iter,client,numData,Acc,fairType,fairValue,Privileged,higher
1,1,1433,0.8915604948997498,EO,1.0,N,Y
1,3,2237,0.8915604948997498,EO,1.004,N,Y
1,4,1100,0.8831449747085571,EO,0.9748,N,Y
2,2,145,0.8297667503356934,EO,1.1183,N,Y
2,7,4566,0.8918009400367737,EO,1.002,N,Y
2,9,197,0.7612406611442566,EO,0.7736,N,N
3,1,1433,0.8915604948997498,EO,1.0,Y,Y
3,6,718,0.8915604948997498,EO,1.0,Y,Y
3,9,1079,0.7129117846488953,EO,0.511,Y,N
4,3,2237,0.8925222158432007,EO,0.9802,Y,N
4,6,718,0.8915604948997498,EO,1.0,Y,Y
4,10,384,0.6604953408241272,EO,0.893,Y,N
5,1,1433,0.8915604948997498,EO,1.0,Y,Y
5,4,299,0.8578985333442688,EO,0.392,Y,N
5,9,695,0.8062034249305725,EO,0.2157,Y,N
5,12,192,0.7482568025588989,EO,0.8195,Y,N
6,1,1433,0.8915604948997498,EO,1.0,Y,Y
6,4,718,0.8915604948997498,EO,1.0,Y,Y
6,7,197,0.8050011992454529,EO,1.2014,Y,Y
6,11,695,0.8122144937515259,EO,0.1824,Y,N
7,2,145,0.8389036059379578,EO,0.7294,Y,N
7,7,197,0.8059629797935486,EO,1.1996,Y,Y
7,8,2237,0.8942053318023682,EO,0.9644,Y,N
7,11,192,0.7530656456947327,EO,0.7493,Y,N
8,4,4566,0.8913200497627258,EO,0.996,Y,Y
8,5,706,0.7537869811058044,EO,0.7008,Y,N
8,8,299,0.8581389784812927,EO,0.3815,Y,N
8,10,145,0.8312094211578369,EO,0.8061,Y,N
9,2,1100,0.8783361315727234,EO,1.0477,Y,Y
9,8,2237,0.8954075574874878,EO,0.9545,Y,N
9,9,192,0.7569127082824707,EO,0.8197,Y,N
9,10,706,0.7578744888305664,EO,0.677,Y,N
10,4,4566,0.8922817707061768,EO,0.996,Y,Y
10,5,197,0.7985092401504517,EO,1.2133,Y,Y
10,9,145,0.8266410231590271,EO,0.8102,Y,N
10,10,2237,0.8937244415283203,EO,0.9703,Y,Y
11,4,4566,0.8918009400367737,EO,0.996,Y,Y
11,6,192,0.7403221726417542,EO,0.8451,Y,N
11,7,695,0.8138975501060486,EO,0.2127,Y,N
11,10,192,0.7501803040504456,EO,0.8275,Y,N
12,3,718,0.8915604948997498,EO,1.0,Y,Y
12,4,4566,0.8922817707061768,EO,0.996,Y,Y
12,11,695,0.8172637820243835,EO,0.2028,Y,N
12,12,192,0.7547487616539001,EO,0.8095,Y,N
13,2,1100,0.8752104043960571,EO,1.0526,Y,Y
13,4,4566,0.8913200497627258,EO,0.996,Y,Y
13,5,197,0.8037989735603333,EO,1.201,Y,Y
13,9,145,0.8324116468429565,EO,0.7841,Y,N
14,1,1433,0.8915604948997498,EO,0.998,Y,Y
14,2,1100,0.8720846176147461,EO,1.049,Y,Y
14,7,2237,0.8956480026245117,EO,0.9604,Y,N
14,9,192,0.7391200065612793,EO,0.848,Y,N
15,3,718,0.8915604948997498,EO,1.0,Y,Y
15,7,706,0.7564318180084229,EO,0.7174,Y,N
15,8,695,0.8153402209281921,EO,0.2101,Y,N
15,9,192,0.7504207491874695,EO,0.8648,Y,N
16,2,1100,0.876412570476532,EO,1.0487,Y,Y
16,3,718,0.8915604948997498,EO,1.0,Y,Y
16,7,145,0.8297667503356934,EO,0.8172,Y,N
16,9,192,0.7364751100540161,EO,0.8753,Y,N
17,2,1100,0.8744890689849854,EO,1.048,Y,Y
17,3,718,0.8915604948997498,EO,1.0,Y,Y
17,10,192,0.7424861788749695,EO,0.8993,Y,N
17,12,192,0.7347919940948486,EO,0.8725,Y,N
18,4,4566,0.8915604948997498,EO,0.998,Y,N
18,8,706,0.7583553791046143,EO,0.7839,Y,N
18,10,145,0.8266410231590271,EO,0.8723,Y,N
18,11,192,0.7400817275047302,EO,0.8841,Y,N
19,1,1433,0.8915604948997498,EO,0.998,Y,Y
19,6,2237,0.8954075574874878,EO,0.9604,Y,N
19,8,192,0.7311853766441345,EO,0.8849,Y,N
19,9,208,0.7174801826477051,EO,0.8671,Y,N
20,4,197,0.8004328012466431,EO,1.2087,Y,Y
20,10,192,0.7492185831069946,EO,0.9046,Y,N
20,13,104,0.7747054696083069,EO,0.84,Y,N
20,14,104,0.7602789402008057,EO,0.8128,Y,N
21,1,1433,0.8918009400367737,EO,1.0,N,Y
21,3,718,0.8915604948997498,EO,1.0,N,Y
