iter,dataType,Acc,fairType,fairValue,Privileged
0,val,0.5239239931106567,EQO,0.9711,Y
1,val,0.8576580882072449,EQO,0.702,Y
1,test,0.8583794236183167,EQO,0.7348,Y
2,val,0.8978119492530823,EQO,0.6616,Y
2,test,0.894686222076416,EQO,0.6944,Y
3,val,0.9002164006233215,EQO,0.6243,Y
3,test,0.898773729801178,EQO,0.6601,Y
4,val,0.9028612375259399,EQO,0.6997,Y
4,test,0.8997355103492737,EQO,0.6891,Y
5,val,0.9038230180740356,EQO,0.7912,Y
5,test,0.9026208519935608,EQO,0.794,Y
6,val,0.8994950652122498,EQO,0.9194,Y
6,test,0.8982928395271301,EQO,0.9439,Y
7,val,0.9016590714454651,EQO,0.9214,Y
7,test,0.8980523943901062,EQO,0.9439,Y
8,val,0.9016590714454651,EQO,0.9107,Y
8,test,0.898773729801178,EQO,0.9228,Y
9,val,0.8992546200752258,EQO,0.8094,Y
9,test,0.8944457769393921,EQO,0.8062,Y
10,val,0.9035825729370117,EQO,0.8825,Y
10,test,0.9004568457603455,EQO,0.9091,Y
11,val,0.9021399617195129,EQO,0.906,Y
11,test,0.8990141749382019,EQO,0.9281,Y
12,val,0.8973311185836792,EQO,0.9239,Y
12,test,0.8961288928985596,EQO,0.9406,Y
13,val,0.9021399617195129,EQO,0.9036,Y
13,test,0.8990141749382019,EQO,0.938,Y
14,val,0.9011781811714172,EQO,0.9156,Y
14,test,0.8994950652122498,EQO,0.9379,Y
15,val,0.9026208519935608,EQO,0.9268,Y
15,test,0.8992546200752258,EQO,0.9406,Y
16,val,0.8992546200752258,EQO,0.9298,Y
16,test,0.8997355103492737,EQO,0.9327,Y
17,val,0.9006972908973694,EQO,0.925,Y
17,test,0.8990141749382019,EQO,0.9371,Y
18,val,0.8994950652122498,EQO,0.9444,Y
18,test,0.898773729801178,EQO,0.9504,Y
19,val,0.898773729801178,EQO,0.9564,Y
19,test,0.898773729801178,EQO,0.9708,Y
20,val,0.894686222076416,EQO,0.9678,Y
20,test,0.894686222076416,EQO,0.9743,Y
21,val,0.8990141749382019,EQO,0.9562,Y
21,test,0.8990141749382019,EQO,0.9555,Y
22,val,0.8958884477615356,EQO,0.9558,Y
22,test,0.8954075574874878,EQO,0.9588,Y
23,val,0.8970906734466553,EQO,0.9875,Y
23,test,0.8975715041160583,EQO,0.9889,Y
24,val,0.8973311185836792,EQO,0.9816,Y
24,test,0.8980523943901062,EQO,0.9855,Y
25,val,0.8968502283096313,EQO,0.9979,Y
25,test,0.8982928395271301,EQO,0.9894,N
26,val,0.8966097831726074,EQO,0.9946,N
26,test,0.8978119492530823,EQO,0.9806,N
27,val,0.8968502283096313,EQO,0.9805,N
27,test,0.8970906734466553,EQO,0.9738,N
28,val,0.8978119492530823,EQO,0.9601,Y
28,test,0.8982928395271301,EQO,0.965,Y
29,val,0.9011781811714172,EQO,0.9553,Y
29,test,0.8997355103492737,EQO,0.9669,Y
30,val,0.8982928395271301,EQO,0.9393,Y
30,test,0.8975715041160583,EQO,0.9684,Y
31,val,0.8896369338035583,EQO,0.9257,N
31,test,0.8896369338035583,EQO,0.9232,N
32,val,0.8893964886665344,EQO,0.9824,N
32,test,0.8829045295715332,EQO,0.9788,N
33,val,0.8997355103492737,EQO,0.8803,Y
33,test,0.8997355103492737,EQO,0.9139,Y
34,val,0.9014186263084412,EQO,0.8859,Y
34,test,0.9006972908973694,EQO,0.9081,Y
35,val,0.9026208519935608,EQO,0.8662,Y
35,test,0.9014186263084412,EQO,0.8968,Y
36,val,0.8961288928985596,EQO,0.9423,Y
36,test,0.8958884477615356,EQO,0.9457,Y
37,val,0.8956480026245117,EQO,0.9723,Y
37,test,0.894686222076416,EQO,0.9797,Y
38,val,0.8970906734466553,EQO,0.983,Y
38,test,0.8975715041160583,EQO,0.9908,Y
39,val,0.8949266672134399,EQO,0.9828,N
39,test,0.8958884477615356,EQO,0.9609,N
40,val,0.8942053318023682,EQO,0.6756,Y
40,test,0.8903582692146301,EQO,0.6571,Y
41,val,0.9050252437591553,EQO,0.757,Y
41,test,0.9026208519935608,EQO,0.7698,Y
42,val,0.9040634632110596,EQO,0.8293,Y
42,test,0.9014186263084412,EQO,0.8701,Y
43,val,0.898773729801178,EQO,0.9416,Y
43,test,0.9006972908973694,EQO,0.9501,Y
44,val,0.8663139939308167,EQO,0.8703,N
44,test,0.8615051507949829,EQO,0.8417,N
45,val,0.7973070740699768,EQO,0.298,Y
45,test,0.7860062718391418,EQO,0.2779,Y
46,val,0.8716037273406982,EQO,0.5355,Y
46,test,0.8631882667541504,EQO,0.5574,Y
47,val,0.8968502283096313,EQO,0.9387,Y
47,test,0.8958884477615356,EQO,0.9378,Y
48,val,0.8850685358047485,EQO,0.8527,N
48,test,0.8812214732170105,EQO,0.8576,N
49,val,0.7622024416923523,EQO,0.1836,Y
49,test,0.7482568025588989,EQO,0.1592,Y
50,val,0.9047847986221313,EQO,0.7684,Y
50,test,0.9035825729370117,EQO,0.7765,Y
