iter,client,numData,Acc,fairType,fairValue,Privileged,higher
1,3,1442,0.8660735487937927,SP,2.8662,N,Y
1,5,537,0.8062034249305725,SP,0.7942,N,Y
1,9,2737,0.8901178240776062,SP,0.9886,N,Y
2,2,424,0.7622024416923523,SP,1.9364,N,Y
2,4,1102,0.8954075574874878,SP,1.0769,N,Y
2,7,1238,0.8982928395271301,SP,1.1442,N,Y
3,1,1157,0.8913200497627258,SP,0.9873,Y,Y
3,5,537,0.8114931583404541,SP,1.2426,Y,Y
3,8,1264,0.8845876455307007,SP,0.9945,Y,Y
4,1,1157,0.8910796046257019,SP,0.9819,Y,Y
4,3,1442,0.8689588904380798,SP,0.3706,Y,N
4,10,986,0.8785765767097473,SP,0.5351,Y,N
5,4,537,0.8076460957527161,SP,1.245,Y,Y
5,5,1593,0.8853089809417725,SP,0.5532,Y,N
5,6,1238,0.8994950652122498,SP,0.8456,Y,N
5,9,132,0.7549892067909241,SP,0.6551,Y,N
6,1,1157,0.8925222158432007,SP,0.9764,Y,Y
6,3,1102,0.8961288928985596,SP,0.9035,Y,Y
6,4,537,0.8050011992454529,SP,1.2503,Y,Y
6,11,1481,0.8961288928985596,SP,0.7896,Y,N
7,9,850,0.8843472003936768,SP,0.5261,Y,N
7,10,112,0.7857658267021179,SP,0.5511,Y,N
7,11,1238,0.9014186263084412,SP,0.8342,Y,N
7,12,132,0.751863420009613,SP,0.651,Y,N
8,3,1102,0.8968502283096313,SP,0.8937,Y,Y
8,4,537,0.8069247603416443,SP,1.2431,Y,Y
8,6,2737,0.8872324824333191,SP,1.0177,Y,Y
8,12,1238,0.9014186263084412,SP,0.8258,Y,N
9,1,1157,0.8915604948997498,SP,0.9755,Y,Y
9,8,136,0.763164222240448,SP,0.6288,Y,N
9,10,850,0.8841067552566528,SP,0.5279,Y,N
9,11,112,0.7838422656059265,SP,0.6163,Y,N
10,3,1102,0.8963693380355835,SP,0.9131,Y,Y
10,5,1264,0.8831449747085571,SP,0.9872,Y,Y
10,10,1238,0.8997355103492737,SP,0.8498,Y,N
10,13,112,0.7768694162368774,SP,0.6244,Y,N
11,4,537,0.8028371930122375,SP,1.2574,Y,Y
11,5,1264,0.8829045295715332,SP,0.9795,Y,Y
11,6,2737,0.8891560435295105,SP,1.0133,Y,Y
