iter,dataType,Acc,fairType,fairValue,Privileged
0,val,0.4796826243400574,SP,0.6669,N
1,val,0.8639096021652222,SP,0.8785,Y
1,test,0.8744890689849854,SP,0.8785,Y
2,val,0.8807405829429626,SP,0.9766,Y
2,test,0.8884347081184387,SP,0.9803,Y
3,val,0.8812214732170105,SP,0.9984,Y
3,test,0.8881942629814148,SP,0,Y
4,val,0.8817023038864136,SP,0.9984,Y
4,test,0.8884347081184387,SP,0.9985,Y
5,val,0.8814619183540344,SP,0.9938,Y
5,test,0.8891560435295105,SP,0.9939,Y
6,val,0.8814619183540344,SP,0,Y
6,test,0.8884347081184387,SP,0.9985,Y
7,val,0.8817023038864136,SP,0.9984,Y
7,test,0.8884347081184387,SP,0.9985,Y
8,val,0.8814619183540344,SP,0,Y
8,test,0.8881942629814148,SP,0,Y
9,val,0.8814619183540344,SP,0,Y
9,test,0.8881942629814148,SP,0,Y
10,val,0.8814619183540344,SP,0,Y
10,test,0.8881942629814148,SP,0,Y
11,val,0.8812214732170105,SP,0.9984,Y
11,test,0.8886751532554626,SP,0.997,Y
12,val,0.8817023038864136,SP,0.9984,Y
12,test,0.8886751532554626,SP,0.997,Y
13,val,0.8814619183540344,SP,0,Y
13,test,0.8881942629814148,SP,0,Y
14,val,0.8860303163528442,SP,0.9206,Y
14,test,0.8925222158432007,SP,0.9423,Y
15,val,0.887472927570343,SP,0.8551,Y
15,test,0.8954075574874878,SP,0.8652,Y
16,val,0.8843472003936768,SP,0.9595,Y
16,test,0.890598714351654,SP,0.9714,Y
17,val,0.8831449747085571,SP,0.9735,Y
17,test,0.8886751532554626,SP,0.9866,Y
18,val,0.8879538178443909,SP,0.8749,Y
18,test,0.8980523943901062,SP,0.8854,Y
19,val,0.886751651763916,SP,0.7833,Y
19,test,0.8992546200752258,SP,0.7801,Y
20,val,0.8893964886665344,SP,0.8698,Y
20,test,0.8970906734466553,SP,0.8839,Y
21,val,0.887472927570343,SP,0.8847,Y
21,test,0.8963693380355835,SP,0.8953,Y
22,val,0.8855494260787964,SP,0.9146,Y
22,test,0.8975715041160583,SP,0.9162,Y
23,val,0.8824236392974854,SP,0.9899,Y
23,test,0.8896369338035583,SP,0.9938,Y
24,val,0.8819427490234375,SP,0.9969,Y
24,test,0.8881942629814148,SP,0.9988,Y
25,val,0.8821831941604614,SP,0.9953,Y
25,test,0.8886751532554626,SP,0.9957,Y
26,val,0.8838663101196289,SP,0.9626,Y
26,test,0.8901178240776062,SP,0.9714,Y
27,val,0.8843472003936768,SP,0.9502,Y
27,test,0.8913200497627258,SP,0.9614,Y
28,val,0.8814619183540344,SP,0,Y
28,test,0.8879538178443909,SP,0.9997,N
29,val,0.8819427490234375,SP,0.9969,Y
29,test,0.8881942629814148,SP,0.9988,Y
30,val,0.8814619183540344,SP,0,Y
30,test,0.8879538178443909,SP,0.9997,N
31,val,0.8814619183540344,SP,0,Y
31,test,0.8879538178443909,SP,0.9997,N
32,val,0.8814619183540344,SP,0,Y
32,test,0.8879538178443909,SP,0.9997,N
33,val,0.8814619183540344,SP,0,Y
33,test,0.8879538178443909,SP,0.9997,N
34,val,0.8814619183540344,SP,0,Y
34,test,0.8881942629814148,SP,0,Y
35,val,0.8884347081184387,SP,0.8432,Y
35,test,0.898773729801178,SP,0.8492,Y
36,val,0.8865112066268921,SP,0.76,Y
36,test,0.901899516582489,SP,0.7552,Y
37,val,0.8896369338035583,SP,0.8536,Y
37,test,0.8994950652122498,SP,0.8609,Y
38,val,0.8857898712158203,SP,0.9595,Y
38,test,0.8949266672134399,SP,0.9522,Y
39,val,0.8817023038864136,SP,0.9984,Y
39,test,0.8879538178443909,SP,0.9997,N
40,val,0.8826640844345093,SP,0.986,Y
40,test,0.8889155983924866,SP,0.9851,Y
41,val,0.883625864982605,SP,0.791,Y
41,test,0.8992546200752258,SP,0.7884,Y
42,val,0.8884347081184387,SP,0.8722,Y
42,test,0.8990141749382019,SP,0.8773,Y
43,val,0.8814619183540344,SP,0,Y
43,test,0.8879538178443909,SP,0.9997,N
44,val,0.8819427490234375,SP,0.9969,Y
44,test,0.8886751532554626,SP,0.9957,Y
45,val,0.8814619183540344,SP,0,Y
45,test,0.8881942629814148,SP,0,Y
46,val,0.8843472003936768,SP,0.9688,Y
46,test,0.8893964886665344,SP,0.9803,Y
47,val,0.8107718229293823,SP,0.6956,Y
47,test,0.8095695972442627,SP,0.6881,Y
48,val,0.8163020014762878,SP,0.7047,Y
48,test,0.8191872835159302,SP,0.7055,Y
49,val,0.8814619183540344,SP,0,Y
49,test,0.8881942629814148,SP,0,Y
50,val,0.8398653268814087,SP,0.9103,N
50,test,0.8475595116615295,SP,0.9198,N
