acc_SP,acc_EO,acc_EQO
0.8195960521697998,0.8373647391796112,0.8461649358272553
0.8731666266918182,0.8841307938098908,0.8836980104446411
0.8850444793701172,0.8892762660980225,0.8933637857437133
0.8908391416072845,0.8922577559947967,0.8943736493587494
0.8938206315040589,0.8930512130260467,0.8955999135971069
0.8955037295818329,0.8931714355945587,0.8967780828475952
0.8962731420993805,0.8947343111038208,0.8964895486831665
0.8957682013511657,0.8939889311790467,0.8967540323734283
0.8962250649929047,0.8948785781860351,0.8970185160636902
0.8974994003772736,0.8955518126487731,0.8968502044677734
0.8967780649662018,0.8966818988323212,0.8974272727966308
0.8977157950401307,0.8962250530719758,0.8974272608757019
0.8974272727966308,0.8965857207775116,0.898533308506012
0.8980283737182617,0.8969944715499878,0.8988218367099762
0.8983409523963928,0.8971627831459046,0.8986294746398926
0.8978841125965118,0.896273136138916,0.8981726348400116
0.8981726348400116,0.8961288809776307,0.8977638900279998
0.8976917445659638,0.8958884358406067,0.8972589492797851
0.8982928574085236,0.8960086524486541,0.8977879405021667
0.8983890295028687,0.8955998957157135,0.8978360176086426
0.8982447683811188,0.8954796731472016,0.8977879345417022
0.8986054301261902,0.895359456539154,0.8975234568119049
0.898196679353714,0.8956239461898804,0.8975234568119049
0.8976436614990234,0.8954556405544281,0.8968261659145356
0.897739839553833,0.8956239521503448,0.896705937385559
0.8981485843658448,0.8957682132720948,0.8966818869113922
0.8987016081809998,0.8957922458648682,0.8973310828208924
0.8983168959617615,0.8961529195308685,0.8969944715499878
0.8985813856124878,0.8954556345939636,0.8972349166870117
0.8982928454875946,0.8953113675117492,0.8973791778087616
0.8980764627456665,0.895912480354309,0.8961288809776307
0.8983409464359283,0.8956239402294159,0.895816308259964
0.8984852075576782,0.8958403468132019,0.8958403587341308
0.8979321956634522,0.8950949788093567,0.895119023323059
0.8983409464359283,0.895143061876297,0.8961048424243927
0.8978600621223449,0.8952873349189758,0.895816308259964
0.8981966853141785,0.8954075515270233,0.8941332101821899
0.8971868276596069,0.8953113734722138,0.8943976938724518
0.8968742489814758,0.8945900499820709,0.894902628660202
0.8978360116481781,0.8949026226997375,0.8947583556175231
0.8964174091815948,0.8942053377628326,0.8955518066883087
0.8964414536952973,0.8946862280368805,0.8948545336723328
0.8967540323734283,0.8944217443466187,0.8947823941707611
0.8963452816009522,0.8936042368412018,0.8941091537475586
0.8973070383071899,0.8936282634735108,0.8928588628768921
0.8961769700050354,0.8923058331012725,0.8926905512809753
0.8963452756404877,0.8938206255435943,0.8945179104804992
0.896393358707428,0.8928829073905945,0.8866314113140106
0.894229382276535,0.8931714475154877,0.8924981892108917
0.895263284444809,0.8919211268424988,0.89129598736763
