iter,dataType,Acc,fairType,fairValue,Privileged
0,val,0.41764846444129944,EO,0.3553,N
1,val,0.8405866622924805,EO,0.9244,N
1,test,0.8477999567985535,EO,0.9308,N
2,val,0.8826640844345093,EO,0.9827,N
2,test,0.8812214732170105,EO,0.9771,N
3,val,0.8865112066268921,EO,0.9907,N
3,test,0.8898773789405823,EO,0.998,N
4,val,0.887472927570343,EO,0.9959,N
4,test,0.8913200497627258,EO,0.9994,N
5,val,0.8881942629814148,EO,0.9934,Y
5,test,0.8927626609802246,EO,0.9878,Y
6,val,0.8901178240776062,EO,0.978,Y
6,test,0.8920413851737976,EO,0.9688,Y
7,val,0.8896369338035583,EO,0.9849,Y
7,test,0.8925222158432007,EO,0.9726,Y
8,val,0.8913200497627258,EO,0.9531,Y
8,test,0.8944457769393921,EO,0.9624,Y
9,val,0.890839159488678,EO,0.9647,Y
9,test,0.8937244415283203,EO,0.9685,Y
10,val,0.890839159488678,EO,0.9795,Y
10,test,0.8942053318023682,EO,0.9695,Y
11,val,0.890598714351654,EO,0.9877,Y
11,test,0.8930031061172485,EO,0.9768,Y
12,val,0.8910796046257019,EO,0.9844,Y
12,test,0.8927626609802246,EO,0.974,Y
13,val,0.8910796046257019,EO,0.9838,Y
13,test,0.8932435512542725,EO,0.9701,Y
14,val,0.8898773789405823,EO,0.9837,Y
14,test,0.8932435512542725,EO,0.9759,Y
15,val,0.8898773789405823,EO,0.9872,Y
15,test,0.8934839963912964,EO,0.9775,Y
16,val,0.8901178240776062,EO,0.9838,Y
16,test,0.8915604948997498,EO,0.9753,Y
17,val,0.8903582692146301,EO,0.9837,Y
17,test,0.8930031061172485,EO,0.9768,Y
18,val,0.8893964886665344,EO,0.9851,Y
18,test,0.8939648866653442,EO,0.986,Y
19,val,0.8893964886665344,EO,0.9913,Y
19,test,0.8932435512542725,EO,0.986,Y
20,val,0.8903582692146301,EO,0.9924,Y
20,test,0.8930031061172485,EO,0.9857,Y
21,val,0.8898773789405823,EO,0.993,Y
21,test,0.8927626609802246,EO,0.9927,Y
22,val,0.8893964886665344,EO,0.994,Y
22,test,0.8918009400367737,EO,0.9897,Y
23,val,0.8898773789405823,EO,0.9941,Y
23,test,0.8920413851737976,EO,0.9939,Y
24,val,0.8901178240776062,EO,0.9938,Y
24,test,0.8920413851737976,EO,0.9936,Y
25,val,0.8893964886665344,EO,0,Y
25,test,0.8918009400367737,EO,0.9979,Y
26,val,0.8901178240776062,EO,0.9938,Y
26,test,0.8920413851737976,EO,0.9893,Y
27,val,0.8901178240776062,EO,0.9959,Y
27,test,0.8918009400367737,EO,0.9936,Y
28,val,0.8901178240776062,EO,0.9959,Y
28,test,0.8915604948997498,EO,0.9936,Y
29,val,0.890598714351654,EO,0.9839,Y
29,test,0.8927626609802246,EO,0.9857,Y
30,val,0.8891560435295105,EO,0.9875,Y
30,test,0.8930031061172485,EO,0.9863,Y
31,val,0.8891560435295105,EO,0.9979,Y
31,test,0.8920413851737976,EO,0.9957,Y
32,val,0.8889155983924866,EO,0,Y
32,test,0.8918009400367737,EO,0.9979,Y
33,val,0.8901178240776062,EO,0.9959,Y
33,test,0.8918009400367737,EO,0.9896,Y
34,val,0.8891560435295105,EO,0.9983,Y
34,test,0.8922817707061768,EO,0.9942,Y
35,val,0.8889155983924866,EO,0.9979,Y
35,test,0.8920413851737976,EO,0.9957,Y
36,val,0.8872324824333191,EO,0.9999,Y
36,test,0.8910796046257019,EO,0.9996,N
37,val,0.8865112066268921,EO,0.9936,N
37,test,0.8913200497627258,EO,0.9981,N
38,val,0.8865112066268921,EO,0.9959,N
38,test,0.8913200497627258,EO,0.999,N
39,val,0.8872324824333191,EO,0.9977,Y
39,test,0.8922817707061768,EO,0.9998,N
40,val,0.8881942629814148,EO,0.9998,Y
40,test,0.8913200497627258,EO,0.9954,Y
41,val,0.8886751532554626,EO,0,Y
41,test,0.8920413851737976,EO,0,Y
42,val,0.8889155983924866,EO,0.9979,Y
42,test,0.8920413851737976,EO,0.9957,Y
43,val,0.8886751532554626,EO,0,Y
43,test,0.8918009400367737,EO,0,Y
44,val,0.8913200497627258,EO,0.9836,Y
44,test,0.8930031061172485,EO,0.9851,Y
45,val,0.8889155983924866,EO,0.9979,Y
45,test,0.8913200497627258,EO,0.9957,Y
46,val,0.8893964886665344,EO,0.9979,Y
46,test,0.8920413851737976,EO,0.9939,Y
47,val,0.8886751532554626,EO,0,Y
47,test,0.8918009400367737,EO,0.9994,N
48,val,0.8879538178443909,EO,0.9964,N
48,test,0.8913200497627258,EO,0.9984,N
49,val,0.8857898712158203,EO,0.9434,Y
49,test,0.8915604948997498,EO,0.971,Y
50,val,0.8884347081184387,EO,0.9997,N
50,test,0.8918009400367737,EO,0.9991,N
