iter,dataType,Acc,fairType,fairValue,Privileged
0,val,0.4450589120388031,EQO,0.8707,N
1,val,0.8369800448417664,EQO,0.9303,Y
1,test,0.8396248817443848,EQO,0.9497,Y
2,val,0.872565507888794,EQO,0.9666,Y
2,test,0.8744890689849854,EQO,0.9824,Y
3,val,0.8814619183540344,EQO,0.8713,Y
3,test,0.8857898712158203,EQO,0.8708,Y
4,val,0.8896369338035583,EQO,0.9479,Y
4,test,0.8903582692146301,EQO,0.9532,Y
5,val,0.8891560435295105,EQO,0.9728,Y
5,test,0.8915604948997498,EQO,0.9752,Y
6,val,0.8918009400367737,EQO,0.8925,Y
6,test,0.8970906734466553,EQO,0.8493,Y
7,val,0.8925222158432007,EQO,0.9248,Y
7,test,0.8949266672134399,EQO,0.9101,Y
8,val,0.8918009400367737,EQO,0.9322,Y
8,test,0.8934839963912964,EQO,0.9334,Y
9,val,0.8942053318023682,EQO,0.932,Y
9,test,0.8956480026245117,EQO,0.8997,Y
10,val,0.8922817707061768,EQO,0.9373,Y
10,test,0.8949266672134399,EQO,0.9287,Y
11,val,0.8939648866653442,EQO,0.8832,Y
11,test,0.8973311185836792,EQO,0.8588,Y
12,val,0.8939648866653442,EQO,0.8742,Y
12,test,0.8975715041160583,EQO,0.8545,Y
13,val,0.8951671123504639,EQO,0.8139,Y
13,test,0.9004568457603455,EQO,0.7842,Y
14,val,0.8939648866653442,EQO,0.8078,Y
14,test,0.9014186263084412,EQO,0.7688,Y
15,val,0.8956480026245117,EQO,0.784,Y
15,test,0.9035825729370117,EQO,0.7462,Y
16,val,0.8963693380355835,EQO,0.7625,Y
16,test,0.9033421277999878,EQO,0.7385,Y
17,val,0.8951671123504639,EQO,0.806,Y
17,test,0.9006972908973694,EQO,0.7757,Y
18,val,0.8956480026245117,EQO,0.8483,Y
18,test,0.8997355103492737,EQO,0.8228,Y
19,val,0.8975715041160583,EQO,0.8267,Y
19,test,0.9021399617195129,EQO,0.7939,Y
20,val,0.8954075574874878,EQO,0.8697,Y
20,test,0.9002164006233215,EQO,0.8371,Y
21,val,0.8949266672134399,EQO,0.8811,Y
21,test,0.9006972908973694,EQO,0.8452,Y
22,val,0.8980523943901062,EQO,0.8533,Y
22,test,0.9004568457603455,EQO,0.8291,Y
23,val,0.8961288928985596,EQO,0.8885,Y
23,test,0.901899516582489,EQO,0.8562,Y
24,val,0.8978119492530823,EQO,0.8837,Y
24,test,0.9016590714454651,EQO,0.86,Y
25,val,0.8980523943901062,EQO,0.8731,Y
25,test,0.9011781811714172,EQO,0.8511,Y
26,val,0.894686222076416,EQO,0.9131,Y
26,test,0.9014186263084412,EQO,0.8763,Y
27,val,0.898773729801178,EQO,0.8943,Y
27,test,0.9016590714454651,EQO,0.8756,Y
28,val,0.8954075574874878,EQO,0.8898,Y
28,test,0.9016590714454651,EQO,0.8569,Y
29,val,0.8949266672134399,EQO,0.9116,Y
29,test,0.9021399617195129,EQO,0.8849,Y
30,val,0.898533284664154,EQO,0.8875,Y
30,test,0.901899516582489,EQO,0.8659,Y
31,val,0.8975715041160583,EQO,0.8982,Y
31,test,0.8997355103492737,EQO,0.8621,Y
32,val,0.8966097831726074,EQO,0.9355,Y
32,test,0.8961288928985596,EQO,0.9108,Y
33,val,0.8970906734466553,EQO,0.9637,Y
33,test,0.8970906734466553,EQO,0.9309,Y
34,val,0.8915604948997498,EQO,0.9847,Y
34,test,0.8927626609802246,EQO,0.9502,Y
35,val,0.8954075574874878,EQO,0.9371,Y
35,test,0.8961288928985596,EQO,0.8885,Y
36,val,0.8939648866653442,EQO,0.9363,Y
36,test,0.9011781811714172,EQO,0.899,Y
37,val,0.8970906734466553,EQO,0.9551,Y
37,test,0.8994950652122498,EQO,0.9354,Y
38,val,0.8893964886665344,EQO,0.963,Y
38,test,0.8934839963912964,EQO,0.9041,Y
39,val,0.8934839963912964,EQO,0.9403,Y
39,test,0.8968502283096313,EQO,0.8862,Y
40,val,0.8963693380355835,EQO,0.9629,Y
40,test,0.8961288928985596,EQO,0.9376,Y
41,val,0.8966097831726074,EQO,0.9921,Y
41,test,0.8978119492530823,EQO,0.9479,Y
42,val,0.8939648866653442,EQO,0.9969,N
42,test,0.8942053318023682,EQO,0.9604,Y
43,val,0.8992546200752258,EQO,0.863,Y
43,test,0.9028612375259399,EQO,0.8046,Y
44,val,0.8992546200752258,EQO,0.8442,Y
44,test,0.9045443534851074,EQO,0.7884,Y
45,val,0.8838663101196289,EQO,0.8969,Y
45,test,0.8896369338035583,EQO,0.8329,Y
46,val,0.8944457769393921,EQO,0.8575,Y
46,test,0.9006972908973694,EQO,0.8408,Y
47,val,0.8886751532554626,EQO,0.8561,Y
47,test,0.8920413851737976,EQO,0.8157,Y
48,val,0.8932435512542725,EQO,0.8902,Y
48,test,0.8992546200752258,EQO,0.8698,Y
49,val,0.8970906734466553,EQO,0.8566,Y
49,test,0.9047847986221313,EQO,0.8254,Y
50,val,0.8954075574874878,EQO,0.941,Y
50,test,0.9009377360343933,EQO,0.9152,Y
