iter,dataType,Acc,fairType,fairValue,Privileged
0,val,0.45371484756469727,SP,0.4297,N
1,val,0.8665544390678406,SP,0.9645,N
1,test,0.8663139939308167,SP,0.971,N
2,val,0.8891560435295105,SP,0.8363,Y
2,test,0.8853089809417725,SP,0.841,Y
3,val,0.8889155983924866,SP,0.786,Y
3,test,0.8913200497627258,SP,0.7737,Y
4,val,0.8920413851737976,SP,0.7609,Y
4,test,0.8949266672134399,SP,0.7522,Y
5,val,0.890839159488678,SP,0.7401,Y
5,test,0.8937244415283203,SP,0.725,Y
6,val,0.8838663101196289,SP,0.6834,Y
6,test,0.8884347081184387,SP,0.633,Y
7,val,0.8884347081184387,SP,0.6826,Y
7,test,0.8910796046257019,SP,0.6408,Y
8,val,0.8951671123504639,SP,0.8363,Y
8,test,0.8966097831726074,SP,0.8406,Y
9,val,0.8939648866653442,SP,0.7821,Y
9,test,0.8966097831726074,SP,0.7684,Y
10,val,0.8925222158432007,SP,0.7765,Y
10,test,0.8970906734466553,SP,0.7639,Y
11,val,0.8920413851737976,SP,0.8212,Y
11,test,0.8949266672134399,SP,0.822,Y
12,val,0.8930031061172485,SP,0.8148,Y
12,test,0.8951671123504639,SP,0.8188,Y
13,val,0.8956480026245117,SP,0.879,Y
13,test,0.8958884477615356,SP,0.882,Y
14,val,0.8944457769393921,SP,0.9402,Y
14,test,0.8925222158432007,SP,0.9338,Y
15,val,0.8968502283096313,SP,0.9265,Y
15,test,0.8930031061172485,SP,0.9223,Y
16,val,0.8942053318023682,SP,0.9547,Y
16,test,0.8898773789405823,SP,0.9584,Y
17,val,0.8942053318023682,SP,0.951,Y
17,test,0.8910796046257019,SP,0.9423,Y
18,val,0.8961288928985596,SP,0.932,Y
18,test,0.8937244415283203,SP,0.919,Y
19,val,0.8956480026245117,SP,0.9085,Y
19,test,0.8922817707061768,SP,0.9041,Y
20,val,0.8951671123504639,SP,0.9416,Y
20,test,0.8930031061172485,SP,0.9359,Y
21,val,0.8956480026245117,SP,0.9334,Y
21,test,0.8930031061172485,SP,0.9271,Y
22,val,0.8966097831726074,SP,0.9243,Y
22,test,0.8937244415283203,SP,0.9111,Y
23,val,0.8951671123504639,SP,0.9413,Y
23,test,0.8925222158432007,SP,0.9515,Y
24,val,0.8932435512542725,SP,0.9676,Y
24,test,0.8901178240776062,SP,0.9827,Y
25,val,0.8951671123504639,SP,0.9464,Y
25,test,0.8927626609802246,SP,0.9615,Y
26,val,0.894686222076416,SP,0.9607,Y
26,test,0.8910796046257019,SP,0.9783,Y
27,val,0.8951671123504639,SP,0.9521,Y
27,test,0.8930031061172485,SP,0.9648,Y
28,val,0.8927626609802246,SP,0.9767,Y
28,test,0.890598714351654,SP,0.9838,Y
29,val,0.894686222076416,SP,0.9538,Y
29,test,0.8927626609802246,SP,0.9651,Y
30,val,0.8939648866653442,SP,0.948,Y
30,test,0.8927626609802246,SP,0.9533,Y
31,val,0.8942053318023682,SP,0.9352,Y
31,test,0.8942053318023682,SP,0.9337,Y
32,val,0.8968502283096313,SP,0.9143,Y
32,test,0.8939648866653442,SP,0.8948,Y
33,val,0.8968502283096313,SP,0.9115,Y
33,test,0.894686222076416,SP,0.892,Y
34,val,0.8949266672134399,SP,0.9443,Y
34,test,0.8942053318023682,SP,0.9514,Y
35,val,0.8951671123504639,SP,0.9413,Y
35,test,0.8944457769393921,SP,0.9453,Y
36,val,0.8963693380355835,SP,0.9233,Y
36,test,0.894686222076416,SP,0.904,Y
37,val,0.8949266672134399,SP,0.9097,Y
37,test,0.8951671123504639,SP,0.8952,Y
38,val,0.8862707614898682,SP,0.8648,Y
38,test,0.8901178240776062,SP,0.8608,Y
39,val,0.8966097831726074,SP,0.8892,Y
39,test,0.8956480026245117,SP,0.8798,Y
40,val,0.8980523943901062,SP,0.8822,Y
40,test,0.8958884477615356,SP,0.8701,Y
41,val,0.8968502283096313,SP,0.911,Y
41,test,0.894686222076416,SP,0.894,Y
42,val,0.894686222076416,SP,0.9176,Y
42,test,0.8944457769393921,SP,0.9039,Y
43,val,0.8963693380355835,SP,0.9072,Y
43,test,0.8951671123504639,SP,0.8956,Y
44,val,0.8934839963912964,SP,0.9659,Y
44,test,0.890598714351654,SP,0.9813,Y
45,val,0.8901178240776062,SP,0.9873,N
45,test,0.8881942629814148,SP,0.9908,N
46,val,0.894686222076416,SP,0.9225,Y
46,test,0.8954075574874878,SP,0.906,Y
47,val,0.876412570476532,SP,0.9281,Y
47,test,0.8749699592590332,SP,0.9059,Y
48,val,0.8980523943901062,SP,0.909,Y
48,test,0.8961288928985596,SP,0.894,Y
49,val,0.8930031061172485,SP,0.935,Y
49,test,0.8934839963912964,SP,0.9254,Y
50,val,0.8891560435295105,SP,0.991,N
50,test,0.8869920372962952,SP,0.9903,N
