iter,dataType,Acc,fairType,fairValue,Privileged
0,val,0.5236836075782776,EO,0.989,N
1,val,0.883385419845581,EO,0.7182,Y
1,test,0.8826640844345093,EO,0.7064,Y
2,val,0.8944457769393921,EO,0.9401,Y
2,test,0.8956480026245117,EO,0.9465,Y
3,val,0.8942053318023682,EO,0.9295,Y
3,test,0.8970906734466553,EO,0.9547,Y
4,val,0.8913200497627258,EO,0.7282,Y
4,test,0.8973311185836792,EO,0.7716,Y
5,val,0.8903582692146301,EO,0.695,Y
5,test,0.8937244415283203,EO,0.7263,Y
6,val,0.8980523943901062,EO,0.9131,Y
6,test,0.9028612375259399,EO,0.9471,Y
7,val,0.8973311185836792,EO,0.9481,Y
7,test,0.8978119492530823,EO,0.9691,Y
8,val,0.8970906734466553,EO,0.9072,Y
8,test,0.9016590714454651,EO,0.9433,Y
9,val,0.8958884477615356,EO,0.9865,Y
9,test,0.8942053318023682,EO,0.9925,Y
10,val,0.8992546200752258,EO,0.9341,Y
10,test,0.9006972908973694,EO,0.9533,Y
11,val,0.898773729801178,EO,0.9404,Y
11,test,0.8999759554862976,EO,0.9621,Y
12,val,0.8963693380355835,EO,0.957,Y
12,test,0.8982928395271301,EO,0.98,Y
13,val,0.8956480026245117,EO,0.9736,Y
13,test,0.8956480026245117,EO,0.9862,Y
14,val,0.898773729801178,EO,0.9496,Y
14,test,0.8992546200752258,EO,0.9768,Y
15,val,0.8982928395271301,EO,0.9101,Y
15,test,0.9014186263084412,EO,0.9483,Y
16,val,0.8958884477615356,EO,0.9817,Y
16,test,0.894686222076416,EO,0.9919,Y
17,val,0.8934839963912964,EO,0.9986,N
17,test,0.8915604948997498,EO,0.9994,Y
18,val,0.8944457769393921,EO,0.9915,Y
18,test,0.8920413851737976,EO,0.995,Y
19,val,0.8951671123504639,EO,0.9802,Y
19,test,0.8932435512542725,EO,0.9906,Y
20,val,0.8930031061172485,EO,0.9993,Y
20,test,0.890839159488678,EO,0.9999,Y
21,val,0.8889155983924866,EO,0.9881,N
21,test,0.8901178240776062,EO,0.9851,N
22,val,0.8918009400367737,EO,0.9994,Y
22,test,0.8915604948997498,EO,0.9981,N
23,val,0.890839159488678,EO,0.9977,Y
23,test,0.890839159488678,EO,0.9919,N
24,val,0.8922817707061768,EO,0.9993,N
24,test,0.8922817707061768,EO,0.9965,N
25,val,0.8968502283096313,EO,0.9713,Y
25,test,0.8982928395271301,EO,0.9908,Y
26,val,0.8980523943901062,EO,0.9662,Y
26,test,0.898533284664154,EO,0.9851,Y
27,val,0.8980523943901062,EO,0.9421,Y
27,test,0.9023804068565369,EO,0.9643,Y
28,val,0.887472927570343,EO,0.9817,N
28,test,0.8853089809417725,EO,0.979,N
29,val,0.8937244415283203,EO,0.9857,Y
29,test,0.8949266672134399,EO,0.999,Y
30,val,0.8968502283096313,EO,0.9636,Y
30,test,0.8992546200752258,EO,0.9873,Y
31,val,0.894686222076416,EO,0.9839,Y
31,test,0.8973311185836792,EO,0.9981,N
32,val,0.8944457769393921,EO,0.9984,N
32,test,0.8915604948997498,EO,0.9991,N
33,val,0.8975715041160583,EO,0.9567,Y
33,test,0.9006972908973694,EO,0.978,Y
34,val,0.8970906734466553,EO,0.9379,Y
34,test,0.9009377360343933,EO,0.9676,Y
35,val,0.8975715041160583,EO,0.9308,Y
35,test,0.9016590714454651,EO,0.9598,Y
36,val,0.8886751532554626,EO,0.9853,N
36,test,0.8891560435295105,EO,0.9807,N
37,val,0.8937244415283203,EO,0.9724,Y
37,test,0.898773729801178,EO,0.999,Y
38,val,0.883625864982605,EO,0.9672,N
38,test,0.8807405829429626,EO,0.9683,N
39,val,0.8961288928985596,EO,0.9038,Y
39,test,0.9014186263084412,EO,0.9421,Y
40,val,0.8970906734466553,EO,0.9175,Y
40,test,0.9028612375259399,EO,0.9574,Y
41,val,0.8939648866653442,EO,0.9971,Y
41,test,0.8915604948997498,EO,0.9951,Y
42,val,0.8925222158432007,EO,0.9988,N
42,test,0.890598714351654,EO,0.9991,N
43,val,0.8978119492530823,EO,0.8974,Y
43,test,0.9023804068565369,EO,0.9333,Y
44,val,0.898533284664154,EO,0.9188,Y
44,test,0.9011781811714172,EO,0.9579,Y
45,val,0.8910796046257019,EO,0.9864,N
45,test,0.8879538178443909,EO,0.9826,N
46,val,0.8973311185836792,EO,0.9404,Y
46,test,0.8999759554862976,EO,0.9739,Y
47,val,0.8470786213874817,EO,0.8972,N
47,test,0.8401057720184326,EO,0.8927,N
48,val,0.8975715041160583,EO,0.9115,Y
48,test,0.9014186263084412,EO,0.9421,Y
49,val,0.8391440510749817,EO,0.8889,N
49,test,0.8369800448417664,EO,0.8914,N
50,val,0.8848280906677246,EO,0.6304,Y
50,test,0.8862707614898682,EO,0.6456,Y
