iter,dataType,Acc,fairType,fairValue,Privileged
0,val,0.5999038219451904,EQO,0.9551,Y
1,val,0.8617455959320068,EQO,0.7368,Y
1,test,0.8660735487937927,EQO,0.7507,Y
2,val,0.8821831941604614,EQO,0.6734,Y
2,test,0.8838663101196289,EQO,0.6867,Y
3,val,0.8843472003936768,EQO,0.7907,Y
3,test,0.8898773789405823,EQO,0.7664,Y
4,val,0.8889155983924866,EQO,0.8445,Y
4,test,0.8930031061172485,EQO,0.8006,Y
5,val,0.8884347081184387,EQO,0.9484,Y
5,test,0.890839159488678,EQO,0.9029,Y
6,val,0.8898773789405823,EQO,0.8717,Y
6,test,0.8944457769393921,EQO,0.8251,Y
7,val,0.8891560435295105,EQO,0.9408,Y
7,test,0.8913200497627258,EQO,0.8939,Y
8,val,0.8893964886665344,EQO,0.9355,Y
8,test,0.8918009400367737,EQO,0.8886,Y
9,val,0.8932435512542725,EQO,0.7535,Y
9,test,0.8949266672134399,EQO,0.7273,Y
10,val,0.8922817707061768,EQO,0.8066,Y
10,test,0.8954075574874878,EQO,0.7776,Y
11,val,0.8920413851737976,EQO,0.8376,Y
11,test,0.8949266672134399,EQO,0.8027,Y
12,val,0.8937244415283203,EQO,0.7748,Y
12,test,0.8958884477615356,EQO,0.7514,Y
13,val,0.8918009400367737,EQO,0.8385,Y
13,test,0.8944457769393921,EQO,0.8067,Y
14,val,0.8903582692146301,EQO,0.8665,Y
14,test,0.8942053318023682,EQO,0.8352,Y
15,val,0.8901178240776062,EQO,0.8769,Y
15,test,0.8937244415283203,EQO,0.8479,Y
16,val,0.890839159488678,EQO,0.8782,Y
16,test,0.8937244415283203,EQO,0.8494,Y
17,val,0.8932435512542725,EQO,0.831,Y
17,test,0.8954075574874878,EQO,0.8002,Y
18,val,0.8934839963912964,EQO,0.842,Y
18,test,0.8932435512542725,EQO,0.8087,Y
19,val,0.8925222158432007,EQO,0.8503,Y
19,test,0.8954075574874878,EQO,0.8232,Y
20,val,0.8927626609802246,EQO,0.8607,Y
20,test,0.8942053318023682,EQO,0.8385,Y
21,val,0.8932435512542725,EQO,0.8484,Y
21,test,0.8949266672134399,EQO,0.8129,Y
22,val,0.8918009400367737,EQO,0.8698,Y
22,test,0.8939648866653442,EQO,0.8467,Y
23,val,0.8920413851737976,EQO,0.867,Y
23,test,0.8942053318023682,EQO,0.844,Y
24,val,0.8918009400367737,EQO,0.8775,Y
24,test,0.8944457769393921,EQO,0.8494,Y
25,val,0.8922817707061768,EQO,0.8796,Y
25,test,0.894686222076416,EQO,0.8541,Y
26,val,0.8930031061172485,EQO,0.8751,Y
26,test,0.8932435512542725,EQO,0.8444,Y
27,val,0.8934839963912964,EQO,0.8661,Y
27,test,0.8937244415283203,EQO,0.8429,Y
28,val,0.8942053318023682,EQO,0.8732,Y
28,test,0.8932435512542725,EQO,0.8451,Y
29,val,0.8932435512542725,EQO,0.8862,Y
29,test,0.8939648866653442,EQO,0.8484,Y
30,val,0.8939648866653442,EQO,0.8965,Y
30,test,0.8927626609802246,EQO,0.8742,Y
31,val,0.8944457769393921,EQO,0.9191,Y
31,test,0.8927626609802246,EQO,0.8809,Y
32,val,0.8930031061172485,EQO,0.9118,Y
32,test,0.8927626609802246,EQO,0.8803,Y
33,val,0.8932435512542725,EQO,0.9142,Y
33,test,0.8915604948997498,EQO,0.8836,Y
34,val,0.8918009400367737,EQO,0.9274,Y
34,test,0.8891560435295105,EQO,0.8751,Y
35,val,0.8934839963912964,EQO,0.9154,Y
35,test,0.8930031061172485,EQO,0.8754,Y
36,val,0.8934839963912964,EQO,0.9435,Y
36,test,0.890598714351654,EQO,0.8933,Y
37,val,0.8824236392974854,EQO,0.9552,N
37,test,0.8831449747085571,EQO,0.9822,Y
38,val,0.8910796046257019,EQO,0.9714,Y
38,test,0.8869920372962952,EQO,0.9023,Y
39,val,0.8918009400367737,EQO,0.9312,Y
39,test,0.8915604948997498,EQO,0.8833,Y
40,val,0.8930031061172485,EQO,0.9118,Y
40,test,0.8930031061172485,EQO,0.8729,Y
41,val,0.890839159488678,EQO,0.9249,Y
41,test,0.8927626609802246,EQO,0.8785,Y
42,val,0.8898773789405823,EQO,0.9384,Y
42,test,0.8913200497627258,EQO,0.9046,Y
43,val,0.8910796046257019,EQO,0.94,Y
43,test,0.8922817707061768,EQO,0.8862,Y
44,val,0.8920413851737976,EQO,0.9372,Y
44,test,0.8918009400367737,EQO,0.8807,Y
45,val,0.8922817707061768,EQO,0.9697,Y
45,test,0.8913200497627258,EQO,0.9213,Y
46,val,0.8578985333442688,EQO,0.8565,N
46,test,0.8610242605209351,EQO,0.8489,N
47,val,0.8910796046257019,EQO,0.9362,Y
47,test,0.8930031061172485,EQO,0.8588,Y
48,val,0.8398653268814087,EQO,0.8291,N
48,test,0.8391440510749817,EQO,0.8469,N
49,val,0.8785765767097473,EQO,0.976,N
49,test,0.8766530156135559,EQO,0.949,Y
50,val,0.8752104043960571,EQO,0.3925,Y
50,test,0.8706420063972473,EQO,0.3656,Y
