iter,dataType,Acc,fairType,fairValue,Privileged
0,val,0.5508535504341125,EQO,0.4892,Y
1,val,0.6131281852722168,EQO,0.741,Y
1,test,0.6241884827613831,EQO,0.6958,Y
2,val,0.8603029847145081,EQO,0.8105,Y
2,test,0.8566963076591492,EQO,0.8441,Y
3,val,0.8934839963912964,EQO,0.8395,Y
3,test,0.8802596926689148,EQO,0.8618,Y
4,val,0.8930031061172485,EQO,0.9113,Y
4,test,0.8817023038864136,EQO,0.8996,Y
5,val,0.8937244415283203,EQO,0.9439,Y
5,test,0.8802596926689148,EQO,0.9517,Y
6,val,0.8942053318023682,EQO,0.9189,Y
6,test,0.8817023038864136,EQO,0.9142,Y
7,val,0.894686222076416,EQO,0.8868,Y
7,test,0.8841067552566528,EQO,0.8759,Y
8,val,0.8937244415283203,EQO,0.933,Y
8,test,0.883625864982605,EQO,0.9404,Y
9,val,0.8884347081184387,EQO,0.9774,N
9,test,0.8797788023948669,EQO,0.9675,N
10,val,0.8942053318023682,EQO,0.9396,Y
10,test,0.8817023038864136,EQO,0.9397,Y
11,val,0.8932435512542725,EQO,0.9411,Y
11,test,0.8819427490234375,EQO,0.9505,Y
12,val,0.8944457769393921,EQO,0.9291,Y
12,test,0.8829045295715332,EQO,0.9254,Y
13,val,0.8927626609802246,EQO,0.946,Y
13,test,0.8829045295715332,EQO,0.9509,Y
14,val,0.8939648866653442,EQO,0.9348,Y
14,test,0.8826640844345093,EQO,0.9426,Y
15,val,0.894686222076416,EQO,0.9109,Y
15,test,0.8841067552566528,EQO,0.9172,Y
16,val,0.8939648866653442,EQO,0.9348,Y
16,test,0.8829045295715332,EQO,0.94,Y
17,val,0.8932435512542725,EQO,0.9297,Y
17,test,0.8826640844345093,EQO,0.9426,Y
18,val,0.8930031061172485,EQO,0.9509,Y
18,test,0.8824236392974854,EQO,0.9598,Y
19,val,0.8944457769393921,EQO,0.9212,Y
19,test,0.8843472003936768,EQO,0.9395,Y
20,val,0.8937244415283203,EQO,0.9684,Y
20,test,0.8826640844345093,EQO,0.965,Y
21,val,0.8939648866653442,EQO,0.9579,Y
21,test,0.8829045295715332,EQO,0.9557,Y
22,val,0.8932435512542725,EQO,0.974,Y
22,test,0.8831449747085571,EQO,0.9718,Y
23,val,0.8932435512542725,EQO,0.9567,Y
23,test,0.8838663101196289,EQO,0.9539,Y
24,val,0.8944457769393921,EQO,0.9337,Y
24,test,0.8845876455307007,EQO,0.9392,Y
25,val,0.8932435512542725,EQO,0.9171,Y
25,test,0.887472927570343,EQO,0.9274,Y
26,val,0.8939648866653442,EQO,0.9605,Y
26,test,0.883385419845581,EQO,0.9542,Y
27,val,0.890839159488678,EQO,0.955,N
27,test,0.8855494260787964,EQO,0.9628,N
28,val,0.8915604948997498,EQO,0.9586,Y
28,test,0.8826640844345093,EQO,0.9672,Y
29,val,0.8903582692146301,EQO,0.987,N
29,test,0.8797788023948669,EQO,0.9835,N
30,val,0.890598714351654,EQO,0.9115,Y
30,test,0.8802596926689148,EQO,0.927,Y
31,val,0.8963693380355835,EQO,0.9063,Y
31,test,0.883625864982605,EQO,0.9124,Y
32,val,0.8898773789405823,EQO,0.9804,N
32,test,0.8802596926689148,EQO,0.9737,N
33,val,0.8934839963912964,EQO,0.9101,Y
33,test,0.8879538178443909,EQO,0.9137,Y
34,val,0.8879538178443909,EQO,0.9462,Y
34,test,0.8797788023948669,EQO,0.948,Y
35,val,0.8550132513046265,EQO,0.835,N
35,test,0.8506852388381958,EQO,0.8262,N
36,val,0.8749699592590332,EQO,0.8947,Y
36,test,0.8687184453010559,EQO,0.8731,Y
37,val,0.8653522729873657,EQO,0.9961,N
37,test,0.8588603138923645,EQO,0.9997,N
38,val,0.8776147961616516,EQO,0.8593,Y
38,test,0.8740081787109375,EQO,0.8246,Y
39,val,0.8958884477615356,EQO,0.8801,Y
39,test,0.886751651763916,EQO,0.8752,Y
40,val,0.890598714351654,EQO,0.9705,Y
40,test,0.8841067552566528,EQO,0.9631,Y
41,val,0.8942053318023682,EQO,0.9395,Y
41,test,0.8848280906677246,EQO,0.9188,Y
42,val,0.8829045295715332,EQO,0.958,N
42,test,0.8761721849441528,EQO,0.9683,N
43,val,0.8848280906677246,EQO,0.8415,Y
43,test,0.879538357257843,EQO,0.8107,Y
44,val,0.8720846176147461,EQO,0.9832,N
44,test,0.86439049243927,EQO,0.9645,N
45,val,0.8954075574874878,EQO,0.597,Y
45,test,0.883385419845581,EQO,0.6222,Y
46,val,0.8937244415283203,EQO,0.954,Y
46,test,0.8848280906677246,EQO,0.9373,Y
47,val,0.8930031061172485,EQO,0.9623,Y
47,test,0.8829045295715332,EQO,0.9619,Y
48,val,0.8934839963912964,EQO,0.953,Y
48,test,0.8841067552566528,EQO,0.9451,Y
49,val,0.8023563623428345,EQO,0.7754,N
49,test,0.8057225346565247,EQO,0.815,N
50,val,0.8937244415283203,EQO,0.954,Y
50,test,0.8829045295715332,EQO,0.9582,Y
