iter,dataType,Acc,fairType,fairValue,Privileged
0,val,0.6186583042144775,EQO,0.1224,Y
1,val,0.8213512897491455,EQO,0.2785,Y
1,test,0.8177446722984314,EQO,0.2736,Y
2,val,0.8838663101196289,EQO,0.6166,Y
2,test,0.8978119492530823,EQO,0.6192,Y
3,val,0.8884347081184387,EQO,0.8556,Y
3,test,0.8978119492530823,EQO,0.8794,Y
4,val,0.8857898712158203,EQO,0.7465,Y
4,test,0.8937244415283203,EQO,0.7442,Y
5,val,0.8913200497627258,EQO,0.7981,Y
5,test,0.8994950652122498,EQO,0.829,Y
6,val,0.8920413851737976,EQO,0.7715,Y
6,test,0.9016590714454651,EQO,0.8132,Y
7,val,0.890598714351654,EQO,0.7534,Y
7,test,0.9006972908973694,EQO,0.7959,Y
8,val,0.8956480026245117,EQO,0.816,Y
8,test,0.9023804068565369,EQO,0.8529,Y
9,val,0.8925222158432007,EQO,0.7571,Y
9,test,0.9021399617195129,EQO,0.8001,Y
10,val,0.8918009400367737,EQO,0.8363,Y
10,test,0.9004568457603455,EQO,0.8586,Y
11,val,0.8922817707061768,EQO,0.8034,Y
11,test,0.9011781811714172,EQO,0.8357,Y
12,val,0.890839159488678,EQO,0.8596,Y
12,test,0.8970906734466553,EQO,0.9039,Y
13,val,0.8930031061172485,EQO,0.8778,Y
13,test,0.8990141749382019,EQO,0.9305,Y
14,val,0.8925222158432007,EQO,0.8748,Y
14,test,0.8990141749382019,EQO,0.9193,Y
15,val,0.8934839963912964,EQO,0.9103,Y
15,test,0.8975715041160583,EQO,0.9705,Y
16,val,0.8872324824333191,EQO,0.9241,Y
16,test,0.894686222076416,EQO,0.9577,Y
17,val,0.8884347081184387,EQO,0.9238,Y
17,test,0.8951671123504639,EQO,0.9702,Y
18,val,0.8869920372962952,EQO,0.9747,Y
18,test,0.8937244415283203,EQO,0.9798,N
19,val,0.890839159488678,EQO,0.9672,Y
19,test,0.8961288928985596,EQO,0.9898,N
20,val,0.8915604948997498,EQO,0.9636,Y
20,test,0.8973311185836792,EQO,0.9917,Y
21,val,0.8877133727073669,EQO,0.9566,Y
21,test,0.8982928395271301,EQO,0.9838,Y
22,val,0.8903582692146301,EQO,0.957,Y
22,test,0.8973311185836792,EQO,0.9921,Y
23,val,0.8881942629814148,EQO,0.9283,Y
23,test,0.898773729801178,EQO,0.9566,Y
24,val,0.887472927570343,EQO,0.9612,Y
24,test,0.8978119492530823,EQO,0.9737,Y
25,val,0.886751651763916,EQO,0.9688,Y
25,test,0.8951671123504639,EQO,0.9936,Y
26,val,0.8918009400367737,EQO,0.9488,Y
26,test,0.8944457769393921,EQO,0.9891,N
27,val,0.8903582692146301,EQO,0.9675,Y
27,test,0.8980523943901062,EQO,0.9816,N
28,val,0.8898773789405823,EQO,0.9944,Y
28,test,0.8951671123504639,EQO,0.9657,N
29,val,0.8850685358047485,EQO,0.9616,N
29,test,0.8915604948997498,EQO,0.9124,N
30,val,0.8913200497627258,EQO,0.9514,Y
30,test,0.8949266672134399,EQO,0.983,Y
31,val,0.8857898712158203,EQO,0.978,Y
31,test,0.8951671123504639,EQO,0.9974,N
32,val,0.8896369338035583,EQO,0.9612,N
32,test,0.8939648866653442,EQO,0.9165,N
33,val,0.8915604948997498,EQO,0.943,Y
33,test,0.898533284664154,EQO,0.9655,Y
34,val,0.8915604948997498,EQO,0.944,Y
34,test,0.8944457769393921,EQO,0.9792,Y
35,val,0.8879538178443909,EQO,0.9576,Y
35,test,0.8975715041160583,EQO,0.9812,Y
36,val,0.8862707614898682,EQO,0.9785,Y
36,test,0.8951671123504639,EQO,0.9975,Y
37,val,0.8877133727073669,EQO,0.9923,N
37,test,0.894686222076416,EQO,0.9571,N
38,val,0.8893964886665344,EQO,0.9463,Y
38,test,0.898773729801178,EQO,0.9792,Y
39,val,0.8865112066268921,EQO,0.9786,Y
39,test,0.8958884477615356,EQO,0.9888,N
40,val,0.8838663101196289,EQO,1.0,Y
40,test,0.8942053318023682,EQO,1.0,Y
41,val,0.8841067552566528,EQO,0.9983,N
41,test,0.8942053318023682,EQO,1.0,Y
42,val,0.8881942629814148,EQO,0.9568,N
42,test,0.8963693380355835,EQO,0.9216,N
43,val,0.8944457769393921,EQO,0.8519,Y
43,test,0.9002164006233215,EQO,0.9146,Y
44,val,0.8879538178443909,EQO,0.9868,N
44,test,0.8973311185836792,EQO,0.9571,N
45,val,0.8901178240776062,EQO,0.8142,Y
45,test,0.8982928395271301,EQO,0.8679,Y
46,val,0.8812214732170105,EQO,0.8797,N
46,test,0.8872324824333191,EQO,0.8442,N
47,val,0.8922817707061768,EQO,0.8073,Y
47,test,0.8999759554862976,EQO,0.8626,Y
48,val,0.8939648866653442,EQO,0.8835,Y
48,test,0.8994950652122498,EQO,0.9493,Y
49,val,0.8735272884368896,EQO,0.9693,N
49,test,0.8802596926689148,EQO,0.9138,N
50,val,0.8879538178443909,EQO,0.9406,N
50,test,0.8934839963912964,EQO,0.9013,N
