iter,dataType,Acc,fairType,fairValue,Privileged
0,val,0.4467419981956482,EQO,0.4142,N
1,val,0.8670353293418884,EQO,0.9759,N
1,test,0.8583794236183167,EQO,0.95,N
2,val,0.894686222076416,EQO,0.9892,Y
2,test,0.8884347081184387,EQO,0.9943,Y
3,val,0.8951671123504639,EQO,0.9709,Y
3,test,0.8879538178443909,EQO,0.9808,Y
4,val,0.8942053318023682,EQO,0.9946,Y
4,test,0.8879538178443909,EQO,0.995,Y
5,val,0.8951671123504639,EQO,0.9784,Y
5,test,0.8886751532554626,EQO,0.989,Y
6,val,0.8975715041160583,EQO,0.9666,Y
6,test,0.8881942629814148,EQO,0.9799,Y
7,val,0.8990141749382019,EQO,0.8803,Y
7,test,0.8932435512542725,EQO,0.8936,Y
8,val,0.9014186263084412,EQO,0.7194,Y
8,test,0.8927626609802246,EQO,0.7689,Y
9,val,0.8992546200752258,EQO,0.8173,Y
9,test,0.8939648866653442,EQO,0.8615,Y
10,val,0.898773729801178,EQO,0.905,Y
10,test,0.8922817707061768,EQO,0.9233,Y
11,val,0.8973311185836792,EQO,0.9528,Y
11,test,0.8886751532554626,EQO,0.9792,Y
12,val,0.8970906734466553,EQO,0.9481,Y
12,test,0.8889155983924866,EQO,0.9695,Y
13,val,0.8968502283096313,EQO,0.9582,Y
13,test,0.8891560435295105,EQO,0.9769,Y
14,val,0.8990141749382019,EQO,0.8765,Y
14,test,0.8930031061172485,EQO,0.8911,Y
15,val,0.898533284664154,EQO,0.8946,Y
15,test,0.8920413851737976,EQO,0.915,Y
16,val,0.8968502283096313,EQO,0.9222,Y
16,test,0.8896369338035583,EQO,0.9476,Y
17,val,0.8970906734466553,EQO,0.9444,Y
17,test,0.8891560435295105,EQO,0.9598,Y
18,val,0.8968502283096313,EQO,0.9648,Y
18,test,0.8889155983924866,EQO,0.9762,Y
19,val,0.8961288928985596,EQO,0.9638,Y
19,test,0.8886751532554626,EQO,0.9839,Y
20,val,0.8958884477615356,EQO,0.9665,Y
20,test,0.8893964886665344,EQO,0.9878,Y
21,val,0.8961288928985596,EQO,0.9704,Y
21,test,0.8891560435295105,EQO,0.988,Y
22,val,0.8961288928985596,EQO,0.9718,Y
22,test,0.8891560435295105,EQO,0.994,Y
23,val,0.8961288928985596,EQO,0.9724,Y
23,test,0.8884347081184387,EQO,0.9973,Y
24,val,0.8958884477615356,EQO,0.9908,Y
24,test,0.8884347081184387,EQO,0.9993,Y
25,val,0.8951671123504639,EQO,0.9858,Y
25,test,0.8886751532554626,EQO,0.991,Y
26,val,0.8958884477615356,EQO,0.9869,Y
26,test,0.8884347081184387,EQO,0.9952,Y
27,val,0.8937244415283203,EQO,1.0,Y
27,test,0.8877133727073669,EQO,0.9975,Y
28,val,0.8944457769393921,EQO,0.9965,Y
28,test,0.8884347081184387,EQO,0.9987,Y
29,val,0.8949266672134399,EQO,0.9979,Y
29,test,0.8881942629814148,EQO,0.9971,N
30,val,0.8949266672134399,EQO,0.9979,Y
30,test,0.8881942629814148,EQO,0.9971,N
31,val,0.8939648866653442,EQO,0.9981,N
31,test,0.8881942629814148,EQO,0.9988,N
32,val,0.8963693380355835,EQO,0.944,N
32,test,0.8877133727073669,EQO,0.9296,N
33,val,0.8881942629814148,EQO,0.9516,N
33,test,0.8802596926689148,EQO,0.9626,N
34,val,0.894686222076416,EQO,0.8644,Y
34,test,0.8853089809417725,EQO,0.9269,Y
35,val,0.8958884477615356,EQO,0.8919,Y
35,test,0.8903582692146301,EQO,0.9481,Y
36,val,0.8968502283096313,EQO,0.8044,Y
36,test,0.8903582692146301,EQO,0.8624,Y
37,val,0.8845876455307007,EQO,0.8261,Y
37,test,0.87232506275177,EQO,0.8867,Y
38,val,0.8918009400367737,EQO,0.9076,Y
38,test,0.8848280906677246,EQO,0.9615,Y
39,val,0.8966097831726074,EQO,0.9743,Y
39,test,0.8891560435295105,EQO,0.9888,Y
40,val,0.8949266672134399,EQO,0.9676,N
40,test,0.8877133727073669,EQO,0.9674,N
41,val,0.9002164006233215,EQO,0.6735,Y
41,test,0.8937244415283203,EQO,0.7152,Y
42,val,0.8999759554862976,EQO,0.7783,Y
42,test,0.8930031061172485,EQO,0.8163,Y
43,val,0.8333734273910522,EQO,0.7162,Y
43,test,0.8254387974739075,EQO,0.7349,Y
44,val,0.8826640844345093,EQO,0.8743,Y
44,test,0.8720846176147461,EQO,0.9204,Y
45,val,0.8768934607505798,EQO,0.993,Y
45,test,0.8651118278503418,EQO,0.9718,N
46,val,0.8413079977035522,EQO,0.8945,Y
46,test,0.8302476406097412,EQO,0.9268,Y
47,val,0.8261601328849792,EQO,0.9748,N
47,test,0.8146188855171204,EQO,0.9849,Y
48,val,0.8651118278503418,EQO,0.2783,Y
48,test,0.8716037273406982,EQO,0.3215,Y
49,val,0.9011781811714172,EQO,0.8272,Y
49,test,0.8927626609802246,EQO,0.8645,Y
50,val,0.8982928395271301,EQO,0.9945,Y
50,test,0.8865112066268921,EQO,0.9675,N
