iter,dataType,Acc,fairType,fairValue,Privileged
0,val,0.4219764471054077,EQO,0.746,N
1,val,0.8425102233886719,EQO,0.9268,Y
1,test,0.8451550602912903,EQO,0.9429,Y
2,val,0.8749699592590332,EQO,0.7732,Y
2,test,0.8809810280799866,EQO,0.8053,Y
3,val,0.8939648866653442,EQO,0.9144,Y
3,test,0.8978119492530823,EQO,0.9237,Y
4,val,0.8968502283096313,EQO,0.7354,Y
4,test,0.9026208519935608,EQO,0.7238,Y
5,val,0.8970906734466553,EQO,0.7663,Y
5,test,0.9031016826629639,EQO,0.7632,Y
6,val,0.8939648866653442,EQO,0.8569,Y
6,test,0.9023804068565369,EQO,0.8547,Y
7,val,0.894686222076416,EQO,0.814,Y
7,test,0.9035825729370117,EQO,0.816,Y
8,val,0.8958884477615356,EQO,0.8156,Y
8,test,0.9047847986221313,EQO,0.8305,Y
9,val,0.8968502283096313,EQO,0.7546,Y
9,test,0.9064679145812988,EQO,0.7535,Y
10,val,0.8980523943901062,EQO,0.7795,Y
10,test,0.905746579170227,EQO,0.7872,Y
11,val,0.8975715041160583,EQO,0.7732,Y
11,test,0.9062274694442749,EQO,0.7916,Y
12,val,0.8951671123504639,EQO,0.8162,Y
12,test,0.9050252437591553,EQO,0.8114,Y
13,val,0.8963693380355835,EQO,0.8062,Y
13,test,0.905987024307251,EQO,0.8072,Y
14,val,0.8956480026245117,EQO,0.8145,Y
14,test,0.905746579170227,EQO,0.8097,Y
15,val,0.8954075574874878,EQO,0.8211,Y
15,test,0.9047847986221313,EQO,0.8234,Y
16,val,0.8966097831726074,EQO,0.8073,Y
16,test,0.9055061340332031,EQO,0.8158,Y
17,val,0.8954075574874878,EQO,0.8211,Y
17,test,0.9047847986221313,EQO,0.8234,Y
18,val,0.894686222076416,EQO,0.8333,Y
18,test,0.9045443534851074,EQO,0.8271,Y
19,val,0.8963693380355835,EQO,0.8025,Y
19,test,0.905987024307251,EQO,0.7941,Y
20,val,0.8982928395271301,EQO,0.7688,Y
20,test,0.9067083597183228,EQO,0.7723,Y
21,val,0.8958884477615356,EQO,0.8283,Y
21,test,0.9047847986221313,EQO,0.8119,Y
22,val,0.8951671123504639,EQO,0.8202,Y
22,test,0.9047847986221313,EQO,0.8139,Y
23,val,0.8975715041160583,EQO,0.785,Y
23,test,0.9069488048553467,EQO,0.7771,Y
24,val,0.8958884477615356,EQO,0.828,Y
24,test,0.9047847986221313,EQO,0.8083,Y
25,val,0.8958884477615356,EQO,0.8317,Y
25,test,0.9033421277999878,EQO,0.8362,Y
26,val,0.8944457769393921,EQO,0.8443,Y
26,test,0.9040634632110596,EQO,0.8286,Y
27,val,0.894686222076416,EQO,0.8492,Y
27,test,0.9035825729370117,EQO,0.8337,Y
28,val,0.8951671123504639,EQO,0.8277,Y
28,test,0.9040634632110596,EQO,0.831,Y
29,val,0.8958884477615356,EQO,0.831,Y
29,test,0.9045443534851074,EQO,0.8295,Y
30,val,0.8961288928985596,EQO,0.8321,Y
30,test,0.9038230180740356,EQO,0.8407,Y
31,val,0.8956480026245117,EQO,0.8337,Y
31,test,0.9035825729370117,EQO,0.8396,Y
32,val,0.8954075574874878,EQO,0.8749,Y
32,test,0.9023804068565369,EQO,0.863,Y
33,val,0.8944457769393921,EQO,0.9014,Y
33,test,0.9016590714454651,EQO,0.8884,Y
34,val,0.8944457769393921,EQO,0.9018,Y
34,test,0.9014186263084412,EQO,0.8838,Y
35,val,0.8942053318023682,EQO,0.9118,Y
35,test,0.9009377360343933,EQO,0.8995,Y
36,val,0.894686222076416,EQO,0.9072,Y
36,test,0.9009377360343933,EQO,0.8936,Y
37,val,0.8942053318023682,EQO,0.8888,Y
37,test,0.9014186263084412,EQO,0.8802,Y
38,val,0.894686222076416,EQO,0.9106,Y
38,test,0.9011781811714172,EQO,0.897,Y
39,val,0.8949266672134399,EQO,0.9074,Y
39,test,0.9006972908973694,EQO,0.9021,Y
40,val,0.8930031061172485,EQO,0.9504,Y
40,test,0.8990141749382019,EQO,0.9281,Y
41,val,0.8949266672134399,EQO,0.9203,Y
41,test,0.9009377360343933,EQO,0.9049,Y
42,val,0.8932435512542725,EQO,0.9513,Y
42,test,0.8999759554862976,EQO,0.9419,Y
43,val,0.8949266672134399,EQO,0.933,Y
43,test,0.9009377360343933,EQO,0.9223,Y
44,val,0.890839159488678,EQO,0.979,Y
44,test,0.898533284664154,EQO,0.9783,Y
45,val,0.8915604948997498,EQO,0.9697,N
45,test,0.8968502283096313,EQO,0.9986,N
46,val,0.8997355103492737,EQO,0.7824,Y
46,test,0.9033421277999878,EQO,0.7709,Y
47,val,0.8927626609802246,EQO,0.975,Y
47,test,0.898773729801178,EQO,0.9504,Y
48,val,0.8932435512542725,EQO,0.9508,Y
48,test,0.9009377360343933,EQO,0.9195,Y
49,val,0.8922817707061768,EQO,0.9608,Y
49,test,0.8982928395271301,EQO,0.9576,Y
50,val,0.8920413851737976,EQO,0.9681,Y
50,test,0.8970906734466553,EQO,0.965,Y
