iter,client,numData,Acc,fairType,fairValue,Privileged,higher
1,5,769,0.8869920372962952,SP,1.0,Y,Y
1,6,2113,0.8869920372962952,SP,1.0,Y,Y
1,9,3393,0.8869920372962952,SP,1.0,Y,Y
2,2,703,0.2923779785633087,SP,7.6665,Y,Y
2,4,583,0.8869920372962952,SP,1.0,Y,Y
2,7,519,0.8177446722984314,SP,0.1642,Y,N
3,6,2113,0.8869920372962952,SP,1.0,Y,Y
3,8,3393,0.8869920372962952,SP,1.0,Y,Y
3,10,519,0.8136571049690247,SP,0.1865,Y,N
4,2,703,0.30343833565711975,SP,6.9569,Y,Y
4,8,3393,0.8869920372962952,SP,1.0,Y,Y
4,10,519,0.8203895092010498,SP,0.2474,Y,N
5,6,2113,0.8869920372962952,SP,1.0,Y,Y
5,7,237,0.8131762146949768,SP,0.6993,Y,N
5,9,2760,0.886751651763916,SP,0.9973,Y,Y
6,1,664,0.8223130702972412,SP,0.2487,Y,N
6,4,583,0.8869920372962952,SP,1.0,Y,Y
6,6,2113,0.8869920372962952,SP,1.0,Y,Y
7,1,703,0.3111324906349182,SP,6.5334,Y,Y
7,5,2113,0.8869920372962952,SP,1.0,Y,Y
7,6,3393,0.8869920372962952,SP,1.0,Y,Y
8,1,703,0.3171435296535492,SP,6.2391,Y,Y
8,2,739,0.7910555601119995,SP,0.0524,Y,Y
8,10,664,0.8203895092010498,SP,0.2567,Y,Y
9,4,769,0.8869920372962952,SP,1.0,Y,Y
9,5,2113,0.8869920372962952,SP,1.0,Y,Y
9,10,664,0.8163020014762878,SP,0.2015,Y,N
10,3,583,0.8869920372962952,SP,1.0,Y,Y
10,6,3393,0.8869920372962952,SP,1.0,Y,Y
10,10,664,0.8163020014762878,SP,0.2116,Y,N
11,4,769,0.8869920372962952,SP,1.0,Y,Y
11,7,2760,0.8872324824333191,SP,0.9979,Y,Y
11,8,519,0.8170233368873596,SP,0.2672,Y,N
12,3,583,0.8869920372962952,SP,1.0,Y,Y
12,5,2113,0.8869920372962952,SP,1.0,Y,Y
12,6,3393,0.8869920372962952,SP,1.0,Y,Y
13,6,3393,0.8869920372962952,SP,1.0,Y,Y
13,7,2760,0.8869920372962952,SP,0.9994,Y,Y
13,9,664,0.8208703994750977,SP,0.2512,Y,N
14,2,739,0.7910555601119995,SP,0.0425,Y,N
14,9,519,0.8179851174354553,SP,0.2863,Y,N
14,10,664,0.8215917348861694,SP,0.2599,Y,N
15,4,2113,0.8872324824333191,SP,0.9985,Y,Y
15,5,3393,0.8869920372962952,SP,1.0,Y,Y
15,6,2760,0.8869920372962952,SP,0.9994,Y,Y
16,1,703,0.2974272668361664,SP,7.3254,Y,Y
16,4,2113,0.887472927570343,SP,0.9971,Y,Y
16,9,519,0.8177446722984314,SP,0.2761,Y,N
17,1,703,0.30175521969795227,SP,7.0315,Y,Y
17,7,237,0.8100504875183105,SP,0.6741,Y,N
17,10,519,0.8146188855171204,SP,0.2651,Y,N
18,7,739,0.7879297733306885,SP,76.8768,N,Y
18,8,664,0.8141379952430725,SP,5.2529,N,Y
18,9,237,0.7989901304244995,SP,1.3308,N,Y
19,4,2113,0.887472927570343,SP,0.9971,Y,Y
19,6,2760,0.886751651763916,SP,0.9985,Y,Y
19,7,739,0.7908151149749756,SP,0.0113,Y,N
20,3,769,0.8869920372962952,SP,1.0,Y,Y
20,6,2760,0.8877133727073669,SP,0.9985,Y,Y
20,10,739,0.7903342247009277,SP,0.0129,Y,N
21,2,583,0.8869920372962952,SP,1.0,Y,Y
21,8,237,0.8066843152046204,SP,0.6571,Y,N
21,9,519,0.8155806660652161,SP,0.2136,Y,N
22,1,703,0.29526329040527344,SP,7.4407,Y,Y
22,3,769,0.8869920372962952,SP,1.0,Y,Y
22,10,519,0.8124549388885498,SP,0.2165,Y,N
23,3,769,0.8869920372962952,SP,1.0,Y,Y
23,5,3393,0.8869920372962952,SP,1.0,Y,Y
23,8,739,0.7915364503860474,SP,0.0081,Y,N
24,1,703,0.2904544472694397,SP,7.7758,Y,Y
24,3,769,0.8869920372962952,SP,1.0,Y,Y
24,6,2760,0.887472927570343,SP,0.9988,Y,Y
25,4,2113,0.8869920372962952,SP,1.0,N,Y
25,5,3393,0.8869920372962952,SP,1.0,N,Y
25,9,519,0.8150997757911682,SP,5.031,N,Y
26,2,583,0.8869920372962952,SP,1.0,Y,Y
26,3,769,0.8869920372962952,SP,1.0,Y,Y
26,9,519,0.8124549388885498,SP,0.2009,Y,N
27,1,703,0.28925222158432007,SP,7.8644,Y,Y
27,9,739,0.7915364503860474,SP,0.0113,Y,N
27,10,519,0.8134166598320007,SP,0.2128,Y,N
28,1,703,0.29550373554229736,SP,0.1347,N,N
28,2,583,0.8869920372962952,SP,1.0,N,Y
28,3,769,0.8869920372962952,SP,1.0,N,Y
29,1,583,0.8869920372962952,SP,1.0,N,Y
29,2,769,0.8869920372962952,SP,1.0,N,Y
29,6,664,0.8122144937515259,SP,6.0544,N,Y
30,2,769,0.8869920372962952,SP,1.0,Y,Y
30,3,2113,0.8872324824333191,SP,0.9985,Y,Y
30,4,3393,0.8869920372962952,SP,1.0,Y,Y
31,2,769,0.8869920372962952,SP,1.0,Y,Y
31,4,3393,0.8869920372962952,SP,1.0,Y,Y
31,8,739,0.7929790616035461,SP,0.0048,Y,N
32,3,2113,0.8872324824333191,SP,0.9985,Y,Y
32,9,703,0.28732869029045105,SP,8.0104,Y,Y
32,10,739,0.7953835129737854,SP,0.0112,Y,N
33,6,664,0.8112527132034302,SP,6.2617,N,Y
33,8,519,0.8122144937515259,SP,5.6529,N,Y
33,10,739,0.7920173406600952,SP,0,N,N
34,3,2113,0.8872324824333191,SP,0.9985,Y,Y
34,4,3393,0.8869920372962952,SP,1.0,Y,Y
34,9,703,0.30055302381515503,SP,7.1038,Y,Y
35,3,2113,0.8872324824333191,SP,0.9956,Y,Y
35,4,3393,0.8869920372962952,SP,1.0,Y,Y
35,6,664,0.8083673715591431,SP,0.1286,Y,N
36,5,2760,0.8872324824333191,SP,1.0014,Y,Y
36,8,703,0.2983890473842621,SP,7.2379,Y,Y
36,9,739,0.793459951877594,SP,0.0016,Y,N
37,1,583,0.8869920372962952,SP,1.0,N,Y
37,2,769,0.8869920372962952,SP,1.0,N,Y
37,9,664,0.8110122680664062,SP,7.3496,N,Y
38,4,3393,0.8869920372962952,SP,1.0,Y,Y
38,7,519,0.8095695972442627,SP,0.1538,Y,N
38,9,664,0.8100504875183105,SP,0.1248,Y,N
39,3,2113,0.887472927570343,SP,0.9941,Y,Y
39,5,2760,0.8886751532554626,SP,0.9949,Y,Y
39,7,703,0.28444337844848633,SP,8.2398,Y,Y
40,5,2760,0.8872324824333191,SP,1.0009,N,Y
40,7,703,0.2868478000164032,SP,0.1243,N,N
40,10,664,0.8090887069702148,SP,7.3216,N,Y
41,3,2113,0.8869920372962952,SP,0.9912,Y,Y
41,7,739,0.7946621775627136,SP,0.0,Y,N
41,9,664,0.8074056506156921,SP,0.1185,Y,N
42,8,703,0.3108920454978943,SP,6.4081,Y,Y
42,9,739,0.7958644032478333,SP,0.0016,Y,N
42,10,664,0.8122144937515259,SP,0.1474,Y,N
43,2,769,0.8869920372962952,SP,1.0,N,Y
43,5,2760,0.8891560435295105,SP,1.0166,N,Y
43,7,519,0.8066843152046204,SP,7.3123,N,Y
44,1,583,0.8869920372962952,SP,1.0,Y,Y
44,2,769,0.8869920372962952,SP,1.0,Y,Y
44,6,237,0.7982687950134277,SP,0.7183,Y,Y
45,4,3393,0.8869920372962952,SP,1.0,Y,Y
45,6,237,0.7970666289329529,SP,0.7353,Y,N
45,8,703,0.3056023120880127,SP,6.6994,Y,Y
46,1,583,0.8869920372962952,SP,1.0,N,Y
46,3,2113,0.8869920372962952,SP,1.0,N,Y
46,5,2760,0.8879538178443909,SP,1.0001,N,Y
47,2,769,0.8869920372962952,SP,1.0,N,Y
47,5,2760,0.8884347081184387,SP,1.0091,N,Y
47,7,703,0.29550373554229736,SP,0.1357,N,N
48,1,583,0.8869920372962952,SP,1.0,N,Y
48,6,519,0.8112527132034302,SP,5.1572,N,Y
48,10,703,0.2957441806793213,SP,0.1358,N,N
49,2,769,0.8869920372962952,SP,1.0,Y,Y
49,9,237,0.7994710206985474,SP,0.7063,Y,Y
49,10,703,0.27650877833366394,SP,8.8815,Y,Y
50,1,583,0.8869920372962952,SP,1.0,N,Y
50,2,769,0.8869920372962952,SP,1.0,N,Y
50,7,739,0.7922577261924744,SP,0,N,N
