iter,client,numData,Acc,fairType,fairValue,Privileged,higher
1,1,1401,0.8920413851737976,EQO,1.0,N,Y
1,6,936,0.8860303163528442,EQO,1.0458,N,Y
1,7,908,0.8542919158935547,EQO,1.5105,N,Y
2,7,908,0.8682375550270081,EQO,1.6213,N,Y
2,9,1800,0.8939648866653442,EQO,1.0527,N,Y
2,10,997,0.8829045295715332,EQO,3.8085,N,Y
3,2,931,0.8893964886665344,EQO,0.4942,Y,N
3,4,1727,0.8922817707061768,EQO,0.9972,Y,Y
3,8,1799,0.8970906734466553,EQO,0.8376,Y,N
4,4,1727,0.8927626609802246,EQO,0.9915,Y,Y
4,7,908,0.8773743510246277,EQO,0.5204,Y,N
4,10,997,0.8857898712158203,EQO,0.3483,Y,N
5,3,687,0.8648713827133179,EQO,0.6121,Y,N
5,8,1799,0.8980523943901062,EQO,0.75,Y,N
5,10,997,0.8860303163528442,EQO,0.3433,Y,N
6,3,687,0.8610242605209351,EQO,0.5998,Y,N
6,5,1294,0.8925222158432007,EQO,1.0118,Y,Y
6,8,1799,0.9004568457603455,EQO,0.7288,Y,N
7,3,687,0.8566963076591492,EQO,0.6634,Y,N
7,4,1727,0.8932435512542725,EQO,0.9858,Y,Y
7,7,908,0.8749699592590332,EQO,0.5232,Y,N
8,2,931,0.8910796046257019,EQO,0.4566,Y,N
8,4,1727,0.8934839963912964,EQO,0.983,Y,Y
8,6,936,0.8990141749382019,EQO,0.717,Y,N
9,2,931,0.8913200497627258,EQO,0.4301,Y,N
9,5,1294,0.8930031061172485,EQO,1.0221,Y,Y
9,6,936,0.8992546200752258,EQO,0.7053,Y,N
10,2,931,0.8918009400367737,EQO,0.4608,Y,N
10,3,687,0.8581389784812927,EQO,0.6373,Y,N
10,4,1727,0.8937244415283203,EQO,0.9801,Y,Y
11,4,1727,0.8937244415283203,EQO,0.9801,Y,Y
11,5,1294,0.8937244415283203,EQO,1.0253,Y,Y
11,7,908,0.8761721849441528,EQO,0.4772,Y,N
12,2,931,0.8913200497627258,EQO,0.4456,Y,N
12,7,908,0.8744890689849854,EQO,0.4914,Y,N
12,10,997,0.886751651763916,EQO,0.3505,Y,N
13,6,936,0.9006972908973694,EQO,0.6967,Y,N
13,7,908,0.875691294670105,EQO,0.4875,Y,N
13,9,1800,0.8997355103492737,EQO,0.8206,Y,Y
14,3,687,0.8559749722480774,EQO,0.5987,Y,N
14,7,908,0.8749699592590332,EQO,0.507,Y,N
14,10,997,0.8884347081184387,EQO,0.3826,Y,N
15,4,1727,0.8932435512542725,EQO,0.9779,Y,Y
15,6,936,0.901899516582489,EQO,0.7018,Y,N
15,9,1800,0.9002164006233215,EQO,0.8177,Y,Y
16,6,936,0.9021399617195129,EQO,0.696,Y,N
16,9,1800,0.9004568457603455,EQO,0.8265,Y,Y
16,10,997,0.8865112066268921,EQO,0.3656,Y,N
17,3,687,0.8542919158935547,EQO,0.6352,Y,N
17,8,1799,0.9021399617195129,EQO,0.7394,Y,N
17,9,1800,0.9004568457603455,EQO,0.8161,Y,Y
18,1,1401,0.8920413851737976,EQO,1.0,Y,Y
18,2,931,0.8891560435295105,EQO,0.4697,Y,N
