iter,dataType,Acc,fairType,fairValue,Privileged
0,val,0.4272661805152893,SP,0.4823,N
1,val,0.8730463981628418,SP,0.6653,Y
1,test,0.8665544390678406,SP,0.7056,Y
2,val,0.8749699592590332,SP,0.769,Y
2,test,0.8696802258491516,SP,0.785,Y
3,val,0.7848040461540222,SP,0.4489,Y
3,test,0.7737436890602112,SP,0.4696,Y
4,val,0.81582111120224,SP,0.545,Y
4,test,0.8064438700675964,SP,0.5924,Y
5,val,0.8913200497627258,SP,0.7529,Y
5,test,0.8881942629814148,SP,0.7841,Y
6,val,0.8889155983924866,SP,0.9853,Y
6,test,0.8968502283096313,SP,0.9769,Y
7,val,0.8932435512542725,SP,0.946,Y
7,test,0.8961288928985596,SP,0.9423,Y
8,val,0.8910796046257019,SP,0.9725,Y
8,test,0.8963693380355835,SP,0.9689,Y
9,val,0.8896369338035583,SP,0.9885,Y
9,test,0.8970906734466553,SP,0.9807,Y
10,val,0.8872324824333191,SP,0,Y
10,test,0.8932435512542725,SP,0,Y
11,val,0.8884347081184387,SP,0.9946,Y
11,test,0.8956480026245117,SP,0.9907,Y
12,val,0.8877133727073669,SP,0.9975,Y
12,test,0.8942053318023682,SP,0.9944,Y
13,val,0.8901178240776062,SP,0.9841,Y
13,test,0.8978119492530823,SP,0.9815,Y
14,val,0.898533284664154,SP,0.906,Y
14,test,0.8992546200752258,SP,0.9075,Y
15,val,0.894686222076416,SP,0.9368,Y
15,test,0.8980523943901062,SP,0.9262,Y
16,val,0.8886751532554626,SP,0.9881,Y
16,test,0.8963693380355835,SP,0.9843,Y
17,val,0.8898773789405823,SP,0.9796,Y
17,test,0.8978119492530823,SP,0.9681,Y
18,val,0.8901178240776062,SP,0.9811,Y
18,test,0.8982928395271301,SP,0.9766,Y
19,val,0.8980523943901062,SP,0.9151,Y
19,test,0.8982928395271301,SP,0.9183,Y
20,val,0.8898773789405823,SP,0.9827,Y
20,test,0.8978119492530823,SP,0.9816,Y
21,val,0.8884347081184387,SP,0.9946,Y
21,test,0.8963693380355835,SP,0.9843,Y
22,val,0.8879538178443909,SP,0.9977,Y
22,test,0.894686222076416,SP,0.9932,Y
23,val,0.887472927570343,SP,0.9997,N
23,test,0.8932435512542725,SP,0.9988,Y
24,val,0.8893964886665344,SP,0.9894,Y
24,test,0.8970906734466553,SP,0.9885,Y
25,val,0.8881942629814148,SP,0.9967,Y
25,test,0.8954075574874878,SP,0.9946,Y
26,val,0.8881942629814148,SP,0.9967,Y
26,test,0.8961288928985596,SP,0.9942,Y
27,val,0.8881942629814148,SP,0.9962,Y
27,test,0.8944457769393921,SP,0.9947,Y
28,val,0.8893964886665344,SP,0.9877,Y
28,test,0.8978119492530823,SP,0.9858,Y
29,val,0.8881942629814148,SP,0.9912,Y
29,test,0.8956480026245117,SP,0.9871,Y
30,val,0.8903582692146301,SP,0.9765,Y
30,test,0.8980523943901062,SP,0.9745,Y
31,val,0.8881942629814148,SP,0.9956,Y
31,test,0.894686222076416,SP,0.9896,Y
32,val,0.887472927570343,SP,0.9997,N
32,test,0.8934839963912964,SP,0.999,Y
33,val,0.8877133727073669,SP,0.9993,Y
33,test,0.8939648866653442,SP,0.9965,Y
34,val,0.8884347081184387,SP,0.9958,Y
34,test,0.8970906734466553,SP,0.9905,Y
35,val,0.8913200497627258,SP,0.9769,Y
35,test,0.8994950652122498,SP,0.97,Y
36,val,0.8877133727073669,SP,0.9987,Y
36,test,0.8934839963912964,SP,0.9972,Y
37,val,0.887472927570343,SP,0.9997,N
37,test,0.8937244415283203,SP,0.9994,N
38,val,0.8982928395271301,SP,0.6769,Y
38,test,0.8982928395271301,SP,0.7053,Y
39,val,0.8958884477615356,SP,0.8711,Y
39,test,0.9011781811714172,SP,0.8764,Y
40,val,0.8889155983924866,SP,0.9878,Y
40,test,0.8951671123504639,SP,0.9865,Y
41,val,0.8872324824333191,SP,0,Y
41,test,0.8930031061172485,SP,0.9985,Y
42,val,0.8901178240776062,SP,0.9736,Y
42,test,0.8975715041160583,SP,0.9588,Y
43,val,0.8869920372962952,SP,0.9991,N
43,test,0.8937244415283203,SP,0.9983,N
44,val,0.8872324824333191,SP,0.9993,Y
44,test,0.8937244415283203,SP,0.9986,Y
45,val,0.8872324824333191,SP,0,Y
45,test,0.8932435512542725,SP,0,Y
46,val,0.8879538178443909,SP,0.9972,Y
46,test,0.8937244415283203,SP,0.9957,Y
47,val,0.8872324824333191,SP,0,Y
47,test,0.8932435512542725,SP,0,Y
48,val,0.8942053318023682,SP,0.9719,Y
48,test,0.8973311185836792,SP,0.9586,Y
49,val,0.8872324824333191,SP,0,Y
49,test,0.8932435512542725,SP,0,Y
50,val,0.887472927570343,SP,0.998,N
50,test,0.8951671123504639,SP,0.9998,Y
