iter,dataType,Acc,fairType,fairValue,Privileged
0,val,0.5585477352142334,EO,0.5299,Y
1,val,0.8615051507949829,EO,0.7002,Y
1,test,0.8653522729873657,EO,0.7186,Y
2,val,0.8898773789405823,EO,0.8047,Y
2,test,0.8922817707061768,EO,0.8488,Y
3,val,0.8939648866653442,EO,0.7969,Y
3,test,0.8958884477615356,EO,0.8295,Y
4,val,0.8961288928985596,EO,0.8797,Y
4,test,0.9002164006233215,EO,0.9257,Y
5,val,0.8944457769393921,EO,0.8886,Y
5,test,0.8975715041160583,EO,0.9353,Y
6,val,0.894686222076416,EO,0.8938,Y
6,test,0.8978119492530823,EO,0.9365,Y
7,val,0.8910796046257019,EO,0.9448,Y
7,test,0.8937244415283203,EO,0.9815,Y
8,val,0.898533284664154,EO,0.9668,Y
8,test,0.8934839963912964,EO,0.982,Y
9,val,0.8954075574874878,EO,0.9514,Y
9,test,0.8978119492530823,EO,0.9759,Y
10,val,0.8994950652122498,EO,0.9578,Y
10,test,0.8949266672134399,EO,0.9742,Y
11,val,0.8990141749382019,EO,0.9234,Y
11,test,0.8973311185836792,EO,0.9564,Y
12,val,0.898773729801178,EO,0.936,Y
12,test,0.8963693380355835,EO,0.9629,Y
13,val,0.8968502283096313,EO,0.9268,Y
13,test,0.8992546200752258,EO,0.9555,Y
14,val,0.8982928395271301,EO,0.9248,Y
14,test,0.8978119492530823,EO,0.9543,Y
15,val,0.8980523943901062,EO,0.9248,Y
15,test,0.8966097831726074,EO,0.954,Y
16,val,0.8975715041160583,EO,0.9356,Y
16,test,0.8958884477615356,EO,0.965,Y
17,val,0.8951671123504639,EO,0.9365,Y
17,test,0.8966097831726074,EO,0.9684,Y
18,val,0.8913200497627258,EO,0.9469,Y
18,test,0.8949266672134399,EO,0.9767,Y
19,val,0.8934839963912964,EO,0.9388,Y
19,test,0.8970906734466553,EO,0.9646,Y
20,val,0.8939648866653442,EO,0.9364,Y
20,test,0.898773729801178,EO,0.9615,Y
21,val,0.8961288928985596,EO,0.9411,Y
21,test,0.8963693380355835,EO,0.9699,Y
22,val,0.8968502283096313,EO,0.9301,Y
22,test,0.8961288928985596,EO,0.9687,Y
23,val,0.8930031061172485,EO,0.933,Y
23,test,0.8975715041160583,EO,0.96,Y
24,val,0.8944457769393921,EO,0.9243,Y
24,test,0.8980523943901062,EO,0.9507,Y
25,val,0.8898773789405823,EO,0.941,Y
25,test,0.8954075574874878,EO,0.9704,Y
26,val,0.8891560435295105,EO,0.9628,Y
26,test,0.8922817707061768,EO,0.9855,Y
27,val,0.8942053318023682,EO,0.9802,Y
27,test,0.8925222158432007,EO,0.9848,Y
28,val,0.8898773789405823,EO,0.9677,Y
28,test,0.8920413851737976,EO,0.9842,Y
29,val,0.8913200497627258,EO,0.984,Y
29,test,0.8903582692146301,EO,0.993,Y
30,val,0.8903582692146301,EO,1.0,Y
30,test,0.890839159488678,EO,0.9864,N
31,val,0.8884347081184387,EO,0.9946,Y
31,test,0.8910796046257019,EO,0.9971,N
32,val,0.8896369338035583,EO,0.9782,Y
32,test,0.8910796046257019,EO,0.9904,Y
33,val,0.8898773789405823,EO,0.9606,Y
33,test,0.8932435512542725,EO,0.9815,Y
34,val,0.8896369338035583,EO,0.9853,Y
34,test,0.8891560435295105,EO,0.9997,Y
35,val,0.8968502283096313,EO,0.9995,Y
35,test,0.890598714351654,EO,0.9952,N
36,val,0.8970906734466553,EO,0.9978,N
36,test,0.8886751532554626,EO,0.9982,N
37,val,0.8982928395271301,EO,0.9927,Y
37,test,0.8927626609802246,EO,0.9979,Y
38,val,0.8961288928985596,EO,0.9972,N
38,test,0.8925222158432007,EO,0.9958,N
39,val,0.898773729801178,EO,0.9674,Y
39,test,0.8934839963912964,EO,0.9907,Y
40,val,0.8922817707061768,EO,0.9802,Y
40,test,0.8930031061172485,EO,0.9997,Y
41,val,0.8831449747085571,EO,0.9929,N
41,test,0.883625864982605,EO,0.9732,N
42,val,0.8992546200752258,EO,0.9599,Y
42,test,0.8949266672134399,EO,0.9742,Y
43,val,0.9002164006233215,EO,0.9845,Y
43,test,0.8925222158432007,EO,0.9927,Y
44,val,0.8997355103492737,EO,0.974,Y
44,test,0.8930031061172485,EO,0.9864,Y
45,val,0.890598714351654,EO,0.9818,Y
45,test,0.8918009400367737,EO,0.9905,Y
46,val,0.898773729801178,EO,0.9912,Y
46,test,0.8922817707061768,EO,0.9964,Y
47,val,0.8944457769393921,EO,0.9985,N
47,test,0.886751651763916,EO,0.9975,N
48,val,0.898773729801178,EO,0.9226,Y
48,test,0.8982928395271301,EO,0.9489,Y
49,val,0.8982928395271301,EO,0.9375,Y
49,test,0.8966097831726074,EO,0.9644,Y
50,val,0.8966097831726074,EO,0.9623,Y
50,test,0.8949266672134399,EO,0.9751,Y
