iter,dataType,Acc,fairType,fairValue,Privileged
0,val,0.48040392994880676,EO,0.7946,Y
1,val,0.8634287118911743,EO,0.8361,Y
1,test,0.8581389784812927,EO,0.8578,Y
2,val,0.8879538178443909,EO,0.9968,N
2,test,0.8817023038864136,EO,0.9999,N
3,val,0.8937244415283203,EO,0.9755,Y
3,test,0.8831449747085571,EO,0.9787,Y
4,val,0.9004568457603455,EO,0.9772,Y
4,test,0.8920413851737976,EO,0.9821,Y
5,val,0.8978119492530823,EO,0.9886,Y
5,test,0.8922817707061768,EO,0.9959,Y
6,val,0.8982928395271301,EO,0.9771,Y
6,test,0.8927626609802246,EO,0.9766,Y
7,val,0.9006972908973694,EO,0.9709,Y
7,test,0.8932435512542725,EO,0.9629,Y
8,val,0.9006972908973694,EO,0.9844,Y
8,test,0.8884347081184387,EO,0.9838,Y
9,val,0.9006972908973694,EO,0.9691,Y
9,test,0.8925222158432007,EO,0.9605,Y
10,val,0.8999759554862976,EO,0.9842,Y
10,test,0.8918009400367737,EO,0.9909,Y
11,val,0.9004568457603455,EO,0.9839,Y
11,test,0.8903582692146301,EO,0.9857,Y
12,val,0.9002164006233215,EO,0.9821,Y
12,test,0.8918009400367737,EO,0.9811,Y
13,val,0.8994950652122498,EO,0.9918,Y
13,test,0.8922817707061768,EO,0.9956,Y
14,val,0.8994950652122498,EO,0.996,Y
14,test,0.890839159488678,EO,0.9977,Y
15,val,0.9016590714454651,EO,0.9991,N
15,test,0.8869920372962952,EO,0.9947,N
16,val,0.9009377360343933,EO,0.9919,Y
16,test,0.8903582692146301,EO,0.9991,N
17,val,0.9006972908973694,EO,0.9997,N
17,test,0.8879538178443909,EO,0.9951,N
18,val,0.9009377360343933,EO,0.9949,Y
18,test,0.8893964886665344,EO,0.9981,N
19,val,0.8994950652122498,EO,0.9951,Y
19,test,0.8881942629814148,EO,0.9997,Y
20,val,0.8927626609802246,EO,0.9874,N
20,test,0.8829045295715332,EO,0.9825,N
21,val,0.9004568457603455,EO,0.9974,Y
21,test,0.8889155983924866,EO,0.998,N
22,val,0.8954075574874878,EO,0.9818,N
22,test,0.883625864982605,EO,0.9793,N
23,val,0.8920413851737976,EO,0.9899,N
23,test,0.8817023038864136,EO,0.9879,N
24,val,0.8968502283096313,EO,0.9604,Y
24,test,0.8893964886665344,EO,0.9585,Y
25,val,0.9004568457603455,EO,0.9549,Y
25,test,0.8934839963912964,EO,0.9555,Y
26,val,0.9026208519935608,EO,0.9697,Y
26,test,0.8925222158432007,EO,0.9602,Y
27,val,0.9004568457603455,EO,0.9785,Y
27,test,0.8922817707061768,EO,0.9796,Y
28,val,0.9021399617195129,EO,0.9682,Y
28,test,0.8930031061172485,EO,0.9623,Y
29,val,0.9002164006233215,EO,0.9871,Y
29,test,0.8925222158432007,EO,0.9855,Y
30,val,0.8992546200752258,EO,0.9809,Y
30,test,0.8920413851737976,EO,0.9834,Y
31,val,0.9004568457603455,EO,0.9803,Y
31,test,0.8927626609802246,EO,0.9835,Y
32,val,0.9004568457603455,EO,0.9997,Y
32,test,0.8881942629814148,EO,0.9954,N
33,val,0.8970906734466553,EO,0.9897,N
33,test,0.8860303163528442,EO,0.986,N
34,val,0.8978119492530823,EO,0.9775,Y
34,test,0.8896369338035583,EO,0.9758,Y
35,val,0.9002164006233215,EO,0.9972,N
35,test,0.8891560435295105,EO,0.9984,Y
36,val,0.901899516582489,EO,0.9763,Y
36,test,0.8913200497627258,EO,0.9819,Y
37,val,0.9023804068565369,EO,0.9964,Y
37,test,0.8898773789405823,EO,0.995,Y
38,val,0.8978119492530823,EO,0.9971,N
38,test,0.8881942629814148,EO,0.9968,N
39,val,0.890598714351654,EO,0.7833,Y
39,test,0.8860303163528442,EO,0.8127,Y
40,val,0.898533284664154,EO,0.936,Y
40,test,0.890598714351654,EO,0.9264,Y
41,val,0.901899516582489,EO,0.9982,Y
41,test,0.8893964886665344,EO,0.9947,Y
42,val,0.8792979121208191,EO,0.9435,N
42,test,0.8634287118911743,EO,0.94,N
43,val,0.898533284664154,EO,0.9993,Y
43,test,0.8877133727073669,EO,0.9953,N
44,val,0.8480404019355774,EO,0.9547,N
44,test,0.8360182642936707,EO,0.9752,N
45,val,0.8752104043960571,EO,0.6966,Y
45,test,0.8711228370666504,EO,0.712,Y
46,val,0.9026208519935608,EO,0.9573,Y
46,test,0.8937244415283203,EO,0.9662,Y
47,val,0.8975715041160583,EO,0.9918,Y
47,test,0.890839159488678,EO,0.9941,Y
48,val,0.8982928395271301,EO,0.9835,Y
48,test,0.8922817707061768,EO,0.9837,Y
49,val,0.8593412041664124,EO,0.9049,N
49,test,0.8437124490737915,EO,0.9023,N
50,val,0.8966097831726074,EO,0.9997,N
50,test,0.8884347081184387,EO,0.9991,N
