iter,client,numData,Acc,fairType,fairValue,Privileged,higher
1,4,1289,0.8215917348861694,EQO,0.346,Y,Y
1,8,859,0.8975715041160583,EQO,1.0135,Y,Y
1,10,1214,0.8651118278503418,EQO,0.3921,Y,Y
2,7,930,0.894686222076416,EQO,0.972,Y,Y
2,8,859,0.8994950652122498,EQO,1.0002,Y,Y
2,9,881,0.8290454149246216,EQO,0.4277,Y,Y
3,5,914,0.8999759554862976,EQO,0.9951,Y,Y
3,6,3091,0.9047847986221313,EQO,0.8703,Y,Y
3,10,1214,0.8963693380355835,EQO,0.5433,Y,N
4,3,1531,0.8997355103492737,EQO,1.0,Y,Y
4,5,914,0.9014186263084412,EQO,0.9594,Y,Y
4,8,859,0.8997355103492737,EQO,1.0,Y,Y
5,2,611,0.9035825729370117,EQO,0.9318,Y,N
5,5,914,0.8994950652122498,EQO,0.9911,Y,N
5,9,881,0.8869920372962952,EQO,0.5384,Y,N
6,5,914,0.9014186263084412,EQO,0.9554,Y,N
6,7,930,0.9064679145812988,EQO,0.8472,Y,N
6,9,881,0.8843472003936768,EQO,0.5442,Y,N
7,4,1289,0.8805001378059387,EQO,0.478,Y,N
7,9,881,0.8819427490234375,EQO,0.5513,Y,N
7,10,1214,0.9002164006233215,EQO,0.5418,Y,N
8,1,1160,0.8999759554862976,EQO,0.9891,Y,Y
8,2,611,0.9079105257987976,EQO,0.7345,Y,Y
8,9,881,0.8809810280799866,EQO,0.536,Y,N
9,2,611,0.9091127514839172,EQO,0.7154,Y,N
9,7,930,0.9079105257987976,EQO,0.7473,Y,Y
9,8,859,0.8997355103492737,EQO,1.0,Y,Y
10,1,1160,0.8999759554862976,EQO,0.9891,Y,Y
10,2,611,0.9088723063468933,EQO,0.7606,Y,N
10,8,859,0.8997355103492737,EQO,1.0,Y,Y
11,4,1289,0.8829045295715332,EQO,0.5135,Y,N
11,5,914,0.9050252437591553,EQO,0.8712,Y,N
11,7,930,0.9076701402664185,EQO,0.7557,Y,N
12,3,1531,0.8997355103492737,EQO,1.0,Y,Y
12,4,1289,0.8821831941604614,EQO,0.5114,Y,N
12,10,1214,0.9031016826629639,EQO,0.5515,Y,N
13,4,1289,0.8824236392974854,EQO,0.5124,Y,N
13,9,881,0.886751651763916,EQO,0.572,Y,N
13,10,1214,0.901899516582489,EQO,0.5471,Y,N
14,1,1160,0.9014186263084412,EQO,0.9673,Y,Y
14,6,3091,0.905746579170227,EQO,0.6369,Y,N
14,8,859,0.8997355103492737,EQO,1.0,Y,Y
15,3,1531,0.8997355103492737,EQO,1.0,Y,Y
15,7,930,0.9071892499923706,EQO,0.7229,Y,N
15,8,859,0.8997355103492737,EQO,1.0,Y,Y
16,2,611,0.909834086894989,EQO,0.7541,Y,N
16,3,1531,0.8997355103492737,EQO,1.0,Y,Y
16,10,1214,0.901899516582489,EQO,0.5468,Y,N
17,3,1531,0.8997355103492737,EQO,1.0,Y,Y
17,7,930,0.9067083597183228,EQO,0.7428,Y,N
17,9,881,0.8872324824333191,EQO,0.5794,Y,N
18,6,3091,0.9067083597183228,EQO,0.6129,Y,N
18,7,930,0.9064679145812988,EQO,0.7328,Y,N
