iter,client,numData,Acc,fairType,fairValue,Privileged,higher
1,2,1329,0.8826640844345093,EQO,1.0,N,Y
1,5,352,0.8374609351158142,EQO,1.5669,N,Y
1,8,2177,0.8838663101196289,EQO,1.0364,N,Y
2,5,352,0.8576580882072449,EQO,0.7437,Y,N
2,7,1676,0.8605433702468872,EQO,0.2635,Y,N
2,8,2177,0.8841067552566528,EQO,0.9628,Y,N
3,6,2526,0.883625864982605,EQO,0.9915,Y,Y
3,8,132,0.8141379952430725,EQO,0.5004,Y,N
3,9,220,0.8829045295715332,EQO,0.992,Y,Y
3,11,1504,0.8595816493034363,EQO,0.2659,Y,N
4,4,1038,0.8886751532554626,EQO,0.8865,Y,N
4,5,797,0.755950927734375,EQO,0.4328,Y,N
4,8,220,0.8841067552566528,EQO,0.9857,Y,Y
4,11,132,0.8187063932418823,EQO,0.4881,Y,N
5,3,343,0.8374609351158142,EQO,0.5274,Y,N
5,5,1791,0.8881942629814148,EQO,0.7514,Y,N
5,6,220,0.8824236392974854,EQO,1.0043,Y,Y
5,12,100,0.8009136915206909,EQO,0.5018,Y,N
6,2,1329,0.8826640844345093,EQO,1.0,Y,Y
6,3,2526,0.8841067552566528,EQO,0.9863,Y,Y
6,8,136,0.7872084379196167,EQO,0.5612,Y,N
6,10,697,0.7751863598823547,EQO,0.3294,Y,N
6,11,132,0.797547459602356,EQO,0.5492,Y,N
7,1,451,0.7634046673774719,EQO,0.7318,Y,N
7,4,220,0.8845876455307007,EQO,0.9961,Y,Y
7,9,128,0.8035585284233093,EQO,0.631,Y,N
7,11,200,0.7379177808761597,EQO,0.6235,Y,N
7,16,132,0.7908151149749756,EQO,0.6175,Y,N
8,1,1329,0.8826640844345093,EQO,1.0,Y,Y
8,3,220,0.8841067552566528,EQO,1.0187,Y,Y
8,7,902,0.8826640844345093,EQO,1.0019,Y,Y
8,10,100,0.7845636010169983,EQO,0.6286,Y,N
8,16,200,0.7189227938652039,EQO,0.7155,Y,N
9,2,2526,0.8841067552566528,EQO,0.9863,Y,Y
9,6,1504,0.8631882667541504,EQO,0.2885,Y,N
9,11,697,0.774465024471283,EQO,0.444,Y,N
9,16,100,0.7944217324256897,EQO,0.6672,Y,N
9,17,200,0.7237316370010376,EQO,0.7336,Y,N
10,7,215,0.8752104043960571,EQO,0.5074,Y,N
10,9,136,0.7785525321960449,EQO,0.6242,Y,N
10,10,224,0.7417648434638977,EQO,0.7683,Y,N
10,11,227,0.8396248817443848,EQO,0.884,Y,N
10,12,128,0.7963452935218811,EQO,0.6871,Y,N
11,5,2177,0.8843472003936768,EQO,0.971,Y,Y
11,9,1504,0.8636691570281982,EQO,0.2941,Y,N
11,13,215,0.8744890689849854,EQO,0.513,Y,N
11,17,227,0.8401057720184326,EQO,0.9148,Y,Y
11,18,128,0.7886511087417603,EQO,0.7192,Y,N
12,1,1329,0.8826640844345093,EQO,1.0,Y,Y
12,2,2526,0.8814619183540344,EQO,1.004,Y,Y
12,5,2177,0.8841067552566528,EQO,0.9808,Y,Y
12,7,1591,0.8829045295715332,EQO,0.9974,Y,Y
12,9,697,0.7756672501564026,EQO,0.3461,Y,N
13,2,2526,0.8850685358047485,EQO,0.9775,Y,Y
13,5,2177,0.8843472003936768,EQO,0.9421,Y,Y
13,10,200,0.7307044863700867,EQO,0.6565,Y,N
13,14,227,0.842269778251648,EQO,0.8258,Y,N
13,15,1504,0.8660735487937927,EQO,0.3152,Y,N
14,1,1329,0.8826640844345093,EQO,1.0,Y,Y
14,2,2526,0.883625864982605,EQO,0.9916,Y,Y
14,8,132,0.7917768955230713,EQO,0.6442,Y,N
14,10,136,0.7811974287033081,EQO,0.5774,Y,N
14,13,215,0.8747295141220093,EQO,0.4651,Y,N
15,1,1329,0.8826640844345093,EQO,1.0,Y,Y
15,5,2177,0.8838663101196289,EQO,0.9449,Y,Y
15,13,200,0.7323876023292542,EQO,0.665,Y,N
15,15,1504,0.8660735487937927,EQO,0.308,Y,N
15,17,136,0.7836018204689026,EQO,0.6002,Y,N
16,4,172,0.7537869811058044,EQO,0.6273,Y,N
16,5,2177,0.883385419845581,EQO,0.9645,Y,Y
16,7,1591,0.8829045295715332,EQO,0.9974,Y,Y
16,11,128,0.8030776381492615,EQO,0.61,Y,N
16,15,215,0.8747295141220093,EQO,0.4644,Y,N
17,2,2526,0.883385419845581,EQO,0.9968,Y,Y
17,3,220,0.8848280906677246,EQO,0.9909,Y,Y
17,10,697,0.7771098613739014,EQO,0.3477,Y,N
17,12,132,0.8018754720687866,EQO,0.6295,Y,N
17,18,215,0.8740081787109375,EQO,0.4475,Y,N
18,2,2526,0.883385419845581,EQO,0.9968,Y,Y
18,8,112,0.7872084379196167,EQO,0.6151,Y,N
18,11,200,0.7338302731513977,EQO,0.6498,Y,N
18,13,136,0.785525381565094,EQO,0.583,Y,N
18,17,132,0.7888915538787842,EQO,0.6414,Y,N
19,1,1329,0.8826640844345093,EQO,1.0,Y,Y
19,3,220,0.883625864982605,EQO,1.0097,Y,Y
19,7,100,0.8021159172058105,EQO,0.5745,Y,N
19,9,227,0.842269778251648,EQO,0.8649,Y,N
19,10,1504,0.8660735487937927,EQO,0.308,Y,N
20,2,2526,0.8838663101196289,EQO,0.9853,Y,Y
20,5,902,0.8829045295715332,EQO,1.0055,Y,Y
20,6,1591,0.8829045295715332,EQO,0.9974,Y,Y
20,10,697,0.7778311967849731,EQO,0.3976,Y,N
20,15,132,0.7915364503860474,EQO,0.6552,Y,N
21,4,2177,0.883625864982605,EQO,0.9402,Y,N
21,5,902,0.8826640844345093,EQO,1.0019,Y,Y
21,11,112,0.7922577261924744,EQO,0.598,Y,N
21,12,200,0.7331089377403259,EQO,0.6618,Y,N
21,14,100,0.8030776381492615,EQO,0.5742,Y,N
22,4,902,0.8829045295715332,EQO,1.0055,Y,Y
22,7,172,0.7530656456947327,EQO,0.6806,Y,N
22,9,215,0.8752104043960571,EQO,0.4942,Y,N
22,11,227,0.8379418253898621,EQO,0.8983,Y,N
22,18,100,0.8018754720687866,EQO,0.6095,Y,N
23,1,1329,0.8826640844345093,EQO,1.0,Y,Y
23,8,136,0.7773503065109253,EQO,0.7084,Y,N
23,12,2177,0.883625864982605,EQO,0.9764,Y,N
23,13,112,0.7862467169761658,EQO,0.754,Y,N
23,15,172,0.7422457337379456,EQO,0.7214,Y,N
24,6,112,0.819908618927002,EQO,0.6555,Y,N
24,8,1504,0.8679971098899841,EQO,0.3198,Y,N
24,11,200,0.7326280474662781,EQO,0.6962,Y,N
24,12,215,0.8735272884368896,EQO,0.4919,Y,N
24,17,112,0.7867276072502136,EQO,0.7195,Y,N
25,1,1329,0.8826640844345093,EQO,1.0,Y,Y
25,5,1591,0.8829045295715332,EQO,0.9974,Y,Y
25,6,128,0.8009136915206909,EQO,0.6758,Y,N
25,12,2177,0.883625864982605,EQO,0.9764,Y,Y
25,14,112,0.8175042271614075,EQO,0.5644,Y,N
26,1,1329,0.8826640844345093,EQO,1.0,Y,Y
26,11,2177,0.8829045295715332,EQO,0.9625,Y,N
26,12,172,0.7554700374603271,EQO,0.6523,Y,N
26,15,215,0.8744890689849854,EQO,0.4591,Y,N
26,17,128,0.8050011992454529,EQO,0.6427,Y,N
27,4,902,0.8829045295715332,EQO,1.0055,Y,Y
27,8,227,0.8425102233886719,EQO,0.8498,Y,N
27,13,112,0.793459951877594,EQO,0.6007,Y,N
27,14,112,0.8215917348861694,EQO,0.591,Y,N
27,15,2177,0.883385419845581,EQO,0.9753,Y,N
28,1,1329,0.8826640844345093,EQO,1.0,Y,Y
28,4,902,0.8829045295715332,EQO,1.0055,Y,Y
28,12,172,0.7509016394615173,EQO,0.6695,Y,N
28,14,128,0.8016350269317627,EQO,0.6836,Y,N
28,16,112,0.7848040461540222,EQO,0.6796,Y,N
29,1,1329,0.8826640844345093,EQO,1.0,Y,Y
29,8,100,0.8013945817947388,EQO,0.6523,Y,N
29,12,215,0.8737677335739136,EQO,0.496,Y,N
29,16,172,0.7436884045600891,EQO,0.6863,Y,N
29,18,112,0.7860062718391418,EQO,0.671,Y,N
30,5,1591,0.8831449747085571,EQO,0.9948,Y,Y
30,6,697,0.7756672501564026,EQO,0.4457,Y,N
30,9,1504,0.8667948842048645,EQO,0.3111,Y,N
30,11,227,0.8410675525665283,EQO,0.9086,Y,N
30,17,172,0.7451310157775879,EQO,0.6812,Y,N
31,1,1329,0.8826640844345093,EQO,1.0,Y,Y
31,2,2526,0.8838663101196289,EQO,0.9933,Y,Y
31,6,132,0.796826183795929,EQO,0.5786,Y,N
31,7,136,0.7876893281936646,EQO,0.5708,Y,N
31,15,697,0.7771098613739014,EQO,0.4049,Y,N
32,1,1329,0.8826640844345093,EQO,1.0,Y,Y
32,10,100,0.804520308971405,EQO,0.5641,Y,N
32,12,112,0.789612889289856,EQO,0.622,Y,N
32,14,227,0.8410675525665283,EQO,0.8465,Y,N
32,15,172,0.7509016394615173,EQO,0.6539,Y,N
33,4,902,0.8829045295715332,EQO,1.0073,Y,Y
33,5,1591,0.883385419845581,EQO,0.9922,Y,Y
33,15,100,0.8037989735603333,EQO,0.5905,Y,N
33,16,112,0.7864871621131897,EQO,0.6196,Y,N
33,18,172,0.7523443102836609,EQO,0.6828,Y,N
34,2,2526,0.8831449747085571,EQO,0.9969,Y,Y
34,7,112,0.8276028037071228,EQO,0.5883,Y,N
34,13,136,0.7843231558799744,EQO,0.6326,Y,N
34,14,697,0.7773503065109253,EQO,0.4309,Y,N
34,15,227,0.8427506685256958,EQO,0.8661,Y,N
35,2,2526,0.8843472003936768,EQO,0.9906,Y,Y
35,10,1504,0.8679971098899841,EQO,0.3198,Y,N
35,12,100,0.800673246383667,EQO,0.6217,Y,N
35,13,112,0.7852849364280701,EQO,0.6804,Y,N
35,17,697,0.7773503065109253,EQO,0.4449,Y,N
36,1,1329,0.8826640844345093,EQO,1.0,Y,Y
36,8,128,0.7963452935218811,EQO,0.7187,Y,N
36,10,132,0.7797547578811646,EQO,0.7135,Y,N
36,15,1504,0.8687184453010559,EQO,0.3481,Y,N
36,17,112,0.7864871621131897,EQO,0.6909,Y,N
37,1,1329,0.8826640844345093,EQO,1.0,Y,Y
37,7,2177,0.883625864982605,EQO,0.9836,Y,Y
37,12,227,0.8398653268814087,EQO,0.869,Y,N
37,16,132,0.7874488830566406,EQO,0.6967,Y,N
37,18,112,0.7852849364280701,EQO,0.6258,Y,N
38,1,1329,0.8826640844345093,EQO,1.0,Y,Y
38,2,2526,0.8850685358047485,EQO,0.9775,Y,N
38,5,1591,0.8829045295715332,EQO,0.9974,Y,Y
38,17,132,0.7917768955230713,EQO,0.6564,Y,N
38,18,112,0.7838422656059265,EQO,0.646,Y,N
39,4,1591,0.8831449747085571,EQO,0.9948,Y,Y
39,9,112,0.8179851174354553,EQO,0.5635,Y,N
39,11,100,0.8040394186973572,EQO,0.5588,Y,N
39,14,1504,0.8691993355751038,EQO,0.3393,Y,N
39,17,2394,0.8824236392974854,EQO,1.0002,Y,Y
39,19,112,0.7908151149749756,EQO,0.6025,Y,N
40,2,220,0.8845876455307007,EQO,1.0077,Y,Y
40,4,1591,0.8829045295715332,EQO,0.9974,Y,Y
40,8,172,0.7535465359687805,EQO,0.6427,Y,N
40,14,2394,0.8824236392974854,EQO,1.0002,Y,Y
40,15,132,0.793459951877594,EQO,0.6628,Y,N
40,17,100,0.8040394186973572,EQO,0.582,Y,N
41,4,1591,0.883385419845581,EQO,1.0079,N,Y
41,7,215,0.872565507888794,EQO,2.6195,N,Y
41,8,136,0.7848040461540222,EQO,1.5321,N,Y
41,9,697,0.778312087059021,EQO,2.5252,N,Y
41,10,128,0.7989901304244995,EQO,1.4205,N,Y
41,16,112,0.782399594783783,EQO,1.4073,N,Y
42,3,902,0.883385419845581,EQO,1.0147,Y,Y
42,8,136,0.7694157361984253,EQO,0.6558,Y,N
42,11,227,0.8396248817443848,EQO,0.8995,Y,Y
42,12,132,0.7465736865997314,EQO,0.6278,Y,N
42,14,112,0.8023563623428345,EQO,0.6477,Y,N
42,19,100,0.7884106636047363,EQO,0.592,Y,N
43,9,128,0.7761481404304504,EQO,0.8102,Y,N
43,11,2394,0.8824236392974854,EQO,1.0002,Y,Y
43,12,1504,0.8677566647529602,EQO,0.3235,Y,N
43,13,112,0.7622024416923523,EQO,0.7476,Y,N
43,17,132,0.7371964454650879,EQO,0.6811,Y,N
43,18,112,0.7944217324256897,EQO,0.7437,Y,N
44,7,215,0.87232506275177,EQO,2.0551,N,Y
44,8,697,0.7713392376899719,EQO,1.6515,N,Y
44,11,172,0.7347919940948486,EQO,1.2113,N,Y
44,16,1504,0.8689588904380798,EQO,4.7824,N,Y
44,18,132,0.7420052886009216,EQO,1.2553,N,Y
44,19,112,0.8028371930122375,EQO,1.21,N,Y
45,8,697,0.774465024471283,EQO,0.3893,Y,N
45,9,227,0.8367395997047424,EQO,0.9413,Y,Y
45,10,2394,0.8824236392974854,EQO,1.0002,Y,Y
45,17,112,0.7646068930625916,EQO,0.6931,Y,N
45,18,132,0.7323876023292542,EQO,0.6224,Y,N
45,19,112,0.7956239581108093,EQO,0.6828,Y,N
46,1,1329,0.8824236392974854,EQO,0.9998,N,Y
46,8,227,0.8331329822540283,EQO,0.9093,N,N
46,9,2394,0.8824236392974854,EQO,0.9998,N,Y
46,10,172,0.7292618155479431,EQO,1.1278,N,Y
46,11,132,0.7494590282440186,EQO,1.1572,N,Y
46,13,100,0.7747054696083069,EQO,1.3625,N,Y
47,6,2177,0.8831449747085571,EQO,1.0152,N,Y
47,10,132,0.729502260684967,EQO,0.9954,N,Y
47,11,136,0.7436884045600891,EQO,1.0786,N,Y
47,12,100,0.7588362693786621,EQO,1.1729,N,Y
47,15,697,0.7665303945541382,EQO,1.5877,N,Y
47,18,112,0.7795143127441406,EQO,0.9934,N,Y
48,7,215,0.8728059530258179,EQO,0.579,Y,N
48,8,2394,0.8824236392974854,EQO,1.0002,Y,Y
48,9,172,0.6963212490081787,EQO,1.1773,Y,Y
48,10,132,0.7090646624565125,EQO,1.11,Y,Y
48,11,136,0.7227699160575867,EQO,1.0188,Y,Y
48,13,128,0.7326280474662781,EQO,1.0912,Y,Y
49,3,902,0.8829045295715332,EQO,0.9965,N,Y
49,5,200,0.6612166166305542,EQO,0.7947,N,N
49,7,2394,0.8824236392974854,EQO,0.9998,N,Y
