iter,client,numData,Acc,fairType,fairValue,Privileged,higher
1,1,1487,0.8930031061172485,EQO,1.0688,Y,Y
1,5,295,0.8391440510749817,EQO,0.2238,Y,Y
1,7,4396,0.8982928395271301,EQO,0.8935,Y,Y
2,1,1487,0.8937244415283203,EQO,1.0773,Y,Y
2,2,2014,0.8641500473022461,EQO,0.2505,Y,N
2,10,2189,0.8850685358047485,EQO,0.5294,Y,N
3,1,1487,0.890839159488678,EQO,1.0747,Y,Y
3,4,290,0.15580669045448303,EQO,3.8488,Y,Y
3,5,295,0.8566963076591492,EQO,0.258,Y,N
4,2,2014,0.8713632822036743,EQO,0.2933,Y,N
4,8,257,0.8540514707565308,EQO,1.4988,Y,Y
4,9,581,0.8932435512542725,EQO,1.0,Y,Y
5,8,257,0.8566963076591492,EQO,1.4547,Y,Y
5,9,581,0.8932435512542725,EQO,1.0,Y,Y
5,10,2189,0.8898773789405823,EQO,0.5898,Y,N
6,1,1487,0.890839159488678,EQO,1.0915,Y,Y
6,4,290,0.15797066688537598,EQO,5.3603,Y,Y
6,8,257,0.861264705657959,EQO,1.3524,Y,Y
7,2,2014,0.8768934607505798,EQO,0.3217,Y,N
7,4,290,0.14883385598659515,EQO,13.1943,Y,Y
7,7,4396,0.8968502283096313,EQO,0.9194,Y,Y
8,4,290,0.14186102151870728,EQO,15.149,Y,Y
8,5,295,0.8617455959320068,EQO,0.3381,Y,N
8,8,257,0.850204348564148,EQO,1.5392,Y,Y
9,1,1487,0.8918009400367737,EQO,1.0556,Y,Y
9,3,335,0.21760039031505585,EQO,12.3575,Y,Y
9,8,257,0.8410675525665283,EQO,1.6415,Y,Y
10,3,335,0.2180812656879425,EQO,12.5202,Y,Y
10,7,4396,0.8978119492530823,EQO,0.8795,Y,N
10,8,257,0.8357778191566467,EQO,1.6985,Y,Y
11,3,335,0.21760039031505585,EQO,12.486,Y,Y
11,5,295,0.8636691570281982,EQO,0.4138,Y,N
11,9,581,0.8932435512542725,EQO,1.0,Y,Y
12,4,290,0.13633084297180176,EQO,48.6539,Y,Y
12,6,636,0.8932435512542725,EQO,1.0,Y,Y
12,7,4396,0.8982928395271301,EQO,0.8935,Y,Y
13,1,1487,0.894686222076416,EQO,1.0247,Y,Y
13,6,636,0.8932435512542725,EQO,1.0,Y,Y
13,8,257,0.8369800448417664,EQO,1.6893,Y,Y
14,4,290,0.1358499675989151,EQO,55.1332,Y,Y
14,7,4396,0.8966097831726074,EQO,0.9223,Y,N
14,8,257,0.8389036059379578,EQO,1.6848,Y,Y
15,3,335,0.2099062204360962,EQO,31.4379,Y,Y
15,7,4396,0.8994950652122498,EQO,0.8466,Y,N
15,9,581,0.8932435512542725,EQO,1.0,Y,Y
16,7,4396,0.8968502283096313,EQO,0.9274,Y,Y
16,8,257,0.8336138725280762,EQO,1.7483,Y,Y
16,9,581,0.8932435512542725,EQO,1.0,Y,Y
17,1,1487,0.8918009400367737,EQO,0.9963,Y,Y
17,8,257,0.8321712017059326,EQO,1.721,Y,Y
17,10,2189,0.8956480026245117,EQO,0.5984,Y,N
18,3,335,0.20894445478916168,EQO,32.8613,Y,Y
18,5,295,0.86439049243927,EQO,0.3937,Y,N
18,6,636,0.8932435512542725,EQO,1.0,Y,Y
19,6,636,0.8932435512542725,EQO,1.0,N,Y
19,9,581,0.8932435512542725,EQO,1.0,N,Y
