iter,client,numData,Acc,fairType,fairValue,Privileged,higher
1,2,828,0.8860303163528442,SP,0.9674,Y,Y
1,6,2090,0.8857898712158203,SP,0.9628,Y,Y
1,7,476,0.842269778251648,SP,0.2984,Y,N
2,1,1359,0.8884347081184387,SP,0.9837,Y,Y
2,4,630,0.8615051507949829,SP,1.0683,Y,Y
2,6,2090,0.8860303163528442,SP,0.9488,Y,Y
3,1,1359,0.8891560435295105,SP,0.9908,Y,Y
3,8,1698,0.8915604948997498,SP,0.8703,Y,N
3,10,419,0.8648713827133179,SP,0.7334,Y,N
4,2,828,0.8889155983924866,SP,0.9209,Y,N
4,4,630,0.853330135345459,SP,1.1274,Y,Y
4,5,680,0.7506611943244934,SP,0.5176,Y,N
5,5,680,0.7465736865997314,SP,0.5286,Y,N
5,7,476,0.8706420063972473,SP,0.4983,Y,N
5,8,1698,0.890598714351654,SP,0.8667,Y,Y
6,1,1359,0.8891560435295105,SP,0.9877,Y,Y
6,2,828,0.8896369338035583,SP,0.9137,Y,Y
6,4,630,0.8482808470726013,SP,1.1346,Y,Y
7,2,828,0.8903582692146301,SP,0.9215,Y,Y
7,5,680,0.7494590282440186,SP,0.5375,Y,N
7,9,3453,0.8862707614898682,SP,0.9907,Y,Y
8,3,847,0.868478000164032,SP,0.4034,Y,N
8,4,630,0.8480404019355774,SP,1.1379,Y,Y
8,10,419,0.8610242605209351,SP,0.7824,Y,N
9,3,847,0.8679971098899841,SP,0.4016,Y,N
9,8,1698,0.8925222158432007,SP,0.8396,Y,Y
9,9,3453,0.8857898712158203,SP,0.9938,Y,Y
10,3,847,0.868478000164032,SP,0.4019,Y,N
10,6,2090,0.890598714351654,SP,0.9008,Y,Y
10,10,419,0.8603029847145081,SP,0.7837,Y,N
11,2,828,0.8937244415283203,SP,0.847,Y,Y
11,3,847,0.8689588904380798,SP,0.4031,Y,N
11,4,630,0.8451550602912903,SP,1.1411,Y,Y
12,1,1359,0.8886751532554626,SP,0.9819,Y,Y
12,7,476,0.8730463981628418,SP,0.4865,Y,N
12,10,419,0.8591007590293884,SP,0.7788,Y,N
13,2,828,0.8934839963912964,SP,0.8672,Y,Y
13,4,630,0.8398653268814087,SP,1.1532,Y,Y
13,7,476,0.8718441724777222,SP,0.4869,Y,N
14,2,828,0.8930031061172485,SP,0.8765,Y,Y
14,4,630,0.8429911136627197,SP,1.1482,Y,Y
14,6,2090,0.890839159488678,SP,0.8961,Y,Y
15,6,2090,0.8898773789405823,SP,0.9054,Y,Y
15,8,1698,0.890598714351654,SP,0.8695,Y,N
15,9,3453,0.8862707614898682,SP,0.9907,Y,Y
16,4,630,0.8427506685256958,SP,1.1472,Y,Y
16,7,476,0.8732868432998657,SP,0.487,Y,N
16,10,419,0.8603029847145081,SP,0.7888,Y,N
17,1,1359,0.8901178240776062,SP,0.9801,Y,Y
17,2,828,0.8930031061172485,SP,0.8672,Y,N
17,6,2090,0.8896369338035583,SP,0.9132,Y,N
18,3,847,0.8708824515342712,SP,0.4072,Y,N
18,6,2090,0.8910796046257019,SP,0.8946,Y,N
18,7,476,0.87232506275177,SP,0.4945,Y,N
19,4,630,0.8417888879776001,SP,1.1517,Y,Y
19,8,1698,0.8903582692146301,SP,0.9,Y,Y
19,10,419,0.8562154173851013,SP,0.8169,Y,N
20,1,1359,0.890598714351654,SP,0.9783,Y,Y
20,5,680,0.748016357421875,SP,0.5383,Y,N
20,7,476,0.8716037273406982,SP,0.4983,Y,N
21,1,1359,0.890598714351654,SP,0.9782,Y,Y
21,7,476,0.8708824515342712,SP,0.497,Y,N
21,9,3453,0.8860303163528442,SP,0.9922,Y,Y
22,2,828,0.8932435512542725,SP,0.8687,Y,N
22,8,1698,0.8925222158432007,SP,0.847,Y,N
22,9,3453,0.8862707614898682,SP,0.9876,Y,Y
23,3,847,0.8691993355751038,SP,0.4048,Y,N
23,4,630,0.842029333114624,SP,1.1497,Y,Y
23,6,2090,0.890598714351654,SP,0.8977,Y,N
24,2,828,0.8927626609802246,SP,0.8581,Y,N
24,5,680,0.7494590282440186,SP,0.5343,Y,N
24,10,419,0.8550132513046265,SP,0.8322,Y,N
25,5,680,0.7472950220108032,SP,0.5332,Y,N
25,8,1698,0.8893964886665344,SP,0.8841,Y,N
25,9,3453,0.886751651763916,SP,0.9783,Y,Y
26,1,1359,0.8901178240776062,SP,0.9782,Y,Y
26,2,828,0.8934839963912964,SP,0.8499,Y,N
26,6,2090,0.8898773789405823,SP,0.9147,Y,N
27,2,828,0.8925222158432007,SP,0.8716,Y,N
27,5,680,0.7487376928329468,SP,0.5334,Y,N
27,6,2090,0.8903582692146301,SP,0.9023,Y,N
28,2,828,0.8927626609802246,SP,0.8607,Y,N
28,4,630,0.8410675525665283,SP,1.1565,Y,Y
28,10,419,0.8588603138923645,SP,0.8191,Y,N
29,3,847,0.8699206709861755,SP,0.4031,Y,N
29,5,680,0.7456119060516357,SP,0.5327,Y,N
29,8,1698,0.890839159488678,SP,0.8543,Y,N
30,2,828,0.8927626609802246,SP,0.8625,Y,N
30,5,680,0.7458523511886597,SP,0.534,Y,N
30,9,3453,0.8862707614898682,SP,0.9907,Y,Y
31,4,630,0.8413079977035522,SP,1.1561,Y,Y
31,7,476,0.87232506275177,SP,0.4891,Y,N
31,10,419,0.8578985333442688,SP,0.8151,Y,N
32,3,847,0.8691993355751038,SP,0.401,Y,N
32,8,1698,0.8898773789405823,SP,0.8966,Y,N
32,10,419,0.8540514707565308,SP,0.8521,Y,N
33,1,1359,0.8903582692146301,SP,0.9779,Y,Y
33,5,680,0.7446501851081848,SP,0.5351,Y,N
33,6,2090,0.8918009400367737,SP,0.8837,Y,N
34,4,630,0.842029333114624,SP,1.1594,Y,Y
34,6,2090,0.8932435512542725,SP,0.8744,Y,N
34,10,419,0.8557345271110535,SP,0.8522,Y,N
35,1,1359,0.8903582692146301,SP,0.9782,Y,N
35,6,2090,0.8898773789405823,SP,0.9085,Y,N
35,8,1698,0.8918009400367737,SP,0.8339,Y,N
36,1,1359,0.8889155983924866,SP,0.9885,Y,Y
36,3,847,0.8696802258491516,SP,0.3986,Y,N
36,5,680,0.7436884045600891,SP,0.5387,Y,N
37,2,828,0.8925222158432007,SP,0.8902,Y,N
37,6,2090,0.8922817707061768,SP,0.8806,Y,N
37,8,1698,0.890598714351654,SP,0.8542,Y,N
38,4,630,0.842029333114624,SP,1.1594,Y,Y
38,5,680,0.7415243983268738,SP,0.5343,Y,N
38,8,1698,0.890598714351654,SP,0.84,Y,N
39,2,828,0.8910796046257019,SP,1.1134,N,Y
39,3,847,0.868478000164032,SP,2.5598,N,Y
39,4,630,0.834094762802124,SP,0.8491,N,N
40,4,630,0.8379418253898621,SP,1.1653,Y,Y
40,8,1698,0.8889155983924866,SP,0.8843,Y,Y
40,10,419,0.8562154173851013,SP,0.8593,Y,Y
41,3,847,0.8689588904380798,SP,0.3897,Y,N
41,9,3453,0.8862707614898682,SP,0.9814,Y,Y
41,10,419,0.8516470193862915,SP,0.867,Y,N
42,1,1359,0.8896369338035583,SP,0.9794,Y,Y
42,2,828,0.8939648866653442,SP,0.8343,Y,N
42,4,630,0.8398653268814087,SP,1.1592,Y,Y
43,5,680,0.7432075142860413,SP,0.5305,Y,N
43,6,2090,0.8903582692146301,SP,0.8992,Y,N
43,9,3453,0.8860303163528442,SP,0.9829,Y,Y
44,3,847,0.8672757744789124,SP,0.3966,Y,N
44,4,630,0.8401057720184326,SP,1.1574,Y,Y
44,10,419,0.8581389784812927,SP,0.8138,Y,N
45,1,1359,0.8893964886665344,SP,1.0223,N,Y
45,5,680,0.7424861788749695,SP,1.8458,N,Y
45,6,2090,0.890598714351654,SP,1.1063,N,Y
46,2,828,0.8939648866653442,SP,0.8561,Y,Y
46,7,476,0.8713632822036743,SP,0.4857,Y,N
46,10,419,0.8538110256195068,SP,0.8556,Y,Y
47,5,680,0.7345515489578247,SP,0.5245,Y,N
47,7,476,0.8706420063972473,SP,0.4771,Y,N
47,8,1698,0.8896369338035583,SP,0.89,Y,Y
48,1,1359,0.8893964886665344,SP,0.9807,Y,Y
48,4,630,0.842269778251648,SP,1.1633,Y,Y
48,10,419,0.8535705804824829,SP,0.8489,Y,Y
49,2,828,0.8934839963912964,SP,1.1622,N,Y
49,3,847,0.8691993355751038,SP,2.5766,N,Y
49,4,630,0.8384227156639099,SP,0.8505,N,N
50,3,847,0.8699206709861755,SP,0.3841,Y,N
50,6,2090,0.8954075574874878,SP,0.8543,Y,Y
50,10,419,0.853330135345459,SP,0.8216,Y,Y
