iter,client,numData,Acc,fairType,fairValue,Privileged,higher
1,3,951,0.8884347081184387,SP,1.0015,N,Y
1,4,405,0.8881942629814148,SP,1.0,N,Y
1,9,502,0.7460927963256836,SP,3.9328,N,Y
2,1,1606,0.8930031061172485,SP,0.9395,Y,Y
2,6,1079,0.8881942629814148,SP,1.0,Y,Y
2,9,502,0.7751863598823547,SP,0.3002,Y,N
3,2,799,0.8942053318023682,SP,0.9067,Y,N
3,4,405,0.8881942629814148,SP,1.0,Y,Y
3,10,1930,0.8896369338035583,SP,0.9849,Y,Y
4,1,1606,0.8934839963912964,SP,0.9292,Y,N
4,8,1353,0.8884347081184387,SP,0.9995,Y,Y
4,10,1930,0.8898773789405823,SP,0.9682,Y,Y
5,3,951,0.8930031061172485,SP,0.9455,Y,N
5,5,704,0.7391200065612793,SP,0.4859,Y,N
5,8,1353,0.8884347081184387,SP,1.0006,Y,Y
6,2,799,0.8961288928985596,SP,0.8841,Y,N
6,6,1079,0.8881942629814148,SP,1.0,Y,Y
6,9,502,0.7973070740699768,SP,0.3593,Y,N
7,4,405,0.8881942629814148,SP,1.0,Y,Y
7,5,704,0.7410435080528259,SP,0.5077,Y,N
7,7,3151,0.8824236392974854,SP,0.4865,Y,N
8,2,799,0.8942053318023682,SP,0.8763,Y,Y
8,5,704,0.7410435080528259,SP,0.4985,Y,N
8,8,1353,0.8879538178443909,SP,1.0029,Y,Y
9,1,1606,0.894686222076416,SP,0.8974,Y,Y
9,2,799,0.8944457769393921,SP,0.8967,Y,Y
9,3,951,0.8910796046257019,SP,0.9697,Y,Y
10,1,1606,0.894686222076416,SP,0.8974,Y,Y
10,9,502,0.8011541366577148,SP,0.3674,Y,N
10,10,1930,0.8898773789405823,SP,0.9713,Y,Y
11,1,1606,0.894686222076416,SP,0.9034,Y,Y
11,3,951,0.8920413851737976,SP,0.9382,Y,Y
11,6,1079,0.8881942629814148,SP,1.0,Y,Y
12,2,799,0.8956480026245117,SP,0.868,Y,N
12,3,951,0.890839159488678,SP,0.9561,Y,Y
12,7,3151,0.8841067552566528,SP,0.4959,Y,N
13,4,405,0.8881942629814148,SP,1.0,Y,Y
13,5,704,0.7444097399711609,SP,0.5083,Y,N
13,7,3151,0.8843472003936768,SP,0.5123,Y,N
14,2,799,0.8951671123504639,SP,0.853,Y,Y
14,7,3151,0.8838663101196289,SP,0.5029,Y,N
14,8,1353,0.8881942629814148,SP,1.0002,Y,Y
15,1,1606,0.8942053318023682,SP,0.8974,Y,Y
15,9,502,0.8025968074798584,SP,0.3517,Y,N
15,10,1930,0.890839159488678,SP,0.9682,Y,Y
16,1,1606,0.894686222076416,SP,0.8913,Y,Y
16,6,1079,0.8881942629814148,SP,1.0,Y,Y
16,8,1353,0.890598714351654,SP,1.0042,Y,Y
17,1,1606,0.8956480026245117,SP,0.8792,Y,N
17,5,704,0.7434479594230652,SP,0.5118,Y,N
