iter,dataType,Acc,fairType,fairValue,Privileged
0,val,0.5217600464820862,SP,0.8016,N
1,val,0.8538110256195068,SP,0.892,Y
1,test,0.8591007590293884,SP,0.8756,Y
2,val,0.8877133727073669,SP,0.8272,Y
2,test,0.8913200497627258,SP,0.8027,Y
3,val,0.8896369338035583,SP,0.783,Y
3,test,0.886751651763916,SP,0.7699,Y
4,val,0.8997355103492737,SP,0.7566,Y
4,test,0.8966097831726074,SP,0.7536,Y
5,val,0.9021399617195129,SP,0.8691,Y
5,test,0.8999759554862976,SP,0.8669,Y
6,val,0.9016590714454651,SP,0.9452,Y
6,test,0.8975715041160583,SP,0.9506,Y
7,val,0.9026208519935608,SP,0.9442,Y
7,test,0.8970906734466553,SP,0.9477,Y
8,val,0.901899516582489,SP,0.9427,Y
8,test,0.8968502283096313,SP,0.9385,Y
9,val,0.9028612375259399,SP,0.8196,Y
9,test,0.9026208519935608,SP,0.8175,Y
10,val,0.9011781811714172,SP,0.8336,Y
10,test,0.9040634632110596,SP,0.8213,Y
11,val,0.9011781811714172,SP,0.8494,Y
11,test,0.9033421277999878,SP,0.8442,Y
12,val,0.9033421277999878,SP,0.8155,Y
12,test,0.9050252437591553,SP,0.8202,Y
13,val,0.901899516582489,SP,0.8312,Y
13,test,0.9040634632110596,SP,0.8265,Y
14,val,0.9004568457603455,SP,0.8543,Y
14,test,0.9033421277999878,SP,0.8489,Y
15,val,0.9023804068565369,SP,0.8936,Y
15,test,0.901899516582489,SP,0.8885,Y
16,val,0.9023804068565369,SP,0.9156,Y
16,test,0.9004568457603455,SP,0.9094,Y
17,val,0.9023804068565369,SP,0.9104,Y
17,test,0.9006972908973694,SP,0.9049,Y
18,val,0.9021399617195129,SP,0.9002,Y
18,test,0.8999759554862976,SP,0.9027,Y
19,val,0.9028612375259399,SP,0.9184,Y
19,test,0.8999759554862976,SP,0.9159,Y
20,val,0.901899516582489,SP,0.9231,Y
20,test,0.8999759554862976,SP,0.9184,Y
21,val,0.9021399617195129,SP,0.9383,Y
21,test,0.8980523943901062,SP,0.9363,Y
22,val,0.9016590714454651,SP,0.9401,Y
22,test,0.8982928395271301,SP,0.9438,Y
23,val,0.9009377360343933,SP,0.9485,Y
23,test,0.8975715041160583,SP,0.9447,Y
24,val,0.9011781811714172,SP,0.9476,Y
24,test,0.8973311185836792,SP,0.9497,Y
25,val,0.9011781811714172,SP,0.9487,Y
25,test,0.8980523943901062,SP,0.9458,Y
26,val,0.9014186263084412,SP,0.9479,Y
26,test,0.8970906734466553,SP,0.9512,Y
27,val,0.9009377360343933,SP,0.9501,Y
27,test,0.8970906734466553,SP,0.9548,Y
28,val,0.9021399617195129,SP,0.917,Y
28,test,0.9002164006233215,SP,0.9179,Y
29,val,0.9026208519935608,SP,0.92,Y
29,test,0.8992546200752258,SP,0.9194,Y
30,val,0.9009377360343933,SP,0.9416,Y
30,test,0.8975715041160583,SP,0.9435,Y
31,val,0.9014186263084412,SP,0.949,Y
31,test,0.8970906734466553,SP,0.9554,Y
32,val,0.901899516582489,SP,0.9397,Y
32,test,0.898533284664154,SP,0.9367,Y
33,val,0.9014186263084412,SP,0.9345,Y
33,test,0.8980523943901062,SP,0.9344,Y
34,val,0.9014186263084412,SP,0.9271,Y
34,test,0.8992546200752258,SP,0.9269,Y
35,val,0.9038230180740356,SP,0.9226,Y
35,test,0.901899516582489,SP,0.9246,Y
36,val,0.9016590714454651,SP,0.948,Y
36,test,0.898533284664154,SP,0.9485,Y
37,val,0.9014186263084412,SP,0.9501,Y
37,test,0.8973311185836792,SP,0.9549,Y
38,val,0.9009377360343933,SP,0.9546,Y
38,test,0.8980523943901062,SP,0.9551,Y
39,val,0.9011781811714172,SP,0.9549,Y
39,test,0.8978119492530823,SP,0.9584,Y
40,val,0.9021399617195129,SP,0.9664,Y
40,test,0.8978119492530823,SP,0.9774,Y
41,val,0.9016590714454651,SP,0.9653,Y
41,test,0.8982928395271301,SP,0.9697,Y
42,val,0.9043039083480835,SP,0.9652,Y
42,test,0.8963693380355835,SP,0.9719,Y
43,val,0.9045443534851074,SP,0.9707,Y
43,test,0.8968502283096313,SP,0.9772,Y
44,val,0.9031016826629639,SP,0.9935,N
44,test,0.8949266672134399,SP,0.9924,N
45,val,0.9033421277999878,SP,0.9554,Y
45,test,0.8994950652122498,SP,0.9582,Y
46,val,0.9028612375259399,SP,0.9955,N
46,test,0.8944457769393921,SP,0.9967,N
47,val,0.8922817707061768,SP,0.8555,Y
47,test,0.8831449747085571,SP,0.8469,Y
48,val,0.9006972908973694,SP,0.959,Y
48,test,0.8970906734466553,SP,0.9648,Y
49,val,0.9023804068565369,SP,0.9927,Y
49,test,0.8949266672134399,SP,0.997,Y
50,val,0.9023804068565369,SP,0.9807,N
50,test,0.8927626609802246,SP,0.9814,N
