iter,client,numData,Acc,fairType,fairValue,Privileged,higher
1,2,3551,0.8901178240776062,EQO,1.0,Y,Y
1,3,469,0.8744890689849854,EQO,0.6259,Y,Y
1,7,1592,0.8901178240776062,EQO,1.0,Y,Y
2,2,3551,0.8901178240776062,EQO,1.0,Y,Y
2,5,4273,0.8978119492530823,EQO,0.6375,Y,N
2,7,1592,0.8901178240776062,EQO,1.0,Y,Y
3,4,780,0.8069247603416443,EQO,0.1069,Y,N
3,5,162,0.883625864982605,EQO,0.3822,Y,N
3,11,4153,0.898533284664154,EQO,0.7043,Y,N
4,2,3551,0.8901178240776062,EQO,1.0,Y,Y
4,3,469,0.8961288928985596,EQO,0.6288,Y,N
4,10,162,0.8732868432998657,EQO,0.2802,Y,N
5,2,3551,0.8901178240776062,EQO,1.0,Y,Y
5,4,491,0.5123828053474426,EQO,1.8344,Y,Y
5,8,780,0.8201490640640259,EQO,0.1077,Y,N
5,10,140,0.8783361315727234,EQO,0.532,Y,N
6,3,1592,0.8901178240776062,EQO,1.0,Y,Y
6,6,653,0.890839159488678,EQO,0.9917,Y,N
6,9,329,0.890598714351654,EQO,0.9944,Y,N
6,12,140,0.8648713827133179,EQO,0.5671,Y,N
7,1,268,0.8001923561096191,EQO,1.542,Y,Y
7,2,3551,0.8901178240776062,EQO,1.0,Y,Y
7,5,241,0.6739600896835327,EQO,0.2852,Y,N
7,11,329,0.8913200497627258,EQO,0.9861,Y,N
8,2,3551,0.8901178240776062,EQO,1.0,Y,Y
8,6,4153,0.898773729801178,EQO,0.7918,Y,N
8,10,140,0.8615051507949829,EQO,0.6436,Y,N
8,12,329,0.8910796046257019,EQO,0.9889,Y,N
9,4,491,0.473671555519104,EQO,7.8027,Y,Y
9,5,120,0.8607838153839111,EQO,0.5925,Y,N
9,6,162,0.883625864982605,EQO,0.3742,Y,N
9,10,4153,0.8992546200752258,EQO,0.7448,Y,N
10,1,268,0.7708584070205688,EQO,2.0258,Y,Y
10,3,1592,0.8901178240776062,EQO,1.0,Y,Y
10,7,241,0.6436643600463867,EQO,0.3039,Y,N
10,8,140,0.8292858600616455,EQO,0.6459,Y,N
11,3,1592,0.8901178240776062,EQO,1.0,Y,Y
11,8,120,0.8182255625724792,EQO,0.7174,Y,N
11,10,4153,0.8975715041160583,EQO,0.8427,Y,N
11,12,140,0.8167828917503357,EQO,0.7417,Y,N
12,3,1592,0.8901178240776062,EQO,1.0,Y,Y
12,5,780,0.8093291521072388,EQO,0.1439,Y,N
12,6,653,0.8910796046257019,EQO,1.002,Y,Y
12,7,329,0.8913200497627258,EQO,0.9861,Y,Y
13,2,3551,0.8901178240776062,EQO,1.0,Y,Y
13,4,491,0.4145227074623108,EQO,28.7021,Y,Y
13,5,653,0.8913200497627258,EQO,1.0018,Y,Y
13,11,140,0.8194277286529541,EQO,0.6575,Y,N
14,1,268,0.7506611943244934,EQO,2.575,Y,Y
14,5,653,0.8910796046257019,EQO,1.0067,Y,Y
14,10,4153,0.898533284664154,EQO,0.814,Y,N
14,11,780,0.804760754108429,EQO,0.1476,Y,N
15,3,1592,0.8901178240776062,EQO,1.0,Y,Y
