iter,client,numData,Acc,fairType,fairValue,Privileged,higher
1,3,469,0.8369800448417664,EO,0.4018,Y,N
1,7,512,0.8453955054283142,EO,1.003,Y,Y
1,8,1373,0.8732868432998657,EO,0.9816,Y,Y
2,1,906,0.8934839963912964,EO,0.9715,Y,Y
2,4,1466,0.8934839963912964,EO,1.0,Y,Y
2,10,469,0.8516470193862915,EO,0.4776,Y,N
3,1,906,0.8954075574874878,EO,0.9569,Y,Y
3,2,1803,0.8942053318023682,EO,0.8626,Y,N
3,4,1466,0.8934839963912964,EO,1.0,Y,Y
4,1,906,0.8961288928985596,EO,0.9549,Y,Y
4,3,1466,0.8937244415283203,EO,1.0,Y,Y
4,7,1690,0.8922817707061768,EO,0.7202,Y,N
5,4,1518,0.8968502283096313,EO,0.8326,Y,N
5,6,1373,0.8655927181243896,EO,0.9514,Y,Y
5,7,1710,0.8939648866653442,EO,1.0003,Y,Y
5,12,1566,0.8898773789405823,EO,0.6944,Y,N
6,2,1033,0.8954075574874878,EO,0.7394,Y,N
6,3,1466,0.8939648866653442,EO,0.9938,Y,Y
6,10,124,0.804760754108429,EO,0.7824,Y,N
6,11,200,0.7583553791046143,EO,0.7893,Y,N
7,1,906,0.8978119492530823,EO,0.9424,Y,Y
7,3,512,0.8583794236183167,EO,0.9507,Y,Y
7,12,893,0.8966097831726074,EO,0.8898,Y,N
7,13,124,0.8071652054786682,EO,0.7903,Y,N
8,2,1466,0.894686222076416,EO,0.9938,Y,Y
8,9,1318,0.8932435512542725,EO,1.0,Y,Y
8,11,140,0.789612889289856,EO,0.7161,Y,N
8,12,200,0.7583553791046143,EO,0.7919,Y,N
9,5,1710,0.8949266672134399,EO,1.0003,Y,Y
9,9,1318,0.8932435512542725,EO,1.0,Y,Y
9,10,1566,0.8932435512542725,EO,0.7464,Y,N
9,12,124,0.8071652054786682,EO,0.7977,Y,N
10,1,906,0.8980523943901062,EO,0.94,Y,N
10,4,1373,0.8732868432998657,EO,0.9627,Y,N
10,8,1371,0.8937244415283203,EO,1.0003,Y,Y
10,9,1318,0.8932435512542725,EO,1.0,Y,Y
