iter,dataType,Acc,fairType,fairValue,Privileged
0,val,0.5614330172538757,EO,0.7317,N
1,val,0.7273383140563965,EO,0.8765,Y
1,test,0.7290213704109192,EO,0.8634,Y
2,val,0.8730463981628418,EO,0.8605,Y
2,test,0.8812214732170105,EO,0.8346,Y
3,val,0.890598714351654,EO,0.8526,Y
3,test,0.8970906734466553,EO,0.8286,Y
4,val,0.8901178240776062,EO,0.949,Y
4,test,0.8978119492530823,EO,0.9259,Y
5,val,0.8903582692146301,EO,0.9567,Y
5,test,0.8990141749382019,EO,0.9382,Y
6,val,0.8920413851737976,EO,0.9505,Y
6,test,0.8997355103492737,EO,0.9318,Y
7,val,0.8944457769393921,EO,0.8804,Y
7,test,0.8994950652122498,EO,0.8571,Y
8,val,0.8968502283096313,EO,0.858,Y
8,test,0.898773729801178,EO,0.8214,Y
9,val,0.8975715041160583,EO,0.8993,Y
9,test,0.898533284664154,EO,0.8659,Y
10,val,0.8970906734466553,EO,0.9116,Y
10,test,0.8992546200752258,EO,0.8809,Y
11,val,0.8937244415283203,EO,0.9649,Y
11,test,0.9009377360343933,EO,0.951,Y
12,val,0.894686222076416,EO,0.9258,Y
12,test,0.8999759554862976,EO,0.8955,Y
13,val,0.8937244415283203,EO,0.9608,Y
13,test,0.901899516582489,EO,0.9488,Y
14,val,0.8918009400367737,EO,0.9753,Y
14,test,0.9016590714454651,EO,0.9787,Y
15,val,0.8901178240776062,EO,0.9856,Y
15,test,0.8992546200752258,EO,0.9808,Y
16,val,0.8872324824333191,EO,0.9979,Y
16,test,0.8961288928985596,EO,0.9936,Y
17,val,0.8872324824333191,EO,0.9979,Y
17,test,0.8961288928985596,EO,0.9957,Y
18,val,0.8881942629814148,EO,0.9876,Y
18,test,0.8978119492530823,EO,0.9851,Y
19,val,0.8850685358047485,EO,0.9979,Y
19,test,0.8956480026245117,EO,0.9957,Y
20,val,0.8841067552566528,EO,0.9979,Y
20,test,0.894686222076416,EO,0,Y
21,val,0.8848280906677246,EO,0.9979,Y
21,test,0.8954075574874878,EO,0,Y
22,val,0.8845876455307007,EO,0.9979,Y
22,test,0.8951671123504639,EO,0,Y
23,val,0.8843472003936768,EO,0,Y
23,test,0.8949266672134399,EO,0,Y
24,val,0.8838663101196289,EO,0,Y
24,test,0.8949266672134399,EO,0,Y
25,val,0.8850685358047485,EO,0.9979,Y
25,test,0.8954075574874878,EO,0,Y
26,val,0.8838663101196289,EO,0,Y
26,test,0.894686222076416,EO,0,Y
27,val,0.8860303163528442,EO,0.9979,Y
27,test,0.8956480026245117,EO,0.9957,Y
28,val,0.8850685358047485,EO,0.9979,Y
28,test,0.8954075574874878,EO,0,Y
29,val,0.8841067552566528,EO,0,Y
29,test,0.8949266672134399,EO,0,Y
30,val,0.8841067552566528,EO,0.9979,Y
30,test,0.8949266672134399,EO,0,Y
31,val,0.8860303163528442,EO,0.9979,Y
31,test,0.8954075574874878,EO,0.9979,Y
32,val,0.8841067552566528,EO,0,Y
32,test,0.8949266672134399,EO,0,Y
33,val,0.8893964886665344,EO,0.9876,Y
33,test,0.8978119492530823,EO,0.9893,Y
34,val,0.8913200497627258,EO,0.9753,Y
34,test,0.9009377360343933,EO,0.9811,Y
35,val,0.8939648866653442,EO,0.9673,Y
35,test,0.9011781811714172,EO,0.9713,Y
36,val,0.890839159488678,EO,0.9876,Y
36,test,0.8997355103492737,EO,0.9829,Y
37,val,0.8857898712158203,EO,0.9979,Y
37,test,0.8954075574874878,EO,0.9957,Y
38,val,0.8881942629814148,EO,0.9918,Y
38,test,0.8968502283096313,EO,0.9893,Y
39,val,0.8845876455307007,EO,0.9979,Y
39,test,0.8951671123504639,EO,0,Y
40,val,0.8831449747085571,EO,0,Y
40,test,0.8944457769393921,EO,0,Y
41,val,0.8896369338035583,EO,0.9874,Y
41,test,0.8990141749382019,EO,0.9906,Y
42,val,0.8838663101196289,EO,0,Y
42,test,0.8942053318023682,EO,0.9997,N
43,val,0.883385419845581,EO,0,Y
43,test,0.8942053318023682,EO,0.9997,N
44,val,0.8956480026245117,EO,0.9426,Y
44,test,0.9021399617195129,EO,0.9366,Y
45,val,0.8857898712158203,EO,0.9979,Y
45,test,0.8949266672134399,EO,0.9982,Y
46,val,0.8826640844345093,EO,0,Y
46,test,0.8944457769393921,EO,0,Y
47,val,0.8930031061172485,EO,0.9738,Y
47,test,0.9004568457603455,EO,0.9762,Y
48,val,0.8958884477615356,EO,0.9614,Y
48,test,0.9014186263084412,EO,0.9594,Y
49,val,0.8829045295715332,EO,0,Y
49,test,0.8939648866653442,EO,0.9997,N
50,val,0.8966097831726074,EO,0.9361,Y
50,test,0.9009377360343933,EO,0.9171,Y
