iter,client,numData,Acc,fairType,fairValue,Privileged,higher
1,2,878,0.887472927570343,EQO,1.0,N,Y
1,4,964,0.890598714351654,EQO,1.7489,N,Y
1,6,1789,0.7927386164665222,EQO,14.4983,N,Y
2,5,693,0.886751651763916,EQO,1.0062,Y,Y
2,7,309,0.5787448883056641,EQO,1.1425,Y,Y
2,8,2462,0.8872324824333191,EQO,0.9837,Y,Y
3,1,1653,0.887472927570343,EQO,1.0,Y,Y
3,4,964,0.8893964886665344,EQO,0.5473,Y,N
3,6,1789,0.7989901304244995,EQO,0.1276,Y,N
4,3,2501,0.8331329822540283,EQO,0.078,Y,N
4,7,326,0.887472927570343,EQO,1.0,Y,Y
4,10,1789,0.7946621775627136,EQO,0.1227,Y,N
5,1,1653,0.887472927570343,EQO,1.0,Y,Y
5,7,905,0.8913200497627258,EQO,0.834,Y,Y
5,9,2501,0.8321712017059326,EQO,0.07,Y,N
6,3,693,0.887472927570343,EQO,1.0136,Y,Y
6,6,326,0.887472927570343,EQO,1.0,Y,Y
6,8,964,0.8889155983924866,EQO,0.5076,Y,Y
7,4,309,0.6441452503204346,EQO,0.8749,Y,N
7,7,905,0.8910796046257019,EQO,0.833,Y,N
7,8,964,0.8898773789405823,EQO,0.5308,Y,N
8,2,878,0.887472927570343,EQO,1.0,Y,Y
8,4,2462,0.8877133727073669,EQO,0.9972,Y,Y
8,8,152,0.7614811062812805,EQO,0.4457,Y,N
9,1,1653,0.887472927570343,EQO,1.0,Y,Y
9,2,878,0.887472927570343,EQO,1.0,Y,Y
9,4,2462,0.8877133727073669,EQO,0.9972,Y,Y
10,1,1653,0.887472927570343,EQO,1.0,Y,Y
10,3,693,0.8872324824333191,EQO,1.0198,Y,Y
10,5,326,0.887472927570343,EQO,1.0,Y,Y
11,2,878,0.887472927570343,EQO,1.0,Y,Y
11,3,693,0.8869920372962952,EQO,1.0119,Y,Y
11,6,1789,0.793459951877594,EQO,0.1195,Y,N
12,3,693,0.8869920372962952,EQO,1.01,Y,Y
12,6,2501,0.835056483745575,EQO,0.0901,Y,N
12,9,964,0.8879538178443909,EQO,0.5073,Y,N
13,1,1653,0.887472927570343,EQO,1.0,Y,Y
13,7,905,0.8918009400367737,EQO,0.8172,Y,N
13,11,964,0.8881942629814148,EQO,0.5159,Y,N
14,2,878,0.887472927570343,EQO,1.0,Y,Y
14,6,157,0.6931954622268677,EQO,0.6934,Y,N
14,11,964,0.8877133727073669,EQO,0.5062,Y,N
15,5,326,0.887472927570343,EQO,1.0,Y,Y
15,8,2501,0.8355373740196228,EQO,0.0884,Y,N
15,11,964,0.8881942629814148,EQO,0.4969,Y,N
16,1,1653,0.887472927570343,EQO,1.0,Y,Y
16,4,2462,0.8877133727073669,EQO,0.9972,Y,Y
16,8,905,0.8920413851737976,EQO,0.8145,Y,N
17,2,878,0.887472927570343,EQO,1.0,Y,Y
17,4,2462,0.8877133727073669,EQO,0.9972,Y,Y
17,10,964,0.8869920372962952,EQO,0.4917,Y,N
18,3,693,0.8877133727073669,EQO,1.0195,Y,Y
