iter,client,numData,Acc,fairType,fairValue,Privileged,higher
1,2,535,0.8742486238479614,EO,0.9928,N,Y
1,8,435,0.7136330604553223,EO,24.1147,N,Y
1,9,664,0.8105313777923584,EO,2.8779,N,Y
2,1,844,0.8788170218467712,EO,1.0,Y,Y
2,3,333,0.6554459929466248,EO,0.0374,Y,N
2,10,406,0.6489540934562683,EO,0.2916,Y,N
3,3,333,0.6951190233230591,EO,0.0872,Y,N
3,4,49,0.8105313777923584,EO,0.3428,Y,N
3,9,664,0.8427506685256958,EO,0.4829,Y,N
4,2,535,0.8783361315727234,EO,0.9984,Y,Y
4,3,333,0.6972830295562744,EO,0.1137,Y,N
4,8,435,0.7665303945541382,EO,0.1908,Y,N
5,2,535,0.8790574669837952,EO,1.0003,Y,Y
5,4,49,0.8062034249305725,EO,0.3485,Y,N
5,9,664,0.8432315587997437,EO,0.5013,Y,Y
6,3,333,0.717720627784729,EO,0.1968,Y,N
6,5,1572,0.8785765767097473,EO,1.0,Y,Y
6,10,406,0.7157970666885376,EO,0.4387,Y,N
7,2,535,0.8788170218467712,EO,1.0,Y,Y
7,4,49,0.868478000164032,EO,0.6656,Y,N
7,9,664,0.8547728061676025,EO,0.6329,Y,N
8,2,535,0.8788170218467712,EO,1.0003,Y,Y
8,5,1572,0.8785765767097473,EO,1.0,Y,Y
8,10,406,0.7415243983268738,EO,0.5706,Y,N
9,2,535,0.8788170218467712,EO,1.0006,Y,Y
9,7,7178,0.8785765767097473,EO,1.0,Y,Y
9,10,406,0.7504207491874695,EO,0.6198,Y,N
10,6,464,0.8790574669837952,EO,1.0013,Y,Y
10,7,7178,0.8785765767097473,EO,1.0,Y,Y
10,9,664,0.8591007590293884,EO,0.726,Y,N
11,1,844,0.8785765767097473,EO,1.0,Y,Y
11,2,535,0.8790574669837952,EO,1.0009,Y,Y
11,10,406,0.7826400399208069,EO,0.6338,Y,Y
12,3,333,0.7826400399208069,EO,0.3889,Y,Y
12,5,1572,0.879538357257843,EO,1.0009,Y,Y
12,6,464,0.8807405829429626,EO,1.0013,Y,Y
13,4,49,0.8821831941604614,EO,1.025,N,Y
13,6,464,0.8812214732170105,EO,0.9981,N,N
13,10,406,0.7720605731010437,EO,1.4906,N,Y
14,2,535,0.8788170218467712,EO,1.0022,Y,Y
14,6,464,0.8802596926689148,EO,1.005,Y,Y
