iter,client,numData,Acc,fairType,fairValue,Privileged,higher
1,3,927,0.8893964886665344,SP,1.1377,N,Y
1,7,1072,0.6501562595367432,SP,1.1091,N,Y
1,8,2655,0.8535705804824829,SP,4.4041,N,Y
2,1,1718,0.8881942629814148,SP,1.0,Y,Y
2,4,2294,0.8879538178443909,SP,0.9781,Y,Y
2,8,2655,0.849242627620697,SP,0.1933,Y,N
3,3,927,0.886751651763916,SP,0.6964,Y,Y
3,5,516,0.8872324824333191,SP,0.9504,Y,Y
3,7,1072,0.7331089377403259,SP,0.6819,Y,Y
4,2,991,0.8927626609802246,SP,0.5619,Y,N
4,6,373,0.8857898712158203,SP,1.0116,Y,Y
4,7,1072,0.7280596494674683,SP,0.7139,Y,Y
5,3,927,0.8891560435295105,SP,0.7635,Y,Y
5,4,2294,0.8881942629814148,SP,0.9737,Y,Y
5,9,1355,0.8891560435295105,SP,0.92,Y,Y
6,3,927,0.8891560435295105,SP,0.7547,Y,N
6,5,516,0.8881942629814148,SP,0.9784,Y,Y
6,7,1072,0.7340707182884216,SP,0.7485,Y,N
7,3,927,0.890598714351654,SP,0.7664,Y,Y
7,4,2294,0.8884347081184387,SP,0.9723,Y,Y
7,9,1355,0.8893964886665344,SP,0.9185,Y,Y
8,2,991,0.8918009400367737,SP,0.5651,Y,N
8,4,2294,0.8886751532554626,SP,0.9591,Y,Y
8,8,2655,0.857177197933197,SP,0.2451,Y,N
9,2,991,0.886751651763916,SP,0.5198,Y,N
9,7,1072,0.7465736865997314,SP,0.7028,Y,N
9,9,1355,0.8901178240776062,SP,0.8832,Y,Y
10,6,373,0.8896369338035583,SP,1.0043,Y,Y
10,7,1072,0.7436884045600891,SP,0.7198,Y,Y
10,10,579,0.8881942629814148,SP,1.0,Y,Y
11,6,373,0.8807405829429626,SP,1.0498,Y,Y
11,7,1072,0.7376773357391357,SP,0.7848,Y,Y
11,9,1355,0.8898773789405823,SP,0.9003,Y,Y
12,3,927,0.8893964886665344,SP,0.7854,Y,Y
12,4,2294,0.8891560435295105,SP,0.962,Y,Y
12,5,516,0.8901178240776062,SP,0.9859,Y,Y
13,1,1718,0.8881942629814148,SP,1.0,Y,Y
13,5,516,0.8893964886665344,SP,0.9863,Y,Y
13,6,373,0.8845876455307007,SP,1.0502,Y,Y
14,1,1718,0.8881942629814148,SP,1.0,Y,Y
14,7,1072,0.7376773357391357,SP,0.8312,Y,N
14,9,1355,0.890598714351654,SP,0.8947,Y,N
15,1,1718,0.8881942629814148,SP,1.0,Y,Y
15,2,991,0.894686222076416,SP,0.6181,Y,N
15,10,579,0.8881942629814148,SP,1.0,Y,Y
16,2,991,0.894686222076416,SP,0.6211,Y,N
16,8,2655,0.8603029847145081,SP,0.2602,Y,N
16,10,579,0.8881942629814148,SP,1.0,Y,Y
17,7,1072,0.7391200065612793,SP,0.8341,Y,N
17,9,1355,0.8913200497627258,SP,0.8845,Y,N
17,10,579,0.8881942629814148,SP,1.0,Y,Y
18,1,1718,0.8881942629814148,SP,1.0,Y,Y
18,3,927,0.8910796046257019,SP,0.8015,Y,N
18,5,516,0.8889155983924866,SP,0.9962,Y,Y
19,1,1718,0.8881942629814148,SP,1.0,Y,Y
19,2,991,0.8934839963912964,SP,0.6073,Y,N
19,10,579,0.8881942629814148,SP,1.0,Y,Y
20,4,2294,0.8896369338035583,SP,0.9591,Y,N
20,5,516,0.8889155983924866,SP,0.9991,Y,Y
20,6,373,0.8853089809417725,SP,1.0508,Y,Y
21,4,2294,0.8893964886665344,SP,0.9606,Y,N
21,7,1072,0.7388795614242554,SP,0.8737,Y,N
21,8,2655,0.8607838153839111,SP,0.2617,Y,N
