iter,dataType,Acc,fairType,fairValue,Privileged
0,val,0.48401057720184326,EO,0.174,Y
1,val,0.8814619183540344,EO,0.7583,Y
1,test,0.883625864982605,EO,0.767,Y
2,val,0.8975715041160583,EO,0.9625,Y
2,test,0.8968502283096313,EO,0.9371,Y
3,val,0.9006972908973694,EO,0.9667,Y
3,test,0.8999759554862976,EO,0.9308,Y
4,val,0.9021399617195129,EO,0.9381,Y
4,test,0.9004568457603455,EO,0.9102,Y
5,val,0.901899516582489,EO,0.9688,Y
5,test,0.9006972908973694,EO,0.9407,Y
6,val,0.9006972908973694,EO,0.9708,Y
6,test,0.9016590714454651,EO,0.9466,Y
7,val,0.8992546200752258,EO,0.9292,Y
7,test,0.9006972908973694,EO,0.9091,Y
8,val,0.9006972908973694,EO,0.9187,Y
8,test,0.9026208519935608,EO,0.9032,Y
9,val,0.8980523943901062,EO,0.803,Y
9,test,0.8982928395271301,EO,0.7828,Y
10,val,0.9014186263084412,EO,0.8571,Y
10,test,0.9021399617195129,EO,0.8395,Y
11,val,0.9004568457603455,EO,0.8886,Y
11,test,0.9021399617195129,EO,0.8709,Y
12,val,0.9004568457603455,EO,0.9136,Y
12,test,0.9035825729370117,EO,0.9012,Y
13,val,0.9006972908973694,EO,0.9437,Y
13,test,0.9002164006233215,EO,0.9181,Y
14,val,0.9011781811714172,EO,0.9315,Y
14,test,0.9023804068565369,EO,0.9142,Y
15,val,0.901899516582489,EO,0.9604,Y
15,test,0.9011781811714172,EO,0.9359,Y
16,val,0.9014186263084412,EO,0.9583,Y
16,test,0.9009377360343933,EO,0.932,Y
17,val,0.9004568457603455,EO,0.9521,Y
17,test,0.9004568457603455,EO,0.9232,Y
18,val,0.9006972908973694,EO,0.9646,Y
18,test,0.9023804068565369,EO,0.9498,Y
19,val,0.8994950652122498,EO,0.9563,Y
19,test,0.9014186263084412,EO,0.9351,Y
20,val,0.8999759554862976,EO,0.9688,Y
20,test,0.9016590714454651,EO,0.9577,Y
21,val,0.898533284664154,EO,0.975,Y
21,test,0.9002164006233215,EO,0.9667,Y
22,val,0.8980523943901062,EO,0.9771,Y
22,test,0.8997355103492737,EO,0.9723,Y
23,val,0.8978119492530823,EO,0.9771,Y
23,test,0.9004568457603455,EO,0.9743,Y
24,val,0.8980523943901062,EO,0.9792,Y
24,test,0.9002164006233215,EO,0.9743,Y
25,val,0.8978119492530823,EO,0.9771,Y
25,test,0.9004568457603455,EO,0.9723,Y
26,val,0.8982928395271301,EO,0.9646,Y
26,test,0.901899516582489,EO,0.9585,Y
27,val,0.8980523943901062,EO,0.9313,Y
27,test,0.9006972908973694,EO,0.9209,Y
28,val,0.8975715041160583,EO,0.9333,Y
28,test,0.9006972908973694,EO,0.919,Y
29,val,0.8999759554862976,EO,0.9208,Y
29,test,0.9021399617195129,EO,0.9015,Y
30,val,0.9002164006233215,EO,0.9044,Y
30,test,0.9026208519935608,EO,0.8924,Y
31,val,0.9002164006233215,EO,0.8985,Y
31,test,0.9023804068565369,EO,0.8808,Y
32,val,0.9009377360343933,EO,0.9211,Y
32,test,0.9031016826629639,EO,0.9085,Y
33,val,0.8999759554862976,EO,0.9253,Y
33,test,0.9023804068565369,EO,0.9139,Y
34,val,0.8992546200752258,EO,0.9482,Y
34,test,0.9023804068565369,EO,0.9308,Y
35,val,0.8997355103492737,EO,0.9232,Y
35,test,0.9023804068565369,EO,0.9074,Y
36,val,0.9011781811714172,EO,0.9068,Y
36,test,0.9023804068565369,EO,0.8904,Y
37,val,0.9014186263084412,EO,0.9545,Y
37,test,0.9031016826629639,EO,0.9422,Y
38,val,0.9016590714454651,EO,0.9503,Y
38,test,0.9026208519935608,EO,0.9343,Y
39,val,0.898773729801178,EO,0.9607,Y
39,test,0.9014186263084412,EO,0.9538,Y
40,val,0.8968502283096313,EO,0.9816,Y
40,test,0.8994950652122498,EO,0.9815,Y
41,val,0.8973311185836792,EO,0.9854,Y
41,test,0.898533284664154,EO,0.9822,Y
42,val,0.8982928395271301,EO,0.9604,Y
42,test,0.9026208519935608,EO,0.9605,Y
43,val,0.8963693380355835,EO,0.9833,Y
43,test,0.898773729801178,EO,0.9862,Y
44,val,0.8963693380355835,EO,0.9902,Y
44,test,0.898533284664154,EO,0.9956,Y
45,val,0.8951671123504639,EO,0.9938,Y
45,test,0.8973311185836792,EO,0.9941,Y
46,val,0.8966097831726074,EO,0.9875,Y
46,test,0.8980523943901062,EO,0.9881,Y
47,val,0.8966097831726074,EO,0.9917,Y
47,test,0.8975715041160583,EO,0.9921,Y
48,val,0.8982928395271301,EO,0.9729,Y
48,test,0.9011781811714172,EO,0.9707,Y
49,val,0.8954075574874878,EO,0.9929,Y
49,test,0.8973311185836792,EO,0.9985,Y
50,val,0.898533284664154,EO,0.9861,Y
50,test,0.8997355103492737,EO,0.9868,Y
