iter,dataType,Acc,fairType,fairValue,Privileged
0,val,0.4520317316055298,EO,0.9729,N
1,val,0.8360182642936707,EO,0.8065,Y
1,test,0.8415484428405762,EO,0.8283,Y
2,val,0.886751651763916,EO,0.9997,N
2,test,0.8879538178443909,EO,0,Y
3,val,0.8869920372962952,EO,0,Y
3,test,0.8877133727073669,EO,0,Y
4,val,0.887472927570343,EO,0,Y
4,test,0.8879538178443909,EO,0.9997,N
5,val,0.890839159488678,EO,0.9617,Y
5,test,0.890839159488678,EO,0.9541,Y
6,val,0.8915604948997498,EO,0.9432,Y
6,test,0.8915604948997498,EO,0.9358,Y
7,val,0.8939648866653442,EO,0.8457,Y
7,test,0.894686222076416,EO,0.8468,Y
8,val,0.8896369338035583,EO,0.7366,Y
8,test,0.8886751532554626,EO,0.7198,Y
9,val,0.8944457769393921,EO,0.8374,Y
9,test,0.894686222076416,EO,0.839,Y
10,val,0.8951671123504639,EO,0.8465,Y
10,test,0.894686222076416,EO,0.8489,Y
11,val,0.8930031061172485,EO,0.9289,Y
11,test,0.8966097831726074,EO,0.9253,Y
12,val,0.8910796046257019,EO,0.9573,Y
12,test,0.8922817707061768,EO,0.958,Y
13,val,0.8913200497627258,EO,0.9512,Y
13,test,0.894686222076416,EO,0.9479,Y
14,val,0.8939648866653442,EO,0.9215,Y
14,test,0.8966097831726074,EO,0.9222,Y
15,val,0.8910796046257019,EO,0.9404,Y
15,test,0.8956480026245117,EO,0.9436,Y
16,val,0.8915604948997498,EO,0.9321,Y
16,test,0.8951671123504639,EO,0.9314,Y
17,val,0.8922817707061768,EO,0.9299,Y
17,test,0.8961288928985596,EO,0.925,Y
18,val,0.8944457769393921,EO,0.9213,Y
18,test,0.8970906734466553,EO,0.9207,Y
19,val,0.8910796046257019,EO,0.9466,Y
19,test,0.8949266672134399,EO,0.9446,Y
20,val,0.8925222158432007,EO,0.9275,Y
20,test,0.8954075574874878,EO,0.9241,Y
21,val,0.8918009400367737,EO,0.9444,Y
21,test,0.894686222076416,EO,0.9449,Y
22,val,0.8920413851737976,EO,0.9275,Y
22,test,0.8954075574874878,EO,0.9271,Y
23,val,0.8934839963912964,EO,0.9213,Y
23,test,0.8966097831726074,EO,0.9207,Y
24,val,0.8970906734466553,EO,0.912,Y
24,test,0.8980523943901062,EO,0.9082,Y
25,val,0.8939648866653442,EO,0.9192,Y
25,test,0.8970906734466553,EO,0.9202,Y
26,val,0.8975715041160583,EO,0.9136,Y
26,test,0.8975715041160583,EO,0.9128,Y
27,val,0.8975715041160583,EO,0.909,Y
27,test,0.8982928395271301,EO,0.9106,Y
28,val,0.8934839963912964,EO,0.9213,Y
28,test,0.8970906734466553,EO,0.9223,Y
29,val,0.8903582692146301,EO,0.9552,Y
29,test,0.8937244415283203,EO,0.9577,Y
30,val,0.8903582692146301,EO,0.9785,Y
30,test,0.8922817707061768,EO,0.9784,Y
31,val,0.8915604948997498,EO,0.9552,Y
31,test,0.8934839963912964,EO,0.9565,Y
32,val,0.8898773789405823,EO,0.961,Y
32,test,0.8922817707061768,EO,0.9614,Y
33,val,0.8927626609802246,EO,0.9506,Y
33,test,0.8942053318023682,EO,0.9449,Y
34,val,0.8925222158432007,EO,0.9401,Y
34,test,0.8944457769393921,EO,0.9367,Y
35,val,0.8930031061172485,EO,0.9361,Y
35,test,0.8958884477615356,EO,0.9324,Y
36,val,0.8930031061172485,EO,0.9275,Y
36,test,0.8954075574874878,EO,0.925,Y
37,val,0.8901178240776062,EO,0.9767,Y
37,test,0.8930031061172485,EO,0.9769,Y
38,val,0.8901178240776062,EO,0.9638,Y
38,test,0.8930031061172485,EO,0.9717,Y
39,val,0.8889155983924866,EO,0.996,Y
39,test,0.8918009400367737,EO,0.9936,Y
40,val,0.8884347081184387,EO,0.9982,Y
40,test,0.890839159488678,EO,0.9997,Y
41,val,0.8889155983924866,EO,0.9982,Y
41,test,0.8913200497627258,EO,0.9979,Y
42,val,0.8891560435295105,EO,0.996,Y
42,test,0.8925222158432007,EO,0.9967,Y
43,val,0.8884347081184387,EO,0.9982,Y
43,test,0.890598714351654,EO,0.9981,N
44,val,0.8889155983924866,EO,0.9975,N
44,test,0.8903582692146301,EO,0.9978,N
45,val,0.8884347081184387,EO,0.9993,N
45,test,0.8920413851737976,EO,0.9972,N
46,val,0.8797788023948669,EO,0.954,Y
46,test,0.8805001378059387,EO,0.9549,Y
47,val,0.8869920372962952,EO,0.997,Y
47,test,0.8932435512542725,EO,0.9919,Y
48,val,0.8877133727073669,EO,0.9846,Y
48,test,0.8934839963912964,EO,0.9858,Y
49,val,0.8884347081184387,EO,0.9975,N
49,test,0.8903582692146301,EO,0.9975,N
50,val,0.886751651763916,EO,0.7753,Y
50,test,0.8896369338035583,EO,0.7822,Y
