iter,dataType,Acc,fairType,fairValue,Privileged
0,val,0.6059148907661438,SP,0.4214,Y
1,val,0.8838663101196289,SP,0.8829,Y
1,test,0.8898773789405823,SP,0.8509,Y
2,val,0.8838663101196289,SP,0.9743,Y
2,test,0.8869920372962952,SP,0.9825,Y
3,val,0.8831449747085571,SP,0.9764,Y
3,test,0.8869920372962952,SP,0.9843,Y
4,val,0.890598714351654,SP,0.8584,Y
4,test,0.890598714351654,SP,0.868,Y
5,val,0.883385419845581,SP,0.9777,Y
5,test,0.886751651763916,SP,0.9808,Y
6,val,0.8528492450714111,SP,0.9671,N
6,test,0.8540514707565308,SP,0.9508,N
7,val,0.8817023038864136,SP,0.992,N
7,test,0.8848280906677246,SP,0.9902,N
8,val,0.8826640844345093,SP,0.9977,N
8,test,0.886751651763916,SP,0.9983,N
9,val,0.8824236392974854,SP,0.9942,N
9,test,0.886751651763916,SP,0.9843,N
10,val,0.8817023038864136,SP,0.9949,N
10,test,0.886751651763916,SP,0.9942,N
11,val,0.8812214732170105,SP,0.9893,N
11,test,0.8862707614898682,SP,0.9852,N
12,val,0.8800192475318909,SP,0.9892,N
12,test,0.8860303163528442,SP,0.9916,N
13,val,0.8848280906677246,SP,0.933,Y
13,test,0.8877133727073669,SP,0.9639,Y
14,val,0.8821831941604614,SP,0.8936,Y
14,test,0.8790574669837952,SP,0.9158,Y
15,val,0.8893964886665344,SP,0.9369,Y
15,test,0.8903582692146301,SP,0.9626,Y
16,val,0.8848280906677246,SP,0.967,Y
16,test,0.8884347081184387,SP,0.9697,Y
17,val,0.8829045295715332,SP,0.9947,Y
17,test,0.887472927570343,SP,0.9998,Y
18,val,0.8838663101196289,SP,0.9966,Y
18,test,0.8853089809417725,SP,0.9982,N
19,val,0.8826640844345093,SP,0.9904,N
19,test,0.8872324824333191,SP,0.986,N
20,val,0.883625864982605,SP,0.9969,Y
20,test,0.8850685358047485,SP,0.9968,N
21,val,0.8857898712158203,SP,0.9931,Y
21,test,0.8889155983924866,SP,0.9999,Y
22,val,0.876412570476532,SP,0.9741,N
22,test,0.8841067552566528,SP,0.972,N
23,val,0.8831449747085571,SP,0.9514,Y
23,test,0.8872324824333191,SP,0.979,Y
24,val,0.8850685358047485,SP,0.9803,Y
24,test,0.8872324824333191,SP,0.988,Y
25,val,0.8819427490234375,SP,0.9952,N
25,test,0.8869920372962952,SP,0.991,N
26,val,0.8826640844345093,SP,0.9983,N
26,test,0.8862707614898682,SP,0.9983,N
27,val,0.8838663101196289,SP,0.9918,Y
27,test,0.8877133727073669,SP,0.992,Y
28,val,0.8831449747085571,SP,0.9973,Y
28,test,0.8881942629814148,SP,0.9949,Y
29,val,0.8838663101196289,SP,0.9979,Y
29,test,0.8860303163528442,SP,0.9986,N
30,val,0.8824236392974854,SP,0.9991,N
30,test,0.8857898712158203,SP,0.9994,N
31,val,0.8881942629814148,SP,0.9506,Y
31,test,0.8881942629814148,SP,0.9679,Y
32,val,0.8879538178443909,SP,0.9448,Y
32,test,0.8877133727073669,SP,0.9604,Y
33,val,0.8848280906677246,SP,0.9698,Y
33,test,0.8898773789405823,SP,0.9865,Y
34,val,0.8848280906677246,SP,0.9895,Y
34,test,0.8865112066268921,SP,0.9923,Y
35,val,0.8831449747085571,SP,0.9994,Y
35,test,0.8860303163528442,SP,0.998,N
36,val,0.8826640844345093,SP,0.9989,N
36,test,0.8855494260787964,SP,0.9991,N
37,val,0.8829045295715332,SP,0.9963,N
37,test,0.8857898712158203,SP,0.996,N
38,val,0.8869920372962952,SP,0.9492,Y
38,test,0.8898773789405823,SP,0.9697,Y
39,val,0.8869920372962952,SP,0.9442,Y
39,test,0.8893964886665344,SP,0.9691,Y
40,val,0.8850685358047485,SP,0.964,Y
40,test,0.8881942629814148,SP,0.9804,Y
41,val,0.8805001378059387,SP,0.9683,Y
41,test,0.8812214732170105,SP,0.9991,N
42,val,0.8213512897491455,SP,0.9896,N
42,test,0.8177446722984314,SP,0.9707,N
43,val,0.8850685358047485,SP,0.9868,Y
43,test,0.8860303163528442,SP,0.9946,Y
44,val,0.883385419845581,SP,0.9956,Y
44,test,0.8862707614898682,SP,0,Y
45,val,0.8785765767097473,SP,0.9863,N
45,test,0.8838663101196289,SP,0.9709,N
46,val,0.8942053318023682,SP,0.8478,Y
46,test,0.8903582692146301,SP,0.8681,Y
47,val,0.8884347081184387,SP,0.914,Y
47,test,0.8913200497627258,SP,0.9495,Y
48,val,0.8285645842552185,SP,0.8701,N
48,test,0.8364991545677185,SP,0.86,N
49,val,0.883385419845581,SP,0.8997,Y
49,test,0.8843472003936768,SP,0.9251,Y
50,val,0.7811974287033081,SP,0.777,N
50,test,0.7908151149749756,SP,0.783,N
