iter,dataType,Acc,fairType,fairValue,Privileged
0,val,0.42846837639808655,EO,0.5031,N
1,val,0.8889155983924866,EO,0.9991,N
1,test,0.8920413851737976,EO,0.9984,N
2,val,0.8896369338035583,EO,0,Y
2,test,0.8925222158432007,EO,0,Y
3,val,0.8944457769393921,EO,0.8912,Y
3,test,0.8999759554862976,EO,0.8937,Y
4,val,0.8581389784812927,EO,0.9298,N
4,test,0.8648713827133179,EO,0.9247,N
5,val,0.8696802258491516,EO,0.975,Y
5,test,0.8718441724777222,EO,0.9675,Y
6,val,0.890839159488678,EO,0.9959,Y
6,test,0.898773729801178,EO,0.9991,Y
7,val,0.86439049243927,EO,0.9282,N
7,test,0.8720846176147461,EO,0.9346,N
8,val,0.8942053318023682,EO,0.9923,Y
8,test,0.8994950652122498,EO,0.9971,Y
9,val,0.8961288928985596,EO,0.9013,Y
9,test,0.9023804068565369,EO,0.9081,Y
10,val,0.8975715041160583,EO,0.9073,Y
10,test,0.9038230180740356,EO,0.9108,Y
11,val,0.8934839963912964,EO,0.9804,Y
11,test,0.8990141749382019,EO,0.9898,Y
12,val,0.8918009400367737,EO,0.9939,Y
12,test,0.8954075574874878,EO,0.9918,Y
13,val,0.8944457769393921,EO,0.9699,Y
13,test,0.8997355103492737,EO,0.9795,Y
14,val,0.8930031061172485,EO,0.9818,Y
14,test,0.898533284664154,EO,0.9898,Y
15,val,0.8920413851737976,EO,0.9939,Y
15,test,0.8954075574874878,EO,0.9918,Y
16,val,0.8930031061172485,EO,0.9798,Y
16,test,0.898773729801178,EO,0.9877,Y
17,val,0.8910796046257019,EO,0.996,Y
17,test,0.8944457769393921,EO,0.9959,Y
18,val,0.8913200497627258,EO,0.996,Y
18,test,0.894686222076416,EO,0.9939,Y
19,val,0.8910796046257019,EO,0.9997,N
19,test,0.8934839963912964,EO,0,Y
20,val,0.8915604948997498,EO,0.9919,N
20,test,0.8982928395271301,EO,0.9923,N
21,val,0.8901178240776062,EO,0.9994,Y
21,test,0.8999759554862976,EO,0.9961,N
22,val,0.8891560435295105,EO,0.9887,Y
22,test,0.8982928395271301,EO,0.9989,Y
23,val,0.8805001378059387,EO,0.9783,N
23,test,0.8910796046257019,EO,0.9775,N
24,val,0.8891560435295105,EO,0.9931,N
24,test,0.8942053318023682,EO,0.9828,N
25,val,0.8930031061172485,EO,0.9978,Y
25,test,0.8975715041160583,EO,0.9924,Y
26,val,0.8951671123504639,EO,0.9947,Y
26,test,0.901899516582489,EO,0.9953,Y
27,val,0.8939648866653442,EO,0.9794,Y
27,test,0.9021399617195129,EO,0.9854,Y
28,val,0.8918009400367737,EO,0.996,Y
28,test,0.8949266672134399,EO,0.9939,Y
29,val,0.8896369338035583,EO,0,Y
29,test,0.8925222158432007,EO,0,Y
30,val,0.8896369338035583,EO,0,Y
30,test,0.8925222158432007,EO,0,Y
31,val,0.8893964886665344,EO,0,Y
31,test,0.8925222158432007,EO,0,Y
32,val,0.890839159488678,EO,0.9983,Y
32,test,0.8937244415283203,EO,0,Y
33,val,0.890598714351654,EO,0.9984,N
33,test,0.8944457769393921,EO,0.9994,N
34,val,0.890839159488678,EO,0.9997,N
34,test,0.8934839963912964,EO,0,Y
35,val,0.8925222158432007,EO,0.9942,Y
35,test,0.8958884477615356,EO,0.998,Y
36,val,0.8927626609802246,EO,0.9963,Y
36,test,0.8951671123504639,EO,0.9939,Y
37,val,0.8939648866653442,EO,0.9672,Y
37,test,0.9026208519935608,EO,0.9746,Y
38,val,0.8357778191566467,EO,0.9544,Y
38,test,0.8314498662948608,EO,0.9421,Y
39,val,0.7482568025588989,EO,0.7684,N
39,test,0.7477759122848511,EO,0.7591,N
40,val,0.7949026226997375,EO,0.9688,N
40,test,0.7850444912910461,EO,0.9629,N
41,val,0.8538110256195068,EO,0.8788,Y
41,test,0.8542919158935547,EO,0.8627,Y
42,val,0.8112527132034302,EO,0.8443,N
42,test,0.8071652054786682,EO,0.8347,N
43,val,0.8893964886665344,EO,0.9997,N
43,test,0.8925222158432007,EO,0,Y
44,val,0.7619619965553284,EO,0.9676,Y
44,test,0.7504207491874695,EO,0.9899,Y
45,val,0.8896369338035583,EO,0.985,N
45,test,0.8944457769393921,EO,0.9864,N
46,val,0.8898773789405823,EO,0.9572,Y
46,test,0.8982928395271301,EO,0.9552,Y
47,val,0.8780956864356995,EO,0.9644,N
47,test,0.8865112066268921,EO,0.9696,N
48,val,0.8925222158432007,EO,0.9945,N
48,test,0.8966097831726074,EO,0.9926,N
49,val,0.8600625395774841,EO,0.4439,Y
49,test,0.8588603138923645,EO,0.431,Y
50,val,0.7956239581108093,EO,0.7044,Y
50,test,0.7908151149749756,EO,0.7195,Y
