iter,dataType,Acc,fairType,fairValue,Privileged
0,val,0.6217840909957886,EQO,0.028,Y
1,val,0.7133926153182983,EQO,0.0935,Y
1,test,0.7225294709205627,EQO,0.1277,Y
2,val,0.850204348564148,EQO,0.4811,Y
2,test,0.8627073764801025,EQO,0.4678,Y
3,val,0.8881942629814148,EQO,0.7852,Y
3,test,0.8968502283096313,EQO,0.771,Y
4,val,0.890839159488678,EQO,0.9496,Y
4,test,0.8963693380355835,EQO,0.9253,Y
5,val,0.8879538178443909,EQO,0.9856,Y
5,test,0.8942053318023682,EQO,0.9851,Y
6,val,0.8879538178443909,EQO,0.9893,Y
6,test,0.8939648866653442,EQO,0.9879,Y
7,val,0.8879538178443909,EQO,0.9893,Y
7,test,0.8942053318023682,EQO,0.9889,Y
8,val,0.8877133727073669,EQO,0.992,Y
8,test,0.8934839963912964,EQO,0.9972,Y
9,val,0.887472927570343,EQO,0.9947,Y
9,test,0.8934839963912964,EQO,0.9972,Y
10,val,0.8869920372962952,EQO,1.0,Y
10,test,0.8934839963912964,EQO,0.9972,Y
11,val,0.8869920372962952,EQO,1.0,Y
11,test,0.8932435512542725,EQO,1.0,Y
12,val,0.8869920372962952,EQO,1.0,Y
12,test,0.8932435512542725,EQO,1.0,Y
13,val,0.8869920372962952,EQO,1.0,Y
13,test,0.8932435512542725,EQO,1.0,Y
14,val,0.8869920372962952,EQO,1.0,Y
14,test,0.8934839963912964,EQO,0.9972,Y
15,val,0.8869920372962952,EQO,1.0,Y
15,test,0.8932435512542725,EQO,1.0,Y
16,val,0.8879538178443909,EQO,0.9893,Y
16,test,0.8939648866653442,EQO,0.9917,Y
17,val,0.887472927570343,EQO,0.9947,Y
17,test,0.8934839963912964,EQO,0.9972,Y
18,val,0.8879538178443909,EQO,0.9893,Y
18,test,0.8937244415283203,EQO,0.9907,Y
19,val,0.8879538178443909,EQO,0.9893,Y
19,test,0.8939648866653442,EQO,0.9879,Y
20,val,0.8881942629814148,EQO,0.991,Y
20,test,0.8942053318023682,EQO,0.9897,Y
21,val,0.8910796046257019,EQO,0.9808,Y
21,test,0.8961288928985596,EQO,0.9769,Y
22,val,0.8927626609802246,EQO,0.9651,Y
22,test,0.8968502283096313,EQO,0.982,Y
23,val,0.8901178240776062,EQO,0.9938,Y
23,test,0.8958884477615356,EQO,0.9953,Y
24,val,0.8884347081184387,EQO,0.9865,Y
24,test,0.8939648866653442,EQO,0.9861,Y
25,val,0.8879538178443909,EQO,0.9912,Y
25,test,0.8939648866653442,EQO,0.9899,Y
26,val,0.8877133727073669,EQO,0.992,Y
26,test,0.8939648866653442,EQO,0.9879,Y
27,val,0.8877133727073669,EQO,0.9964,Y
27,test,0.8937244415283203,EQO,0.9953,Y
28,val,0.8901178240776062,EQO,0.9918,Y
28,test,0.894686222076416,EQO,0.9932,Y
29,val,0.8891560435295105,EQO,0.998,N
29,test,0.8942053318023682,EQO,0.9979,Y
30,val,0.8915604948997498,EQO,0.9934,N
30,test,0.8975715041160583,EQO,0.9896,N
31,val,0.8838663101196289,EQO,0.9722,Y
31,test,0.8997355103492737,EQO,0.9251,Y
32,val,0.8889155983924866,EQO,0.953,N
32,test,0.8975715041160583,EQO,0.9331,N
33,val,0.8893964886665344,EQO,0.9714,Y
33,test,0.8944457769393921,EQO,0.9851,Y
34,val,0.8879538178443909,EQO,0.9893,Y
34,test,0.8939648866653442,EQO,0.9879,Y
35,val,0.8877133727073669,EQO,0.9939,Y
35,test,0.8942053318023682,EQO,0.9918,Y
36,val,0.8896369338035583,EQO,0.9969,N
36,test,0.8944457769393921,EQO,0.998,N
37,val,0.8901178240776062,EQO,0.9918,Y
37,test,0.8944457769393921,EQO,0.9939,Y
38,val,0.8896369338035583,EQO,0.9755,N
38,test,0.8954075574874878,EQO,0.9679,N
39,val,0.8896369338035583,EQO,0.9778,N
39,test,0.8958884477615356,EQO,0.9727,N
40,val,0.8879538178443909,EQO,0.9954,N
40,test,0.8937244415283203,EQO,0.9938,N
41,val,0.8800192475318909,EQO,0.9388,Y
41,test,0.8951671123504639,EQO,0.9762,Y
42,val,0.8937244415283203,EQO,0.9384,Y
42,test,0.9006972908973694,EQO,0.903,Y
43,val,0.8951671123504639,EQO,0.9391,Y
43,test,0.8992546200752258,EQO,0.9236,Y
44,val,0.890598714351654,EQO,0.9586,N
44,test,0.8975715041160583,EQO,0.9779,N
45,val,0.8901178240776062,EQO,0.9659,N
45,test,0.8961288928985596,EQO,0.9622,N
46,val,0.8648713827133179,EQO,0.9045,Y
46,test,0.8776147961616516,EQO,0.9697,Y
47,val,0.8641500473022461,EQO,0.9773,N
47,test,0.8761721849441528,EQO,0.9055,N
48,val,0.8860303163528442,EQO,0.9335,Y
48,test,0.8997355103492737,EQO,0.9613,Y
49,val,0.8903582692146301,EQO,0.9708,N
49,test,0.8966097831726074,EQO,0.9714,N
50,val,0.857177197933197,EQO,0.5422,Y
50,test,0.8730463981628418,EQO,0.5543,Y
