iter,client,numData,Acc,fairType,fairValue,Privileged,higher
1,1,288,0.7641260027885437,EQO,0.038,Y,Y
1,7,1634,0.7090646624565125,EQO,0.1747,Y,Y
1,10,526,0.8768934607505798,EQO,0.8044,Y,Y
2,1,288,0.7949026226997375,EQO,0.1408,Y,Y
2,8,164,0.6571291089057922,EQO,0.1714,Y,Y
2,9,1821,0.8877133727073669,EQO,0.9883,Y,Y
3,2,3203,0.8891560435295105,EQO,0.9611,Y,Y
3,8,164,0.7862467169761658,EQO,0.5172,Y,Y
3,9,1821,0.8877133727073669,EQO,0.992,Y,Y
4,5,1005,0.8881942629814148,EQO,0.9866,Y,Y
4,6,81,0.8716037273406982,EQO,0.6786,Y,N
4,9,1821,0.8869920372962952,EQO,1.0,Y,Y
5,3,3643,0.8869920372962952,EQO,1.0,Y,Y
5,4,115,0.8896369338035583,EQO,0.977,Y,Y
5,8,164,0.8667948842048645,EQO,0.9536,Y,Y
6,4,115,0.8881942629814148,EQO,0.9866,Y,Y
6,8,164,0.8857898712158203,EQO,0.8318,Y,N
6,10,526,0.8869920372962952,EQO,1.0,Y,Y
7,1,288,0.8927626609802246,EQO,0.8659,Y,N
7,5,1005,0.8879538178443909,EQO,0.9893,Y,Y
7,10,526,0.8869920372962952,EQO,1.0,Y,Y
8,3,3643,0.8869920372962952,EQO,1.0,Y,Y
8,6,81,0.8918009400367737,EQO,0.9253,Y,N
8,9,1821,0.8872324824333191,EQO,1.0018,Y,Y
9,4,115,0.8879538178443909,EQO,0.9893,Y,N
9,6,81,0.8920413851737976,EQO,0.9179,Y,N
9,9,1821,0.887472927570343,EQO,1.0055,Y,Y
10,3,3643,0.8869920372962952,EQO,1.0,Y,Y
10,4,115,0.8879538178443909,EQO,0.9893,Y,N
10,8,164,0.8862707614898682,EQO,1.0092,Y,Y
11,3,3643,0.8869920372962952,EQO,1.0,Y,Y
11,8,164,0.8896369338035583,EQO,0.8988,Y,N
11,10,526,0.8869920372962952,EQO,1.0,Y,Y
12,4,115,0.8879538178443909,EQO,0.9893,Y,N
