iter,client,numData,Acc,fairType,fairValue,Privileged,higher
1,2,671,0.8401057720184326,SP,0.9301,N,Y
1,7,3369,0.8958884477615356,SP,1.0,N,Y
1,10,983,0.8634287118911743,SP,1.6428,N,Y
2,1,354,0.7720605731010437,SP,0.4748,Y,N
2,2,671,0.8913200497627258,SP,1.0148,Y,Y
2,9,506,0.4592449963092804,SP,0.5598,Y,N
3,1,671,0.8891560435295105,SP,1.0154,Y,Y
3,5,1766,0.8958884477615356,SP,1.0,Y,Y
3,10,186,0.8033180832862854,SP,0.5162,Y,N
4,5,1766,0.8958884477615356,SP,1.0,Y,Y
4,8,983,0.8855494260787964,SP,0.5406,Y,N
4,10,506,0.5369079113006592,SP,0.4334,Y,N
5,2,334,0.8958884477615356,SP,1.0,Y,Y
5,10,983,0.8862707614898682,SP,0.4959,Y,N
5,11,506,0.5761000514030457,SP,0.3609,Y,N
6,4,1170,0.8619860410690308,SP,0.3096,Y,N
6,6,3369,0.8958884477615356,SP,1.0,Y,Y
6,10,983,0.8843472003936768,SP,0.4852,Y,N
7,1,671,0.9028612375259399,SP,0.9087,Y,Y
7,2,334,0.8958884477615356,SP,1.0,Y,Y
7,6,991,0.8766530156135559,SP,0.8843,Y,Y
8,8,186,0.8655927181243896,SP,0.4732,Y,N
8,9,506,0.6023082733154297,SP,0.3951,Y,N
8,10,1170,0.8706420063972473,SP,0.3672,Y,N
9,3,2336,0.8958884477615356,SP,1.0,Y,Y
9,4,1766,0.8958884477615356,SP,1.0,Y,Y
9,8,983,0.8831449747085571,SP,0.4747,Y,N
10,1,671,0.9021399617195129,SP,0.9256,Y,Y
10,5,3369,0.8958884477615356,SP,1.0,Y,Y
10,11,983,0.8843472003936768,SP,0.4858,Y,N
11,5,3369,0.8961288928985596,SP,0.9985,Y,Y
11,7,168,0.8622264862060547,SP,0.5844,Y,N
11,11,983,0.8841067552566528,SP,0.4837,Y,N
12,1,671,0.9006972908973694,SP,0.9178,Y,N
12,7,186,0.8766530156135559,SP,0.4591,Y,N
12,8,506,0.6523202657699585,SP,0.3688,Y,N
13,4,3369,0.8961288928985596,SP,0.9985,Y,Y
13,7,168,0.8516470193862915,SP,0.588,Y,N
13,8,983,0.8845876455307007,SP,0.4871,Y,N
14,1,334,0.8958884477615356,SP,1.0,Y,Y
14,4,3369,0.8961288928985596,SP,0.9985,Y,Y
14,5,991,0.8675162196159363,SP,0.8948,Y,N
15,1,334,0.8958884477615356,SP,1.0,Y,Y
15,9,168,0.8566963076591492,SP,0.5856,Y,N
15,10,983,0.8838663101196289,SP,0.4787,Y,N
15,11,260,0.8251983523368835,SP,0.5434,Y,N
16,5,1170,0.8778552412986755,SP,0.4067,Y,N
16,8,506,0.646790087223053,SP,0.3833,Y,N
16,9,731,0.8968502283096313,SP,1.0078,Y,Y
16,10,168,0.8641500473022461,SP,0.5955,Y,N
17,3,1766,0.8958884477615356,SP,1.0,Y,Y
17,4,3369,0.8961288928985596,SP,0.9985,Y,Y
17,8,983,0.8843472003936768,SP,0.4932,Y,N
17,10,132,0.861264705657959,SP,0.5992,Y,N
18,1,334,0.8958884477615356,SP,1.0,Y,Y
18,3,1766,0.8966097831726074,SP,0.9954,Y,Y
18,6,186,0.87232506275177,SP,0.4609,Y,N
18,11,168,0.8607838153839111,SP,0.6089,Y,N
19,1,334,0.8958884477615356,SP,1.0,Y,Y
19,3,1766,0.8966097831726074,SP,0.9954,Y,Y
19,5,671,0.8980523943901062,SP,0.9104,Y,N
19,6,731,0.8966097831726074,SP,1.0093,Y,Y
20,5,731,0.8956480026245117,SP,1.011,Y,Y
20,7,1170,0.8783361315727234,SP,0.4097,Y,N
20,10,132,0.8740081787109375,SP,0.6215,Y,N
20,11,186,0.8747295141220093,SP,0.4647,Y,N
21,2,2336,0.8958884477615356,SP,1.0,Y,Y
21,5,731,0.8961288928985596,SP,1.014,Y,Y
21,7,506,0.6390959620475769,SP,0.4148,Y,N
21,10,671,0.8968502283096313,SP,0.9359,Y,N
22,4,3369,0.8958884477615356,SP,1.0,Y,Y
22,8,168,0.8506852388381958,SP,0.6727,Y,N
