iter,dataType,Acc,fairType,fairValue,Privileged
0,val,0.43375810980796814,SP,0.4344,N
1,val,0.8860303163528442,SP,0.9926,Y
1,test,0.8891560435295105,SP,0.9995,N
2,val,0.8942053318023682,SP,0.882,Y
2,test,0.8942053318023682,SP,0.8927,Y
3,val,0.8927626609802246,SP,0.8926,Y
3,test,0.8934839963912964,SP,0.9016,Y
4,val,0.8958884477615356,SP,0.779,Y
4,test,0.8992546200752258,SP,0.813,Y
5,val,0.8973311185836792,SP,0.7568,Y
5,test,0.8994950652122498,SP,0.7905,Y
6,val,0.8968502283096313,SP,0.7299,Y
6,test,0.8980523943901062,SP,0.7687,Y
7,val,0.8973311185836792,SP,0.7467,Y
7,test,0.8980523943901062,SP,0.7886,Y
8,val,0.8970906734466553,SP,0.784,Y
8,test,0.8990141749382019,SP,0.8057,Y
9,val,0.8954075574874878,SP,0.8685,Y
9,test,0.8978119492530823,SP,0.8945,Y
10,val,0.8927626609802246,SP,0.884,Y
10,test,0.8975715041160583,SP,0.8968,Y
11,val,0.8963693380355835,SP,0.8463,Y
11,test,0.8997355103492737,SP,0.8707,Y
12,val,0.8944457769393921,SP,0.8389,Y
12,test,0.8990141749382019,SP,0.8704,Y
13,val,0.8925222158432007,SP,0.8425,Y
13,test,0.8939648866653442,SP,0.8763,Y
14,val,0.8954075574874878,SP,0.8562,Y
14,test,0.8982928395271301,SP,0.8793,Y
15,val,0.8934839963912964,SP,0.8691,Y
15,test,0.8978119492530823,SP,0.8858,Y
16,val,0.8942053318023682,SP,0.8487,Y
16,test,0.8978119492530823,SP,0.8691,Y
17,val,0.8954075574874878,SP,0.8313,Y
17,test,0.8990141749382019,SP,0.8586,Y
18,val,0.894686222076416,SP,0.8706,Y
18,test,0.8975715041160583,SP,0.8923,Y
19,val,0.8927626609802246,SP,0.9158,Y
19,test,0.8956480026245117,SP,0.9278,Y
20,val,0.8903582692146301,SP,0.9596,Y
20,test,0.8942053318023682,SP,0.9625,Y
21,val,0.8901178240776062,SP,0.9281,Y
21,test,0.8951671123504639,SP,0.9373,Y
22,val,0.894686222076416,SP,0.8937,Y
22,test,0.8970906734466553,SP,0.9118,Y
23,val,0.894686222076416,SP,0.8759,Y
23,test,0.8978119492530823,SP,0.8941,Y
24,val,0.8942053318023682,SP,0.8761,Y
24,test,0.8980523943901062,SP,0.895,Y
25,val,0.894686222076416,SP,0.8551,Y
25,test,0.8992546200752258,SP,0.8719,Y
26,val,0.8951671123504639,SP,0.8422,Y
26,test,0.8982928395271301,SP,0.8643,Y
27,val,0.8920413851737976,SP,0.9087,Y
27,test,0.8951671123504639,SP,0.9204,Y
28,val,0.8903582692146301,SP,0.9633,Y
28,test,0.8942053318023682,SP,0.9614,Y
29,val,0.8910796046257019,SP,0.9443,Y
29,test,0.8944457769393921,SP,0.9504,Y
30,val,0.8920413851737976,SP,0.9174,Y
30,test,0.8958884477615356,SP,0.9314,Y
31,val,0.8896369338035583,SP,0.9673,Y
31,test,0.8942053318023682,SP,0.9738,Y
32,val,0.8898773789405823,SP,0.9439,Y
32,test,0.8956480026245117,SP,0.956,Y
33,val,0.8920413851737976,SP,0.9376,Y
33,test,0.894686222076416,SP,0.9487,Y
34,val,0.8927626609802246,SP,0.9176,Y
34,test,0.8961288928985596,SP,0.9303,Y
35,val,0.890598714351654,SP,0.9044,Y
35,test,0.890839159488678,SP,0.9299,Y
36,val,0.8893964886665344,SP,0.975,Y
36,test,0.8939648866653442,SP,0.9798,Y
37,val,0.8881942629814148,SP,0.9929,Y
37,test,0.8930031061172485,SP,0.9984,Y
38,val,0.8872324824333191,SP,0.9974,N
38,test,0.8937244415283203,SP,0.9965,N
39,val,0.8903582692146301,SP,0.9402,Y
39,test,0.8942053318023682,SP,0.9496,Y
40,val,0.8884347081184387,SP,0.9906,Y
40,test,0.8932435512542725,SP,0.9933,Y
41,val,0.8893964886665344,SP,0.974,Y
41,test,0.8958884477615356,SP,0.9724,Y
42,val,0.890839159488678,SP,0.9542,Y
42,test,0.8958884477615356,SP,0.9639,Y
43,val,0.8915604948997498,SP,0.9347,Y
43,test,0.8973311185836792,SP,0.9439,Y
44,val,0.8932435512542725,SP,0.9094,Y
44,test,0.8968502283096313,SP,0.9226,Y
45,val,0.8826640844345093,SP,0.9214,Y
45,test,0.8845876455307007,SP,0.9402,Y
46,val,0.8526087999343872,SP,0.9436,Y
46,test,0.8530896902084351,SP,0.9785,Y
47,val,0.8910796046257019,SP,0.9329,Y
47,test,0.8942053318023682,SP,0.9423,Y
48,val,0.8925222158432007,SP,0.9104,Y
48,test,0.8942053318023682,SP,0.9149,Y
49,val,0.8617455959320068,SP,0.9423,Y
49,test,0.8598220944404602,SP,0.9715,Y
50,val,0.8879538178443909,SP,0.9711,Y
50,test,0.8918009400367737,SP,0.9726,Y
