iter,dataType,Acc,fairType,fairValue,Privileged
0,val,0.5816301703453064,EO,0.2289,Y
1,val,0.5727338194847107,EO,0.2282,Y
1,test,0.5696080923080444,EO,0.2745,Y
2,val,0.8300071954727173,EO,0.4148,Y
2,test,0.8314498662948608,EO,0.4469,Y
3,val,0.8821831941604614,EO,0.7098,Y
3,test,0.8805001378059387,EO,0.7082,Y
4,val,0.8886751532554626,EO,0.7617,Y
4,test,0.8903582692146301,EO,0.7484,Y
5,val,0.8939648866653442,EO,0.8277,Y
5,test,0.8963693380355835,EO,0.8366,Y
6,val,0.894686222076416,EO,0.8681,Y
6,test,0.8980523943901062,EO,0.8841,Y
7,val,0.894686222076416,EO,0.9599,Y
7,test,0.8944457769393921,EO,0.9551,Y
8,val,0.8963693380355835,EO,0.9373,Y
8,test,0.8961288928985596,EO,0.9437,Y
9,val,0.8970906734466553,EO,0.9288,Y
9,test,0.8975715041160583,EO,0.9302,Y
10,val,0.8966097831726074,EO,0.9778,Y
10,test,0.8961288928985596,EO,0.9803,Y
11,val,0.894686222076416,EO,0.9842,Y
11,test,0.8954075574874878,EO,0.9868,Y
12,val,0.8970906734466553,EO,0.9299,Y
12,test,0.8970906734466553,EO,0.9293,Y
13,val,0.894686222076416,EO,0.964,Y
13,test,0.8978119492530823,EO,0.97,Y
14,val,0.894686222076416,EO,0.9591,Y
14,test,0.8982928395271301,EO,0.9715,Y
15,val,0.8956480026245117,EO,0.967,Y
15,test,0.8970906734466553,EO,0.9709,Y
16,val,0.8958884477615356,EO,0.9726,Y
16,test,0.8968502283096313,EO,0.9766,Y
17,val,0.8939648866653442,EO,0.9955,Y
17,test,0.8934839963912964,EO,0.9957,Y
18,val,0.8920413851737976,EO,0.9948,Y
18,test,0.8915604948997498,EO,0.9951,Y
19,val,0.8918009400367737,EO,0.997,Y
19,test,0.890598714351654,EO,0.9951,Y
20,val,0.8920413851737976,EO,0.9985,N
20,test,0.8918009400367737,EO,0.9997,Y
21,val,0.8925222158432007,EO,0.9995,Y
21,test,0.894686222076416,EO,0.9945,Y
22,val,0.8922817707061768,EO,0.9986,Y
22,test,0.894686222076416,EO,0.9957,Y
23,val,0.8922817707061768,EO,0.9952,Y
23,test,0.8927626609802246,EO,0.9951,Y
24,val,0.8922817707061768,EO,0.9967,Y
24,test,0.8910796046257019,EO,0.9948,Y
25,val,0.8915604948997498,EO,0,Y
25,test,0.8913200497627258,EO,0.9997,N
26,val,0.8915604948997498,EO,0,Y
26,test,0.8910796046257019,EO,0.9994,N
27,val,0.8915604948997498,EO,0,Y
27,test,0.8915604948997498,EO,0,Y
28,val,0.8925222158432007,EO,0.9961,Y
28,test,0.8915604948997498,EO,0.9942,Y
29,val,0.8939648866653442,EO,0.9946,Y
29,test,0.8944457769393921,EO,0.9898,Y
30,val,0.8922817707061768,EO,0.9982,Y
30,test,0.8915604948997498,EO,0.9942,Y
31,val,0.8918009400367737,EO,0.9997,N
31,test,0.890839159488678,EO,0.9991,N
32,val,0.8915604948997498,EO,0.9978,N
32,test,0.8930031061172485,EO,0.9985,Y
33,val,0.8915604948997498,EO,0.9978,N
33,test,0.8927626609802246,EO,0.9985,Y
34,val,0.8910796046257019,EO,0.9988,N
34,test,0.8910796046257019,EO,0.9991,N
35,val,0.8918009400367737,EO,0.9979,Y
35,test,0.8920413851737976,EO,0.996,Y
36,val,0.8915604948997498,EO,0,Y
36,test,0.8915604948997498,EO,0,Y
37,val,0.8939648866653442,EO,0.9948,Y
37,test,0.8939648866653442,EO,0.9859,Y
38,val,0.8961288928985596,EO,0.9649,Y
38,test,0.8997355103492737,EO,0.9769,Y
39,val,0.8913200497627258,EO,0.9965,N
39,test,0.8944457769393921,EO,0.9997,Y
40,val,0.8949266672134399,EO,0.9937,Y
40,test,0.8980523943901062,EO,0.9907,Y
41,val,0.8927626609802246,EO,0.9996,N
41,test,0.8944457769393921,EO,0.9963,Y
42,val,0.8915604948997498,EO,0.9979,Y
42,test,0.8920413851737976,EO,0.9957,Y
43,val,0.8918009400367737,EO,0,Y
43,test,0.8910796046257019,EO,0.9997,N
44,val,0.8934839963912964,EO,0.9879,N
44,test,0.8925222158432007,EO,0.9941,N
45,val,0.8913200497627258,EO,0.9987,N
45,test,0.8922817707061768,EO,0.9979,Y
46,val,0.8913200497627258,EO,0,Y
46,test,0.8913200497627258,EO,0,Y
47,val,0.890839159488678,EO,1.0,N
47,test,0.8915604948997498,EO,0.9994,Y
48,val,0.8958884477615356,EO,0.9038,Y
48,test,0.9021399617195129,EO,0.9243,Y
49,val,0.8913200497627258,EO,0.9979,Y
49,test,0.8918009400367737,EO,0.9978,Y
50,val,0.7506611943244934,EO,0.9933,Y
50,test,0.755950927734375,EO,0.9855,N
