acc_SP,acc_EO,acc_EQO
0.8493147432804108,0.8137052118778229,0.8037989914417267
0.8868478059768676,0.8721327245235443,0.8743928909301758
0.8917287886142731,0.8863428831100464,0.8873046398162842
0.8935801923274994,0.8897811949253083,0.8926665186882019
0.8944217383861541,0.8916806817054749,0.8943015098571777
0.8946621775627136,0.8921615779399872,0.896152925491333
0.8944217324256897,0.8935561358928681,0.8960807859897614
0.894469827413559,0.8931954801082611,0.8948545336723328
0.894565999507904,0.8927386403083801,0.8958643972873688
0.8949266493320465,0.892329889535904,0.8944938659667969
0.8949988067150116,0.8921856164932251,0.8938206374645233
0.894902628660202,0.8919211387634277,0.8941332042217255
0.8948545277118682,0.891752815246582,0.894012987613678
0.8951671063899994,0.8916085600852967,0.8941332101821899
0.8942774653434753,0.8911998033523559,0.8945179164409638
0.8936042308807373,0.8908391416072845,0.8946140885353089
0.8931714355945587,0.8912478804588317,0.8943736493587494
0.8928588569164276,0.8906708240509034,0.8942293882369995
0.8927145898342133,0.8912238359451294,0.8945179164409638
0.8928107678890228,0.8908872246742249,0.8935801923274994
0.8924020171165467,0.89083913564682,0.8934840142726899
0.8925703227519989,0.8911757647991181,0.8939649045467377
0.8920173048973083,0.8905986964702606,0.8939889371395111
0.8915845155715942,0.890502518415451,0.8938206374645233
0.8918009102344513,0.8900216400623322,0.8931714415550231
0.8918009161949157,0.8907429695129394,0.893123346567154
0.8915604710578918,0.8902139961719513,0.893772542476654
0.8918009161949157,0.8898533344268799,0.8933157026767731
0.8916326045989991,0.8900697231292725,0.8933637857437133
0.8923298835754394,0.8905746519565583,0.8933397471904755
0.8926905572414399,0.8898292899131774,0.8928107738494873
0.8925462782382965,0.8906948804855347,0.8930512189865112
0.8924260616302491,0.8903101682662964,0.8934599697589874
0.8925943672657013,0.8917047262191773,0.8939648985862731
0.8930752575397491,0.8906948804855347,0.893123346567154
0.8921615660190583,0.8905265688896179,0.8932195246219635
0.8924260616302491,0.890286123752594,0.8935801923274994
0.8923058271408081,0.8902620792388916,0.8929069578647614
0.8929309964179992,0.8905746519565583,0.8930512189865112
0.893123346567154,0.8906948804855347,0.8927386403083801
0.8931714355945587,0.8908631920814514,0.8941812932491302
0.8917047441005707,0.8910074532032013,0.8940851211547851
0.891849011182785,0.8904063463211059,0.8934118747711182
0.8910555481910706,0.8922818064689636,0.8925943791866302
0.8924501121044159,0.8905506134033203,0.8931233525276184
0.8922817945480347,0.8917768716812133,0.8930992960929871
0.8911517202854157,0.8901899576187133,0.8921134889125824
0.893099308013916,0.8905987024307251,0.8909834027290344
0.8914162039756774,0.8915845155715942,0.8937004148960114
0.8907189190387725,0.8906708300113678,0.8928107738494873
