iter,client,numData,Acc,fairType,fairValue,Privileged,higher
1,1,2127,0.898773729801178,EO,1.134,N,Y
1,7,717,0.819908618927002,EO,1.5495,N,Y
1,9,1069,0.8893964886665344,EO,1.0022,N,Y
2,2,644,0.8446742296218872,EO,1.1205,Y,Y
2,4,870,0.8819427490234375,EO,0.8647,Y,N
2,5,1092,0.8788170218467712,EO,0.5312,Y,N
3,1,2127,0.898533284664154,EO,0.8993,Y,N
3,4,1036,0.8761721849441528,EO,0.5098,Y,N
3,8,995,0.8958884477615356,EO,0.9869,Y,Y
3,9,132,0.7723010182380676,EO,0.7093,Y,N
4,4,767,0.8554940819740295,EO,0.8922,Y,N
4,5,1069,0.8927626609802246,EO,0.9934,Y,Y
4,11,1943,0.8939648866653442,EO,0.9847,Y,Y
4,12,1036,0.8768934607505798,EO,0.523,Y,N
5,4,1069,0.8942053318023682,EO,0.9891,Y,Y
5,8,944,0.8865112066268921,EO,0.6368,Y,N
5,9,184,0.763164222240448,EO,0.5502,Y,N
5,10,1943,0.8939648866653442,EO,0.9847,Y,Y
6,4,1069,0.8963693380355835,EO,0.9875,Y,Y
6,5,995,0.8992546200752258,EO,0.9621,Y,Y
6,11,591,0.8860303163528442,EO,1.0231,Y,Y
6,12,1036,0.8788170218467712,EO,0.5449,Y,N
7,2,3163,0.8881942629814148,EO,1.0,Y,Y
7,3,717,0.8336138725280762,EO,0.572,Y,N
7,8,1943,0.8944457769393921,EO,0.9737,Y,Y
7,13,184,0.7619619965553284,EO,0.5634,Y,N
8,6,148,0.7759076952934265,EO,0.5861,Y,N
8,8,132,0.8105313777923584,EO,0.6066,Y,N
8,9,176,0.7816782593727112,EO,0.6428,Y,N
8,11,944,0.8862707614898682,EO,0.6216,Y,N
9,1,644,0.8470786213874817,EO,1.111,Y,Y
9,2,3163,0.8881942629814148,EO,1.0,Y,Y
9,6,1943,0.8942053318023682,EO,0.9803,Y,Y
9,15,944,0.883625864982605,EO,0.5932,Y,N
10,2,3163,0.8884347081184387,EO,1.0,Y,Y
10,5,738,0.8877133727073669,EO,1.0083,Y,Y
10,9,356,0.7237316370010376,EO,0.7464,Y,N
10,10,361,0.9009377360343933,EO,0.9081,Y,N
11,1,644,0.8439528942108154,EO,1.1161,Y,Y
11,5,738,0.886751651763916,EO,1.0077,Y,Y
11,6,1943,0.8942053318023682,EO,0.9781,Y,Y
11,7,591,0.8872324824333191,EO,1.0248,Y,Y
11,8,1036,0.8812214732170105,EO,0.5624,Y,N
12,4,995,0.8982928395271301,EO,0.9633,Y,N
12,7,591,0.8841067552566528,EO,1.0338,Y,Y
