iter,dataType,Acc,fairType,fairValue,Privileged
0,val,0.4291897118091583,EQO,0.3248,N
1,val,0.8648713827133179,EQO,0.8694,Y
1,test,0.8718441724777222,EQO,0.8554,Y
2,val,0.8826640844345093,EQO,0.8194,Y
2,test,0.8826640844345093,EQO,0.8009,Y
3,val,0.8860303163528442,EQO,0.7935,Y
3,test,0.8877133727073669,EQO,0.8082,Y
4,val,0.8785765767097473,EQO,0.8959,Y
4,test,0.8788170218467712,EQO,0.9028,Y
5,val,0.8925222158432007,EQO,0.8656,Y
5,test,0.8963693380355835,EQO,0.8555,Y
6,val,0.8850685358047485,EQO,0.9293,N
6,test,0.8845876455307007,EQO,0.9348,N
7,val,0.8408271074295044,EQO,0.8771,N
7,test,0.8449146151542664,EQO,0.8514,N
8,val,0.8850685358047485,EQO,0.6017,Y
8,test,0.8841067552566528,EQO,0.593,Y
9,val,0.890598714351654,EQO,0.7846,Y
9,test,0.8944457769393921,EQO,0.7875,Y
10,val,0.8925222158432007,EQO,0.805,Y
10,test,0.8951671123504639,EQO,0.8058,Y
11,val,0.8915604948997498,EQO,0.7721,Y
11,test,0.8951671123504639,EQO,0.7649,Y
12,val,0.8930031061172485,EQO,0.9163,Y
12,test,0.8922817707061768,EQO,0.9345,Y
13,val,0.8927626609802246,EQO,0.8741,Y
13,test,0.8956480026245117,EQO,0.8579,Y
14,val,0.8891560435295105,EQO,0.8652,Y
14,test,0.8937244415283203,EQO,0.8754,Y
15,val,0.8934839963912964,EQO,0.9353,Y
15,test,0.8927626609802246,EQO,0.9439,Y
16,val,0.8889155983924866,EQO,0.9969,N
16,test,0.8913200497627258,EQO,0.9737,N
17,val,0.8930031061172485,EQO,0.8982,Y
17,test,0.8942053318023682,EQO,0.9129,Y
18,val,0.8910796046257019,EQO,0.9944,Y
18,test,0.8903582692146301,EQO,0.9634,N
19,val,0.8893964886665344,EQO,0.9818,N
19,test,0.8898773789405823,EQO,0.9658,N
20,val,0.8927626609802246,EQO,0.8862,Y
20,test,0.8942053318023682,EQO,0.8929,Y
21,val,0.8860303163528442,EQO,0.9706,N
21,test,0.8872324824333191,EQO,0.9693,N
22,val,0.8918009400367737,EQO,0.9849,Y
22,test,0.8930031061172485,EQO,0.9962,N
23,val,0.883625864982605,EQO,0.8477,N
23,test,0.8819427490234375,EQO,0.8427,N
24,val,0.8903582692146301,EQO,0.9556,Y
24,test,0.8915604948997498,EQO,0.9936,Y
25,val,0.8850685358047485,EQO,0.864,N
25,test,0.8809810280799866,EQO,0.8525,N
26,val,0.8927626609802246,EQO,0.8384,Y
26,test,0.8913200497627258,EQO,0.8738,Y
27,val,0.8922817707061768,EQO,0.9609,Y
27,test,0.8920413851737976,EQO,0.9644,Y
28,val,0.8915604948997498,EQO,0.9603,Y
28,test,0.8915604948997498,EQO,0.9604,Y
29,val,0.8903582692146301,EQO,0.9554,N
29,test,0.8893964886665344,EQO,0.9382,N
30,val,0.8930031061172485,EQO,0.9539,Y
30,test,0.8920413851737976,EQO,0.9639,Y
31,val,0.8889155983924866,EQO,0.9639,Y
31,test,0.8939648866653442,EQO,0.995,N
32,val,0.8470786213874817,EQO,0.6341,N
32,test,0.8432315587997437,EQO,0.6186,N
33,val,0.8879538178443909,EQO,0.8377,N
33,test,0.8843472003936768,EQO,0.85,N
34,val,0.8918009400367737,EQO,0.9843,N
34,test,0.8896369338035583,EQO,0.9805,N
35,val,0.8942053318023682,EQO,0.8535,Y
35,test,0.894686222076416,EQO,0.8643,Y
36,val,0.872565507888794,EQO,0.9266,N
36,test,0.8675162196159363,EQO,0.9132,N
37,val,0.8821831941604614,EQO,0.5431,Y
37,test,0.890598714351654,EQO,0.5389,Y
38,val,0.8100504875183105,EQO,0.8907,N
38,test,0.8148593306541443,EQO,0.8398,N
39,val,0.8324116468429565,EQO,0.4491,Y
39,test,0.8352969288825989,EQO,0.4323,Y
40,val,0.8521279096603394,EQO,0.56,Y
40,test,0.8538110256195068,EQO,0.5293,Y
41,val,0.8886751532554626,EQO,0.792,Y
41,test,0.8939648866653442,EQO,0.8004,Y
42,val,0.8920413851737976,EQO,0.9641,Y
42,test,0.8932435512542725,EQO,0.9587,Y
43,val,0.890839159488678,EQO,0.9966,N
43,test,0.8896369338035583,EQO,0.9988,Y
44,val,0.8886751532554626,EQO,0.6339,Y
44,test,0.8961288928985596,EQO,0.6227,Y
45,val,0.8910796046257019,EQO,0.9579,Y
45,test,0.8932435512542725,EQO,0.9631,Y
46,val,0.6059148907661438,EQO,0.1991,N
46,test,0.6196200847625732,EQO,0.1349,N
47,val,0.8247174620628357,EQO,0.3028,Y
47,test,0.8264005780220032,EQO,0.314,Y
48,val,0.8901178240776062,EQO,0.8039,Y
48,test,0.8942053318023682,EQO,0.7804,Y
49,val,0.8778552412986755,EQO,0.8541,N
49,test,0.8783361315727234,EQO,0.844,N
50,val,0.8425102233886719,EQO,0.1615,Y
50,test,0.8518874645233154,EQO,0.1702,Y
