iter,client,numData,Acc,fairType,fairValue,Privileged,higher
1,2,619,0.8338543176651001,EO,0.1646,Y,Y
1,3,1878,0.8910796046257019,EO,1.0,Y,Y
1,6,2806,0.8831449747085571,EO,0.6249,Y,Y
2,2,619,0.87232506275177,EO,0.526,Y,Y
2,3,1878,0.8910796046257019,EO,1.0,Y,Y
2,9,1102,0.5847559571266174,EO,0.3868,Y,N
3,1,362,0.8949266672134399,EO,0.934,Y,Y
3,2,619,0.8913200497627258,EO,0.763,Y,N
3,6,2806,0.8913200497627258,EO,0.7244,Y,N
4,5,1457,0.8910796046257019,EO,1.0,Y,Y
4,6,907,0.8910796046257019,EO,1.0,Y,Y
4,11,308,0.8018754720687866,EO,0.5804,Y,N
4,12,2498,0.894686222076416,EO,0.9464,Y,Y
5,2,1878,0.8910796046257019,EO,1.0,Y,Y
5,4,1693,0.8910796046257019,EO,1.0,Y,Y
5,7,302,0.8934839963912964,EO,0.9835,Y,Y
5,11,2498,0.8944457769393921,EO,0.9443,Y,N
6,3,1354,0.8992546200752258,EO,0.9422,Y,N
6,9,554,0.6864631175994873,EO,0.3149,Y,N
6,11,152,0.8925222158432007,EO,0.7298,Y,N
6,12,156,0.8934839963912964,EO,0.7675,Y,N
7,2,1878,0.8910796046257019,EO,1.0,Y,Y
7,8,619,0.8963693380355835,EO,0.793,Y,N
7,10,1354,0.898533284664154,EO,0.9544,Y,Y
7,11,100,0.8797788023948669,EO,0.737,Y,N
8,4,1457,0.8910796046257019,EO,1.0,Y,Y
8,5,907,0.8910796046257019,EO,1.0,Y,Y
8,9,1354,0.898533284664154,EO,0.9568,Y,N
8,13,619,0.9011781811714172,EO,0.8688,Y,N
9,5,907,0.8910796046257019,EO,1.0,Y,Y
9,8,2498,0.8932435512542725,EO,0.9835,Y,N
9,9,454,0.6943976879119873,EO,0.3419,Y,N
9,14,619,0.9021399617195129,EO,0.8714,Y,N
10,2,1878,0.8910796046257019,EO,1.0,Y,Y
10,5,907,0.8910796046257019,EO,1.0,Y,Y
10,6,302,0.8927626609802246,EO,0.9882,Y,N
10,9,156,0.8850685358047485,EO,0.8127,Y,N
11,2,1878,0.8910796046257019,EO,1.0,Y,Y
11,6,548,0.7444097399711609,EO,0.7574,Y,Y
11,11,454,0.6989660859107971,EO,0.3596,Y,Y
11,13,302,0.8922817707061768,EO,0.9921,Y,Y
12,2,1878,0.8910796046257019,EO,1.0,Y,Y
12,10,2498,0.8927626609802246,EO,0.9918,Y,N
12,12,619,0.9021399617195129,EO,0.9074,Y,N
12,14,156,0.8780956864356995,EO,0.8729,Y,N
13,2,1878,0.8910796046257019,EO,1.0,Y,Y
13,5,907,0.8910796046257019,EO,1.0,Y,Y
13,9,1354,0.8966097831726074,EO,0.9639,Y,Y
13,12,2498,0.8925222158432007,EO,0.9938,Y,Y
14,1,362,0.8966097831726074,EO,0.9626,Y,Y
14,8,100,0.8860303163528442,EO,0.9163,Y,Y
14,11,302,0.8932435512542725,EO,0.9947,Y,Y
14,14,156,0.8805001378059387,EO,0.915,Y,Y
15,6,548,0.73671555519104,EO,0.7723,Y,N
15,7,152,0.8737677335739136,EO,0.8684,Y,N
15,9,1354,0.8961288928985596,EO,0.9663,Y,N
15,12,2498,0.8925222158432007,EO,0.9979,Y,Y
16,2,1878,0.8910796046257019,EO,1.0,Y,Y
16,6,100,0.8783361315727234,EO,0.8902,Y,N
16,7,454,0.6931954622268677,EO,0.3907,Y,N
16,12,272,0.8062034249305725,EO,0.7974,Y,N
17,1,362,0.898773729801178,EO,0.9609,Y,N
17,7,2498,0.8922817707061768,EO,0.9982,Y,N
17,8,619,0.8970906734466553,EO,0.9291,Y,N
17,12,1354,0.8963693380355835,EO,0.9681,Y,N
17,16,136,0.8509256839752197,EO,0.872,Y,N
18,6,156,0.8708824515342712,EO,0.914,Y,N
18,8,152,0.8713632822036743,EO,0.8816,Y,N
18,9,100,0.8809810280799866,EO,0.9419,Y,N
18,10,454,0.6874248385429382,EO,0.4104,Y,N
18,13,2498,0.8925222158432007,EO,0.9982,Y,N
19,2,1693,0.8910796046257019,EO,1.0,Y,Y
19,4,907,0.8910796046257019,EO,1.0,Y,Y
19,5,302,0.8939648866653442,EO,0.9939,Y,N
19,6,276,0.793459951877594,EO,0.7781,Y,N
19,10,1354,0.8958884477615356,EO,0.9678,Y,N
20,3,1457,0.8910796046257019,EO,1.0,Y,Y
20,9,156,0.8785765767097473,EO,0.8908,Y,N
20,13,2498,0.8922817707061768,EO,0.9921,Y,N
20,16,140,0.857177197933197,EO,0.8095,Y,N
20,17,1354,0.8973311185836792,EO,0.9636,Y,N
21,5,136,0.8831449747085571,EO,0.9025,Y,Y
21,8,136,0.864630937576294,EO,0.8268,Y,Y
21,11,454,0.6982447504997253,EO,0.3843,Y,Y
21,14,156,0.8829045295715332,EO,0.8878,Y,Y
21,17,1354,0.8980523943901062,EO,0.9651,Y,Y
22,1,1878,0.8910796046257019,EO,1.0,Y,Y
22,10,100,0.8708824515342712,EO,0.8859,Y,N
22,14,156,0.8706420063972473,EO,0.8669,Y,N
22,16,140,0.8437124490737915,EO,0.803,Y,N
22,17,1354,0.8978119492530823,EO,0.963,Y,N
23,6,362,0.9006972908973694,EO,0.9567,Y,N
23,8,136,0.8540514707565308,EO,0.8587,Y,N
23,11,302,0.8944457769393921,EO,0.9933,Y,N
23,13,2498,0.8922817707061768,EO,0.9962,Y,N
23,14,100,0.8759317398071289,EO,0.9115,Y,N
24,2,1693,0.8910796046257019,EO,1.0,Y,Y
24,5,136,0.8672757744789124,EO,0.9151,Y,N
24,10,156,0.8699206709861755,EO,0.8999,Y,N
24,11,140,0.8465977311134338,EO,0.8417,Y,N
24,16,2498,0.8927626609802246,EO,0.9962,Y,N
25,1,1878,0.8910796046257019,EO,1.0,Y,Y
25,4,907,0.8910796046257019,EO,1.0,Y,Y
25,13,100,0.8845876455307007,EO,0.8581,Y,N
25,16,140,0.8581389784812927,EO,0.7921,Y,N
25,17,2498,0.8927626609802246,EO,0.9921,Y,N
26,1,1878,0.8910796046257019,EO,1.0,Y,Y
26,10,362,0.8997355103492737,EO,0.9387,Y,Y
26,11,136,0.8651118278503418,EO,0.8218,Y,Y
26,12,302,0.8939648866653442,EO,0.9947,Y,Y
26,13,136,0.8814619183540344,EO,0.9007,Y,Y
27,3,1457,0.8910796046257019,EO,1.0,Y,Y
27,5,619,0.8966097831726074,EO,0.9158,Y,N
27,8,136,0.8641500473022461,EO,0.8732,Y,N
27,12,302,0.8951671123504639,EO,0.993,Y,N
27,13,136,0.8665544390678406,EO,0.8978,Y,N
28,1,1878,0.8910796046257019,EO,1.0,Y,Y
28,5,152,0.8819427490234375,EO,0.8465,Y,Y
28,6,454,0.6970425844192505,EO,0.382,Y,Y
28,12,140,0.8655927181243896,EO,0.8212,Y,Y
28,16,302,0.8937244415283203,EO,0.9947,Y,Y
29,7,1354,0.9011781811714172,EO,0.9681,Y,N
29,12,140,0.8465977311134338,EO,0.8109,Y,N
29,14,619,0.8966097831726074,EO,0.9122,Y,N
29,15,136,0.8528492450714111,EO,0.8239,Y,N
29,17,136,0.8634287118911743,EO,0.8844,Y,N
30,5,152,0.8691993355751038,EO,0.8405,Y,N
30,8,136,0.8456359505653381,EO,0.8253,Y,N
30,13,1354,0.9009377360343933,EO,0.9711,Y,N
30,15,619,0.8975715041160583,EO,0.9131,Y,N
30,16,136,0.8545323610305786,EO,0.8273,Y,N
31,2,1693,0.8910796046257019,EO,1.0,Y,Y
31,3,1457,0.8910796046257019,EO,1.0,Y,Y
31,4,907,0.8910796046257019,EO,1.0,Y,Y
31,14,136,0.8434720039367676,EO,0.8143,Y,N
31,17,136,0.8506852388381958,EO,0.8393,Y,N
32,2,1693,0.8910796046257019,EO,1.0,Y,Y
32,3,1457,0.8910796046257019,EO,1.0,Y,Y
32,5,454,0.6934359073638916,EO,0.3786,Y,N
32,11,140,0.8516470193862915,EO,0.7847,Y,N
32,15,619,0.8970906734466553,EO,0.8935,Y,N
33,2,1693,0.8910796046257019,EO,1.0,Y,Y
33,6,156,0.8862707614898682,EO,0.8334,Y,Y
33,10,136,0.8826640844345093,EO,0.8479,Y,Y
33,14,136,0.8805001378059387,EO,0.7977,Y,Y
33,16,140,0.8665544390678406,EO,0.7646,Y,Y
34,2,1693,0.8910796046257019,EO,1.0,Y,Y
34,4,907,0.8910796046257019,EO,1.0,Y,Y
34,8,2498,0.8927626609802246,EO,0.9756,Y,N
34,9,302,0.8951671123504639,EO,0.9803,Y,N
34,15,454,0.7008896470069885,EO,0.3587,Y,N
35,3,1457,0.8910796046257019,EO,1.0,Y,Y
35,4,907,0.8910796046257019,EO,1.0,Y,Y
35,6,156,0.883385419845581,EO,0.7717,Y,N
35,9,152,0.8860303163528442,EO,0.7647,Y,N
35,14,619,0.8999759554862976,EO,0.8523,Y,N
36,1,1878,0.8910796046257019,EO,1.0,Y,Y
36,6,100,0.8918009400367737,EO,0.7952,Y,Y
36,9,136,0.876412570476532,EO,0.7462,Y,Y
36,10,136,0.8819427490234375,EO,0.7449,Y,Y
36,14,454,0.7088242173194885,EO,0.3418,Y,Y
37,4,907,0.8910796046257019,EO,1.0,Y,Y
37,5,362,0.9016590714454651,EO,0.8909,Y,N
37,8,1354,0.9004568457603455,EO,0.9452,Y,N
37,12,2498,0.8934839963912964,EO,0.9714,Y,N
37,13,302,0.8949266672134399,EO,0.9844,Y,N
38,4,907,0.8910796046257019,EO,1.0,Y,Y
38,5,100,0.8893964886665344,EO,0.8034,Y,N
38,6,136,0.8780956864356995,EO,0.8146,Y,N
38,14,362,0.9006972908973694,EO,0.8883,Y,N
38,15,1354,0.9006972908973694,EO,0.9496,Y,N
39,3,1457,0.8910796046257019,EO,1.0,Y,Y
39,4,907,0.8910796046257019,EO,1.0,Y,Y
39,8,454,0.7001683115959167,EO,0.3619,Y,Y
39,10,152,0.8877133727073669,EO,0.7871,Y,Y
39,13,302,0.8927626609802246,EO,0.9885,Y,Y
40,1,1878,0.8910796046257019,EO,1.0,Y,Y
40,9,156,0.8800192475318909,EO,0.7821,Y,N
40,12,2498,0.8932435512542725,EO,0.9694,Y,N
40,16,362,0.9006972908973694,EO,0.8877,Y,N
40,17,1354,0.8999759554862976,EO,0.9413,Y,N
41,2,1693,0.8910796046257019,EO,1.0,Y,Y
41,3,1457,0.8910796046257019,EO,1.0,Y,Y
41,4,907,0.8910796046257019,EO,1.0,Y,Y
41,9,152,0.875691294670105,EO,0.8318,Y,Y
41,16,362,0.9028612375259399,EO,0.9112,Y,Y
42,2,1693,0.8910796046257019,EO,1.0,Y,Y
42,7,140,0.8610242605209351,EO,0.7713,Y,Y
42,9,152,0.8783361315727234,EO,0.7948,Y,Y
42,14,156,0.8807405829429626,EO,0.8157,Y,Y
42,15,2498,0.8934839963912964,EO,0.9859,Y,Y
43,6,136,0.8530896902084351,EO,0.7369,Y,N
43,10,619,0.8982928395271301,EO,0.87,Y,N
43,14,156,0.8667948842048645,EO,0.7854,Y,N
43,16,362,0.9026208519935608,EO,0.8855,Y,N
43,17,1354,0.9002164006233215,EO,0.9517,Y,N
44,1,1878,0.8910796046257019,EO,1.0,Y,Y
44,2,1693,0.8910796046257019,EO,1.0,Y,Y
44,10,100,0.868478000164032,EO,0.8327,Y,N
44,11,136,0.857417643070221,EO,0.7792,Y,N
44,15,156,0.8651118278503418,EO,0.7763,Y,N
45,2,1693,0.8910796046257019,EO,1.0,Y,Y
45,7,454,0.6963212490081787,EO,0.3736,Y,Y
45,9,302,0.8966097831726074,EO,0.9865,Y,Y
45,14,1354,0.9009377360343933,EO,0.9467,Y,Y
45,17,156,0.8768934607505798,EO,0.8047,Y,Y
46,1,1878,0.8910796046257019,EO,1.0,Y,Y
46,2,1693,0.8910796046257019,EO,1.0,Y,Y
46,6,140,0.8345755934715271,EO,0.7147,Y,N
46,7,454,0.6845395565032959,EO,0.3794,Y,N
46,11,136,0.842029333114624,EO,0.7254,Y,N
47,2,1693,0.8910796046257019,EO,1.0,Y,Y
47,3,1457,0.8910796046257019,EO,1.0,Y,Y
47,4,907,0.8910796046257019,EO,1.0,Y,Y
47,13,136,0.8691993355751038,EO,0.806,Y,Y
47,16,454,0.6924741268157959,EO,0.3676,Y,Y
48,8,2498,0.8949266672134399,EO,0.9673,Y,N
48,9,619,0.8975715041160583,EO,0.8545,Y,N
48,10,362,0.9016590714454651,EO,0.8578,Y,N
48,11,1354,0.9004568457603455,EO,0.9368,Y,N
