iter,dataType,Acc,fairType,fairValue,Privileged
0,val,0.43664342164993286,EQO,0.9025,N
1,val,0.8884347081184387,EQO,0.7503,Y
1,test,0.8881942629814148,EQO,0.7924,Y
2,val,0.8999759554862976,EQO,0.8034,Y
2,test,0.901899516582489,EQO,0.8152,Y
3,val,0.8934839963912964,EQO,0.9502,Y
3,test,0.8990141749382019,EQO,0.95,Y
4,val,0.8939648866653442,EQO,0.9206,Y
4,test,0.9006972908973694,EQO,0.9118,Y
5,val,0.898773729801178,EQO,0.8531,Y
5,test,0.9038230180740356,EQO,0.8311,Y
6,val,0.8968502283096313,EQO,0.8933,Y
6,test,0.9035825729370117,EQO,0.8667,Y
7,val,0.894686222076416,EQO,0.9217,Y
7,test,0.9031016826629639,EQO,0.892,Y
8,val,0.8951671123504639,EQO,0.8923,Y
8,test,0.9023804068565369,EQO,0.8646,Y
9,val,0.9014186263084412,EQO,0.7833,Y
9,test,0.9050252437591553,EQO,0.7697,Y
10,val,0.9040634632110596,EQO,0.7683,Y
10,test,0.9038230180740356,EQO,0.7606,Y
11,val,0.9031016826629639,EQO,0.787,Y
11,test,0.9043039083480835,EQO,0.7794,Y
12,val,0.9023804068565369,EQO,0.8473,Y
12,test,0.9033421277999878,EQO,0.8378,Y
13,val,0.9014186263084412,EQO,0.8695,Y
13,test,0.9035825729370117,EQO,0.8638,Y
14,val,0.8994950652122498,EQO,0.9242,Y
14,test,0.9038230180740356,EQO,0.9038,Y
15,val,0.898533284664154,EQO,0.9004,Y
15,test,0.9033421277999878,EQO,0.8801,Y
16,val,0.8973311185836792,EQO,0.9393,Y
16,test,0.8999759554862976,EQO,0.947,Y
17,val,0.8942053318023682,EQO,0.9584,Y
17,test,0.8999759554862976,EQO,0.954,Y
18,val,0.894686222076416,EQO,0.9874,Y
18,test,0.8982928395271301,EQO,0.9866,Y
19,val,0.8949266672134399,EQO,0.9658,Y
19,test,0.9009377360343933,EQO,0.9599,Y
20,val,0.8978119492530823,EQO,0.8972,Y
20,test,0.9026208519935608,EQO,0.9059,Y
21,val,0.8958884477615356,EQO,0.8933,Y
21,test,0.9026208519935608,EQO,0.8823,Y
22,val,0.8975715041160583,EQO,0.8659,Y
22,test,0.9038230180740356,EQO,0.8431,Y
23,val,0.9047847986221313,EQO,0.8348,Y
23,test,0.9043039083480835,EQO,0.798,Y
24,val,0.9011781811714172,EQO,0.8908,Y
24,test,0.9040634632110596,EQO,0.8629,Y
25,val,0.9006972908973694,EQO,0.9005,Y
25,test,0.9028612375259399,EQO,0.8547,Y
26,val,0.8951671123504639,EQO,0.9669,Y
26,test,0.898533284664154,EQO,0.9433,Y
27,val,0.8968502283096313,EQO,0.9588,Y
27,test,0.9011781811714172,EQO,0.9367,Y
28,val,0.8881942629814148,EQO,0.989,Y
28,test,0.8910796046257019,EQO,0.9739,Y
29,val,0.8860303163528442,EQO,0.945,N
29,test,0.8845876455307007,EQO,0.9528,N
30,val,0.8747295141220093,EQO,0.9686,Y
30,test,0.8716037273406982,EQO,0.9952,Y
31,val,0.8829045295715332,EQO,0.9586,N
31,test,0.8802596926689148,EQO,0.9758,N
32,val,0.8920413851737976,EQO,0.8887,Y
32,test,0.8862707614898682,EQO,0.9012,Y
33,val,0.8961288928985596,EQO,0.8115,Y
33,test,0.8915604948997498,EQO,0.8368,Y
34,val,0.8982928395271301,EQO,0.8209,Y
34,test,0.8932435512542725,EQO,0.8233,Y
35,val,0.8930031061172485,EQO,0.8334,Y
35,test,0.8865112066268921,EQO,0.8772,Y
36,val,0.8913200497627258,EQO,0.9122,Y
36,test,0.8898773789405823,EQO,0.9102,Y
37,val,0.8566963076591492,EQO,0.9981,N
37,test,0.8446742296218872,EQO,0.9638,N
38,val,0.9023804068565369,EQO,0.7521,Y
38,test,0.8973311185836792,EQO,0.7568,Y
39,val,0.8886751532554626,EQO,0.8633,Y
39,test,0.8809810280799866,EQO,0.892,Y
40,val,0.8826640844345093,EQO,0.9746,N
40,test,0.8783361315727234,EQO,0.9993,N
41,val,0.8982928395271301,EQO,0.8901,Y
41,test,0.8999759554862976,EQO,0.8348,Y
42,val,0.8992546200752258,EQO,0.8138,Y
42,test,0.8970906734466553,EQO,0.8228,Y
43,val,0.905987024307251,EQO,0.7525,Y
43,test,0.9040634632110596,EQO,0.7383,Y
44,val,0.9064679145812988,EQO,0.6785,Y
44,test,0.9011781811714172,EQO,0.7189,Y
45,val,0.9064679145812988,EQO,0.7055,Y
45,test,0.9038230180740356,EQO,0.7119,Y
46,val,0.9076701402664185,EQO,0.7198,Y
46,test,0.9014186263084412,EQO,0.7272,Y
47,val,0.8968502283096313,EQO,0.9833,Y
47,test,0.9002164006233215,EQO,0.9801,Y
48,val,0.8410675525665283,EQO,0.6578,N
48,test,0.8369800448417664,EQO,0.6955,N
49,val,0.8843472003936768,EQO,0.4353,Y
49,test,0.8913200497627258,EQO,0.4388,Y
50,val,0.8920413851737976,EQO,0.9899,Y
50,test,0.8961288928985596,EQO,0.9933,Y
