iter,client,numData,Acc,fairType,fairValue,Privileged,higher
1,5,879,0.8576580882072449,EQO,0.8537,N,Y
1,6,57,0.43664342164993286,EQO,0.4986,N,N
1,7,1776,0.8778552412986755,EQO,2.9166,N,Y
2,2,1316,0.8797788023948669,EQO,2.7811,N,Y
2,3,309,0.8735272884368896,EQO,0.9654,N,Y
2,4,1057,0.8302476406097412,EQO,0.8071,N,N
3,4,879,0.8843472003936768,EQO,1.0522,Y,Y
3,7,79,0.8826640844345093,EQO,1.0029,Y,Y
3,8,1270,0.8910796046257019,EQO,0.6564,Y,N
4,4,879,0.883385419845581,EQO,1.04,Y,Y
4,5,1776,0.8728059530258179,EQO,0.3243,Y,N
4,7,79,0.8841067552566528,EQO,0.9777,Y,Y
4,10,905,0.8619860410690308,EQO,1.3131,Y,Y
5,2,1316,0.8800192475318909,EQO,0.4267,Y,N
5,3,309,0.883625864982605,EQO,0.9722,Y,Y
5,9,905,0.8631882667541504,EQO,1.3009,Y,Y
5,12,1776,0.8747295141220093,EQO,0.3325,Y,N
6,3,879,0.8843472003936768,EQO,1.007,Y,Y
6,5,79,0.8913200497627258,EQO,0.8464,Y,Y
6,7,152,0.8701611161231995,EQO,0.5343,Y,N
6,12,1196,0.8881942629814148,EQO,0.526,Y,N
7,2,309,0.8853089809417725,EQO,0.9477,Y,Y
7,3,879,0.8848280906677246,EQO,0.9966,Y,Y
7,7,905,0.8689588904380798,EQO,1.2771,Y,Y
7,13,1196,0.8891560435295105,EQO,0.5229,Y,N
8,4,5096,0.8886751532554626,EQO,0.8917,Y,Y
8,9,1098,0.8845876455307007,EQO,0.9949,Y,Y
8,11,1776,0.8742486238479614,EQO,0.3304,Y,N
8,13,1196,0.8884347081184387,EQO,0.5414,Y,N
9,2,309,0.8855494260787964,EQO,0.9523,Y,Y
9,4,5096,0.8889155983924866,EQO,0.8821,Y,Y
9,9,1098,0.8845876455307007,EQO,0.9949,Y,Y
9,10,120,0.8790574669837952,EQO,0.5084,Y,N
10,1,641,0.8841067552566528,EQO,1.0,Y,Y
10,2,309,0.8850685358047485,EQO,0.9646,Y,Y
10,3,879,0.8881942629814148,EQO,1.0015,Y,Y
10,8,172,0.8627073764801025,EQO,0.515,Y,N
11,5,79,0.8855494260787964,EQO,0.9673,Y,Y
11,8,1098,0.8841067552566528,EQO,0.9964,Y,Y
11,9,152,0.8785765767097473,EQO,0.5945,Y,N
11,10,1776,0.8761721849441528,EQO,0.3565,Y,N
12,3,879,0.8886751532554626,EQO,0.9616,Y,Y
12,6,57,0.8893964886665344,EQO,0.4775,Y,N
12,11,172,0.8658331036567688,EQO,0.4753,Y,N
12,13,1776,0.875450849533081,EQO,0.3463,Y,N
13,4,5096,0.8886751532554626,EQO,0.8709,Y,Y
13,7,1098,0.8841067552566528,EQO,0.9964,Y,Y
13,10,152,0.8771339058876038,EQO,0.4802,Y,N
13,11,57,0.8865112066268921,EQO,0.4473,Y,N
14,2,309,0.8884347081184387,EQO,0.9113,Y,Y
14,7,1098,0.8843472003936768,EQO,0.9938,Y,Y
14,10,172,0.8627073764801025,EQO,0.4737,Y,N
14,13,57,0.8886751532554626,EQO,0.46,Y,N
15,4,5096,0.8893964886665344,EQO,0.8836,Y,Y
15,7,1098,0.8843472003936768,EQO,0.9938,Y,Y
15,9,120,0.8838663101196289,EQO,0.4849,Y,N
15,11,152,0.8812214732170105,EQO,0.4875,Y,N
16,7,1098,0.8843472003936768,EQO,0.9938,Y,Y
16,8,1196,0.8920413851737976,EQO,0.5424,Y,N
16,11,57,0.887472927570343,EQO,0.4795,Y,N
16,12,120,0.8829045295715332,EQO,0.5005,Y,N
17,8,1776,0.8766530156135559,EQO,0.3514,Y,N
17,10,152,0.8862707614898682,EQO,0.4675,Y,N
17,11,1196,0.8901178240776062,EQO,0.527,Y,N
17,12,57,0.8872324824333191,EQO,0.4602,Y,N
18,3,879,0.8898773789405823,EQO,0.8628,Y,Y
18,10,1776,0.8749699592590332,EQO,0.3443,Y,N
18,12,1196,0.8901178240776062,EQO,0.527,Y,N
18,13,57,0.8821831941604614,EQO,0.4211,Y,N
19,1,641,0.8841067552566528,EQO,1.0,Y,Y
19,4,5096,0.8898773789405823,EQO,0.8383,Y,Y
19,9,120,0.8829045295715332,EQO,0.4379,Y,N
19,13,57,0.8824236392974854,EQO,0.4236,Y,N
20,1,641,0.8841067552566528,EQO,1.0,Y,Y
20,2,309,0.8891560435295105,EQO,0.8856,Y,Y
20,3,879,0.8903582692146301,EQO,0.9359,Y,Y
20,5,79,0.8893964886665344,EQO,0.8683,Y,Y
21,5,79,0.8891560435295105,EQO,0.8924,Y,Y
21,7,1098,0.8845876455307007,EQO,0.9913,Y,Y
21,9,152,0.8788170218467712,EQO,0.5041,Y,N
21,13,57,0.887472927570343,EQO,0.485,Y,N
22,4,5096,0.8896369338035583,EQO,0.865,Y,N
22,6,905,0.8689588904380798,EQO,1.2974,Y,Y
22,7,1098,0.8848280906677246,EQO,0.9887,Y,Y
22,12,152,0.8824236392974854,EQO,0.493,Y,N
23,1,641,0.8841067552566528,EQO,1.0,Y,Y
23,2,309,0.8879538178443909,EQO,0.932,Y,Y
23,6,1098,0.8848280906677246,EQO,0.9887,Y,Y
23,12,5096,0.8898773789405823,EQO,0.8714,Y,N
24,6,1098,0.8848280906677246,EQO,0.9887,Y,Y
24,8,1776,0.8776147961616516,EQO,0.3547,Y,N
24,9,1196,0.8927626609802246,EQO,0.5598,Y,N
24,12,152,0.8790574669837952,EQO,0.5357,Y,N
25,2,309,0.8889155983924866,EQO,0.8949,Y,N
25,5,905,0.868478000164032,EQO,1.302,Y,Y
25,10,5096,0.8896369338035583,EQO,0.8602,Y,N
25,11,1776,0.875450849533081,EQO,0.3463,Y,N
26,2,879,0.8860303163528442,EQO,1.0176,Y,Y
26,6,172,0.8591007590293884,EQO,0.5223,Y,N
26,8,57,0.8925222158432007,EQO,0.5348,Y,N
26,13,1776,0.8771339058876038,EQO,0.3518,Y,N
27,1,641,0.8841067552566528,EQO,1.0,Y,Y
27,8,152,0.8776147961616516,EQO,0.5739,Y,N
27,9,309,0.8862707614898682,EQO,0.9456,Y,Y
27,12,57,0.8891560435295105,EQO,0.52,Y,N
28,6,120,0.8785765767097473,EQO,0.5784,Y,N
28,7,1196,0.8927626609802246,EQO,0.5598,Y,N
28,11,1776,0.8783361315727234,EQO,0.3605,Y,N
28,13,57,0.8915604948997498,EQO,0.5586,Y,N
29,9,152,0.8766530156135559,EQO,0.5321,Y,N
29,11,1196,0.8927626609802246,EQO,0.5562,Y,N
29,12,1776,0.8766530156135559,EQO,0.3542,Y,N
29,13,57,0.8901178240776062,EQO,0.5116,Y,N
30,5,1098,0.8848280906677246,EQO,0.9887,Y,Y
30,10,152,0.8752104043960571,EQO,0.4977,Y,N
30,11,1196,0.8932435512542725,EQO,0.5475,Y,N
30,13,57,0.8891560435295105,EQO,0.4749,Y,N
31,4,905,0.8670353293418884,EQO,1.3055,Y,Y
31,5,1098,0.8848280906677246,EQO,0.9887,Y,Y
31,8,172,0.8660735487937927,EQO,0.4336,Y,N
31,9,120,0.8831449747085571,EQO,0.4508,Y,N
32,2,879,0.8872324824333191,EQO,0.9756,Y,Y
32,5,1098,0.8838663101196289,EQO,0.999,Y,Y
