iter,dataType,Acc,fairType,fairValue,Privileged
0,val,0.41885069012641907,SP,0.4689,N
1,val,0.898773729801178,SP,0.9123,Y
1,test,0.8857898712158203,SP,0.915,Y
2,val,0.9021399617195129,SP,0.9296,Y
2,test,0.8920413851737976,SP,0.9111,Y
3,val,0.9047847986221313,SP,0.8164,Y
3,test,0.8949266672134399,SP,0.8065,Y
4,val,0.9047847986221313,SP,0.8048,Y
4,test,0.894686222076416,SP,0.7854,Y
5,val,0.9055061340332031,SP,0.9163,Y
5,test,0.890839159488678,SP,0.9101,Y
6,val,0.9026208519935608,SP,0.942,Y
6,test,0.8889155983924866,SP,0.9461,Y
7,val,0.9021399617195129,SP,0.9634,Y
7,test,0.8869920372962952,SP,0.9722,Y
8,val,0.9038230180740356,SP,0.9336,Y
8,test,0.8896369338035583,SP,0.9396,Y
9,val,0.9021399617195129,SP,0.9221,Y
9,test,0.8922817707061768,SP,0.9054,Y
10,val,0.9028612375259399,SP,0.9726,Y
10,test,0.8884347081184387,SP,0.9814,Y
11,val,0.9023804068565369,SP,0.9729,Y
11,test,0.8886751532554626,SP,0.981,Y
12,val,0.9021399617195129,SP,0.9524,Y
12,test,0.8886751532554626,SP,0.9559,Y
13,val,0.9023804068565369,SP,0.9622,Y
13,test,0.8872324824333191,SP,0.9726,Y
14,val,0.901899516582489,SP,0.9716,Y
14,test,0.886751651763916,SP,0.9801,Y
15,val,0.9016590714454651,SP,0.9763,Y
15,test,0.886751651763916,SP,0.9869,Y
16,val,0.9004568457603455,SP,0.9805,Y
16,test,0.8860303163528442,SP,0.9879,Y
17,val,0.9004568457603455,SP,0.9905,Y
17,test,0.8850685358047485,SP,0.9941,Y
18,val,0.9002164006233215,SP,0.9889,Y
18,test,0.8848280906677246,SP,0.9956,Y
19,val,0.8999759554862976,SP,0.9873,Y
19,test,0.8850685358047485,SP,0.9941,Y
20,val,0.9004568457603455,SP,0.9842,Y
20,test,0.8862707614898682,SP,0.99,Y
21,val,0.9004568457603455,SP,0.9942,Y
21,test,0.8853089809417725,SP,0.998,Y
22,val,0.8999759554862976,SP,0.9999,Y
22,test,0.8850685358047485,SP,0.999,Y
23,val,0.8999759554862976,SP,0.9999,Y
23,test,0.8850685358047485,SP,0.999,Y
24,val,0.8999759554862976,SP,0.9999,Y
24,test,0.8850685358047485,SP,0.999,Y
25,val,0.8999759554862976,SP,0.9999,Y
25,test,0.8848280906677246,SP,0.9994,N
26,val,0.9002164006233215,SP,0.9999,N
26,test,0.8850685358047485,SP,0.9996,Y
27,val,0.9009377360343933,SP,0.9872,Y
27,test,0.8855494260787964,SP,0.9934,Y
28,val,0.8999759554862976,SP,0.999,Y
28,test,0.8853089809417725,SP,0.998,Y
29,val,0.8999759554862976,SP,0.9993,N
29,test,0.8853089809417725,SP,0.9992,Y
30,val,0.9014186263084412,SP,0.9755,Y
30,test,0.8869920372962952,SP,0.9828,Y
31,val,0.8999759554862976,SP,0.99,Y
31,test,0.8850685358047485,SP,0.9958,Y
32,val,0.9002164006233215,SP,0.9984,N
32,test,0.8855494260787964,SP,0.9995,Y
33,val,0.8966097831726074,SP,0.9907,Y
33,test,0.8872324824333191,SP,0.9897,Y
34,val,0.8975715041160583,SP,0.9916,N
34,test,0.8877133727073669,SP,0.9902,N
35,val,0.8937244415283203,SP,0.9871,Y
35,test,0.8862707614898682,SP,0.9888,Y
36,val,0.8975715041160583,SP,0.9964,N
36,test,0.886751651763916,SP,0.9887,N
37,val,0.8982928395271301,SP,0.996,Y
37,test,0.8853089809417725,SP,0.9977,N
38,val,0.9021399617195129,SP,0.9778,Y
38,test,0.8877133727073669,SP,0.9841,Y
39,val,0.9006972908973694,SP,0.995,N
39,test,0.8869920372962952,SP,0.9954,N
40,val,0.901899516582489,SP,0.9728,Y
40,test,0.8891560435295105,SP,0.9751,Y
41,val,0.9021399617195129,SP,0.9906,Y
41,test,0.8860303163528442,SP,0.9952,Y
42,val,0.8999759554862976,SP,0.9973,N
42,test,0.8848280906677246,SP,0.9999,Y
43,val,0.9021399617195129,SP,0.917,Y
43,test,0.8893964886665344,SP,0.9059,Y
44,val,0.8994950652122498,SP,0.9996,N
44,test,0.8850685358047485,SP,0.9911,N
45,val,0.9014186263084412,SP,0.9038,Y
45,test,0.8886751532554626,SP,0.9066,Y
46,val,0.8961288928985596,SP,0.895,Y
46,test,0.8877133727073669,SP,0.8791,Y
47,val,0.9006972908973694,SP,0.9987,N
47,test,0.8853089809417725,SP,0.9975,Y
48,val,0.9009377360343933,SP,0.7651,Y
48,test,0.8978119492530823,SP,0.744,Y
49,val,0.9038230180740356,SP,0.9513,Y
49,test,0.887472927570343,SP,0.9667,Y
50,val,0.9002164006233215,SP,0.992,Y
50,test,0.8855494260787964,SP,0.9959,Y
