iter,client,numData,Acc,fairType,fairValue,Privileged,higher
1,3,1115,0.8624669313430786,EO,1.0334,Y,Y
1,4,974,0.8639096021652222,EO,0.652,Y,Y
1,6,1778,0.8225535154342651,EO,0.9375,Y,Y
2,2,166,0.5484491586685181,EO,0.2209,Y,N
2,6,1778,0.8273623585700989,EO,0.9915,Y,Y
2,10,1846,0.8922817707061768,EO,0.9932,Y,Y
3,5,53,0.8542919158935547,EO,0.9641,Y,Y
3,7,679,0.8925222158432007,EO,1.0,Y,Y
3,8,3041,0.8925222158432007,EO,1.0,Y,Y
4,2,166,0.8576580882072449,EO,0.7981,Y,N
4,3,1115,0.8910796046257019,EO,0.9785,Y,N
4,10,1846,0.8934839963912964,EO,0.9989,Y,Y
5,3,1115,0.8824236392974854,EO,0.998,Y,Y
5,9,854,0.8487617373466492,EO,0.1955,Y,N
5,10,1846,0.8954075574874878,EO,1.0025,Y,Y
6,2,166,0.8264005780220032,EO,0.9455,Y,N
6,4,974,0.8925222158432007,EO,1.0,Y,Y
6,7,679,0.8925222158432007,EO,1.0,Y,Y
7,1,1974,0.8925222158432007,EO,1.0,Y,Y
7,2,166,0.886751651763916,EO,0.9555,Y,N
7,8,3041,0.8925222158432007,EO,1.0,Y,Y
8,1,1974,0.8925222158432007,EO,1.0,Y,Y
8,2,166,0.8968502283096313,EO,0.9798,Y,Y
8,4,974,0.8925222158432007,EO,1.0,Y,Y
9,1,1974,0.8925222158432007,EO,1.0,Y,Y
9,5,53,0.8925222158432007,EO,1.0,Y,Y
9,7,679,0.8925222158432007,EO,1.0,Y,Y
10,2,166,0.8918009400367737,EO,1.0012,Y,Y
10,4,974,0.8925222158432007,EO,1.0,Y,Y
10,8,3041,0.8925222158432007,EO,1.0,Y,Y
11,6,1778,0.8403462171554565,EO,1.0343,Y,Y
11,7,679,0.8925222158432007,EO,1.0,Y,Y
11,10,1846,0.8982928395271301,EO,1.0001,Y,Y
12,2,166,0.8922817707061768,EO,1.001,Y,Y
12,4,974,0.8925222158432007,EO,1.0,Y,Y
12,6,1778,0.8364991545677185,EO,1.0465,Y,Y
13,1,1974,0.8925222158432007,EO,1.0,N,Y
13,6,1778,0.835056483745575,EO,0.9493,N,N
13,7,679,0.8925222158432007,EO,1.0,N,Y
14,1,1974,0.8925222158432007,EO,1.0,Y,Y
14,6,1778,0.834816038608551,EO,1.0561,Y,Y
14,10,1846,0.8963693380355835,EO,1.0067,Y,Y
15,1,1974,0.8925222158432007,EO,1.0,N,Y
15,2,166,0.872565507888794,EO,0.9464,N,N
15,8,3041,0.8925222158432007,EO,1.0,N,Y
16,1,1974,0.8925222158432007,EO,1.0,Y,Y
16,2,166,0.8853089809417725,EO,1.0206,Y,Y
